"tree_id","tree_seed","n_tips","subset_size","n_null_reps","maximize","observed_subset","observed_subset_names","observed_MinPD","observed_MeanPD","observed_MeanNND","null_mean_MinPD","null_sd_MinPD","null_q95_MinPD","null_mean_MeanPD","null_sd_MeanPD","null_q95_MeanPD","null_mean_MeanNND","null_sd_MeanNND","null_q95_MeanNND","z_MinPD","z_MeanPD","z_MeanNND","percentile_MinPD","percentile_MeanPD","percentile_MeanNND","p_emp_MinPD","p_emp_MeanPD","p_emp_MeanNND","above95_MinPD","above95_MeanPD","above95_MeanNND"
11,20260420,256,20,1000,TRUE,70,"RT011_070",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,29,"RT011_029",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,142,"RT011_142",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,245,"RT011_245",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,86,"RT011_086",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,12,"RT011_012",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,223,"RT011_223",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,59,"RT011_059",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,180,"RT011_180",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
11,20260420,256,20,1000,TRUE,168,"RT011_168",12.2675303690099,21.473793047093,13.419276441486,2.94934046097615,1.05634799783979,4.95111714785655,17.304006343418,0.974580290417445,18.9157615272435,7.47166869090739,0.755837625118617,8.71330568651797,8.82113652611569,4.27854610305012,7.86889611329576,1,1,1,0.000999000999000999,0.000999000999000999,0.000999000999000999,TRUE,TRUE,TRUE
