"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.262164484252068,NA,0.262164484252068,0.262164484252068,0.0651557213674606,NA,0.0651557213674606,0.0651557213674606,-0.151912933416619,NA,-0.151912933416619,-0.151912933416619,0.743063698118765,NA,0.743063698118765,0.743063698118765,0.485287535955166,NA,0.485287535955166,0.485287535955166,0.899158101024343,NA,0.899158101024343,0.899158101024343,1.81941705693989,NA,1.81941705693989,1.81941705693989,2.3874209579916,NA,2.3874209579916,2.3874209579916
"Lambda1","clustered",1,0.395799873795863,NA,0.395799873795863,0.395799873795863,0.926046668393682,NA,0.926046668393682,0.926046668393682,-0.139119629800996,NA,-0.139119629800996,-0.139119629800996,0.402863712846501,NA,0.402863712846501,0.402863712846501,0.361392470715154,NA,0.361392470715154,0.361392470715154,0.777920644928703,NA,0.777920644928703,0.777920644928703,2.2664512021352,NA,2.2664512021352,2.2664512021352,3.29805215716168,NA,3.29805215716168,3.29805215716168
"Lambda1","random",1000,0.3662161583972,0.285578663876398,0.0672228732752145,2.92018057136918,0.55193357597501,0.436899293851255,7.33137435857406e-05,0.999926686256414,-0.139700928340685,0.121147096950858,-0.42366608185393,0.465966280805998,0.547852404402784,0.102106985415539,0.291103908046099,0.843980637076797,0.449977969713275,0.0682199816037304,0.269705382005533,0.634457672937179,0.919543777004833,0.0324133552870883,0.765456351031805,0.964842171837008,1.95412482311487,0.231664088605799,1.47026290974434,2.77014288497859,2.59464546595156,0.4321148086035,1.67476187124352,4.13450982253656
"Lambda0.7","dispersed",1,0.49191959196812,NA,0.49191959196812,0.49191959196812,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.020844496973339,NA,-0.020844496973339,-0.020844496973339,0.455578116764331,NA,0.455578116764331,0.455578116764331,0.469498624080674,NA,0.469498624080674,0.469498624080674,0.891984757821558,NA,0.891984757821558,0.891984757821558,1.8663287006705,NA,1.8663287006705,1.8663287006705,2.49027993559434,NA,2.49027993559434,2.49027993559434
"Lambda0.7","clustered",1,0.614728492541558,NA,0.614728492541558,0.614728492541558,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.106156040807279,NA,-0.106156040807279,-0.106156040807279,0.519584658066232,NA,0.519584658066232,0.519584658066232,0.37125617302778,NA,0.37125617302778,0.37125617302778,0.796316200473283,NA,0.796316200473283,0.796316200473283,2.22296740338263,NA,2.22296740338263,2.22296740338263,3.22515387754658,NA,3.22515387754658,3.22515387754658
"Lambda0.7","random",1000,0.453482604666002,0.314788447470943,0.0920899973637605,3.89791966732296,0.721873296279809,0.353620372834774,7.33137435857406e-05,0.999926686256414,-0.0542377966676889,0.124022391747892,-0.323853169583486,0.375562166322525,0.423373276074236,0.0918578729135373,0.225193774842796,0.787431484356622,0.441886792976969,0.0559958635414191,0.306472034175639,0.60219771885668,0.900916192295506,0.032964188287885,0.764489875063329,0.948387730883572,1.97247302646671,0.189666182312881,1.533923475418,2.54347414161748,2.66291655563563,0.367466472564465,1.81458316565089,3.81569391462784
"Lambda0.5","dispersed",1,0.554628633018277,NA,0.554628633018277,0.554628633018277,0.948708529282337,NA,0.948708529282337,0.948708529282337,-0.198666092573638,NA,-0.198666092573638,-0.198666092573638,0.52973602711911,NA,0.52973602711911,0.52973602711911,0.461924500931315,NA,0.461924500931315,0.461924500931315,0.88842425203598,NA,0.88842425203598,0.88842425203598,1.88970210090717,NA,1.88970210090717,1.88970210090717,2.54154512255879,NA,2.54154512255879,2.54154512255879
"Lambda0.5","clustered",1,0.594078175418911,NA,0.594078175418911,0.594078175418911,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0379951292297468,NA,-0.0379951292297468,-0.0379951292297468,0.655235560310864,NA,0.655235560310864,0.655235560310864,0.375507858257393,NA,0.375507858257393,0.375507858257393,0.804469130016166,NA,0.804469130016166,0.804469130016166,2.20473438677358,NA,2.20473438677358,2.20473438677358,3.19360677421942,NA,3.19360677421942,3.19360677421942
"Lambda0.5","random",1000,0.345309391988737,0.274930212820161,0.0817346537489844,2.3220912508537,0.5070575906285,0.404008326550678,7.33137435857406e-05,0.999926686256414,-0.119141050127272,0.134390994508969,-0.424436819571687,0.325644937868462,0.529406562211242,0.090859095194829,0.296697480771924,0.856044209669677,0.437823810547226,0.0502215688430427,0.32041054150898,0.58538345566809,0.893282361722083,0.0330447653625979,0.765346327499492,0.939953154490809,1.98280353150962,0.170781525983653,1.56934005762869,2.46694768796767,2.69647819944503,0.334907743064471,1.89300694091038,3.69404615054875
"OU_alpha0.2","dispersed",1,0.354868447613829,NA,0.354868447613829,0.354868447613829,0.993531526800569,NA,0.993531526800569,0.993531526800569,0.003829940000508,NA,0.003829940000508,0.003829940000508,0.506850077518244,NA,0.506850077518244,0.506850077518244,0.0945045571518506,NA,0.0945045571518506,0.0945045571518506,0.349800965578801,NA,0.349800965578801,0.349800965578801,4.81483382876783,NA,4.81483382876783,4.81483382876783,6.92586667677692,NA,6.92586667677692,6.92586667677692
"OU_alpha0.2","clustered",1,0.395903597383206,NA,0.395903597383206,0.395903597383206,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.177056786794308,NA,-0.177056786794308,-0.177056786794308,0.480485302980199,NA,0.480485302980199,0.480485302980199,0.227827777162911,NA,0.227827777162911,0.227827777162911,0.546653574550309,NA,0.546653574550309,0.546653574550309,3.08309586156166,NA,3.08309586156166,3.08309586156166,4.98469210359743,NA,4.98469210359743,4.98469210359743
"OU_alpha0.2","random",1000,0.879051281278606,0.640765610901663,0.157163036172191,4.18719919032174,0.909226504481663,0.230025292785096,7.33137435857406e-05,0.999926686256414,0.125727747728455,0.165448112345181,-0.285507371124333,0.598784999823741,0.534674187668048,0.0915706888846998,0.289392966961989,0.838145705934211,0.127042111276869,0.0320512314897418,0.0644758104586236,0.260689082792985,0.550647017224717,0.0637346749838212,0.283230978340166,0.647493365041858,4.29093014777591,0.481853288986066,2.83203526687917,5.51218281792659,6.18806702212438,0.488721018631787,4.41959887326417,7.36264215097551
