"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.426067709973556,NA,0.426067709973556,0.426067709973556,0.952677097434525,NA,0.952677097434525,0.952677097434525,0.248547545288699,NA,0.248547545288699,0.248547545288699,0.446741051982149,NA,0.446741051982149,0.446741051982149,0.599209481116143,NA,0.599209481116143,0.599209481116143,0.982154924970214,NA,0.982154924970214,0.982154924970214,1.63469693993942,NA,1.63469693993942,1.63469693993942,2.23798352679551,NA,2.23798352679551,2.23798352679551
"Lambda1","clustered",1,2.34111808037087,NA,2.34111808037087,2.34111808037087,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.198700653337562,NA,0.198700653337562,0.198700653337562,0.59965288132308,NA,0.59965288132308,0.59965288132308,0.579053917572572,NA,0.579053917572572,0.579053917572572,0.957566030066564,NA,0.957566030066564,0.957566030066564,1.68859452253686,NA,1.68859452253686,1.68859452253686,2.35143791992082,NA,2.35143791992082,2.35143791992082
"Lambda1","random",1000,0.388057629237078,0.154910243918818,0.0757159006044161,1.27374829067699,0.9934212450253,0.0117724150902699,0.894999244906098,0.999956945953849,0.282574579437377,0.0854267867191743,0.044636969197055,0.577775197877481,0.430098181356156,0.0465969297296011,0.292793057511211,0.568027579854562,0.61952958162562,0.0402133871886433,0.482265989972083,0.772747222478954,0.992475616633343,0.00188616083724842,0.983399934995637,0.996277770849752,1.58983305918367,0.0993235883297734,1.28229973292391,2.00623868896256,2.10926370154117,0.193405384827312,1.51264263817817,2.96293350400507
"Lambda0.7","dispersed",1,0.375278239041525,NA,0.375278239041525,0.375278239041525,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.342038750696422,NA,0.342038750696422,0.342038750696422,0.411463360194848,NA,0.411463360194848,0.411463360194848,0.594946281257993,NA,0.594946281257993,0.594946281257993,0.979409603366589,NA,0.979409603366589,0.979409603366589,1.64580821461317,NA,1.64580821461317,1.64580821461317,2.26395067448407,NA,2.26395067448407,2.26395067448407
"Lambda0.7","clustered",1,1.25703961837838,NA,1.25703961837838,1.25703961837838,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.420980330117143,NA,0.420980330117143,0.420980330117143,0.481536885116994,NA,0.481536885116994,0.481536885116994,0.579006826308867,NA,0.579006826308867,0.579006826308867,0.956030571137937,NA,0.956030571137937,0.956030571137937,1.68872461024702,NA,1.68872461024702,1.68872461024702,2.35598630058458,NA,2.35598630058458,2.35598630058458
"Lambda0.7","random",1000,0.461731188977917,0.17907416772117,0.146239284522784,1.29929078333804,0.999401576596325,0.00165354816242881,0.986278811158172,0.999947237950008,0.427722575619566,0.0703426459391015,0.0907114743029616,0.601135576128415,0.433744503207372,0.0470527598997351,0.310212899536042,0.584489973648392,0.613555081319158,0.0347128170965409,0.502555218543938,0.752170340060848,0.986427638903666,0.00268571212469096,0.976156535993614,0.992180657552474,1.60301833851953,0.0865197209877025,1.3159366214853,1.9301279478509,2.14706668306378,0.172062862856486,1.58573047636942,2.84316722273404
"Lambda0.5","dispersed",1,0.967664456278734,NA,0.967664456278734,0.967664456278734,0.995435051982672,NA,0.995435051982672,0.995435051982672,0.381398427740826,NA,0.381398427740826,0.381398427740826,0.419616748146855,NA,0.419616748146855,0.419616748146855,0.592969803117223,NA,0.592969803117223,0.592969803117223,0.978366730467145,NA,0.978366730467145,0.978366730467145,1.65101096408817,NA,1.65101096408817,1.65101096408817,2.27621631476278,NA,2.27621631476278,2.27621631476278
"Lambda0.5","clustered",1,0.707159663108778,NA,0.707159663108778,0.707159663108778,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.329073894567149,NA,0.329073894567149,0.329073894567149,0.522783111885148,NA,0.522783111885148,0.522783111885148,0.57897708788346,NA,0.57897708788346,0.57897708788346,0.955349711779204,NA,0.955349711779204,0.955349711779204,1.68880677176973,NA,1.68880677176973,1.68880677176973,2.3579801692982,NA,2.3579801692982,2.3579801692982
"Lambda0.5","random",1000,0.706612674267974,0.255004475733523,0.176206847175483,1.81096087777895,0.995728164184601,0.00598728300747789,0.956058071597378,0.999926686256414,0.474246730229395,0.0623062639457053,0.247985860176136,0.657581749813793,0.460452263515184,0.0484812196754924,0.321110832068753,0.661341756636181,0.610487523447451,0.0318378733474573,0.511786075223241,0.740853559840723,0.983675851815723,0.00313283140456693,0.972558919203719,0.990045767072075,1.60995376263484,0.0798082895334735,1.33519925453826,1.89737925494546,2.16638777006419,0.159990277154997,1.62776790334353,2.78607875983016
"OU_alpha0.2","dispersed",1,0.0757912703139441,NA,0.0757912703139441,0.0757912703139441,0.934447959915919,NA,0.934447959915919,0.934447959915919,0.00862501689753646,NA,0.00862501689753646,0.00862501689753646,0.480799291067912,NA,0.480799291067912,0.480799291067912,0.0103394945834002,NA,0.0103394945834002,0.0103394945834002,0.19826065090987,NA,0.19826065090987,0.19826065090987,24.2327984592793,NA,24.2327984592793,24.2327984592793,30.6947797679371,NA,30.6947797679371,30.6947797679371
"OU_alpha0.2","clustered",1,0.253468275281675,NA,0.253468275281675,0.253468275281675,0.929121859958866,NA,0.929121859958866,0.929121859958866,0.142432811354065,NA,0.142432811354065,0.142432811354065,0.531600448540829,NA,0.531600448540829,0.531600448540829,0.15126578864521,NA,0.15126578864521,0.15126578864521,0.619554364404398,NA,0.619554364404398,0.619554364404398,5.62465339918868,NA,5.62465339918868,5.62465339918868,12.5492092535698,NA,12.5492092535698,12.5492092535698
"OU_alpha0.2","random",1000,0.0642111585608102,0.0284477964084628,0.0241878620722198,0.246231740093581,0.790727936540231,0.294139020166555,7.33137435857406e-05,0.999926686256414,0.126558723862554,0.0871581409854274,-0.0772448690093975,0.508262931439038,0.508802939341794,0.0472150567849561,0.331673798537098,0.677013172732224,0.0221854461486902,0.00327228592183492,0.0133072537756961,0.0385671402306392,0.58289904386143,0.0348594814861109,0.444693171897494,0.683786596835602,19.0271461420905,1.12008422819257,14.5747275734241,22.6544684249759,26.4517529690065,0.935482518741136,23.5351069704146,29.169443218901
"OU_alpha1","dispersed",1,0.0866812091359647,NA,0.0866812091359647,0.0866812091359647,0.966719926890595,NA,0.966719926890595,0.966719926890595,0.0818289803148557,NA,0.0818289803148557,0.0818289803148557,0.623539024076419,NA,0.623539024076419,0.623539024076419,6.90813485367158e-06,NA,6.90813485367158e-06,6.90813485367158e-06,0.00030632513839063,NA,0.00030632513839063,0.00030632513839063,31.993148597468,NA,31.993148597468,31.993148597468,31.999998541143,NA,31.999998541143,31.999998541143
"OU_alpha1","clustered",1,0.17942368883477,NA,0.17942368883477,0.17942368883477,0.233680846921645,NA,0.233680846921645,0.233680846921645,0.0353427632508205,NA,0.0353427632508205,0.0353427632508205,0.672719990611677,NA,0.672719990611677,0.672719990611677,0.00530628109297206,NA,0.00530628109297206,0.00530628109297206,0.0914498849500429,NA,0.0914498849500429,0.0914498849500429,27.4797297218465,NA,27.4797297218465,27.4797297218465,31.7679140849844,NA,31.7679140849844,31.7679140849844
"OU_alpha1","random",1000,0.0484376055373007,0.0308111205040582,0.0155531365624983,0.269104314328754,0.663013253507536,0.377279604448859,7.33137435857406e-05,0.999926686256414,-0.0173368066298307,0.0663388535578314,-0.190432345806684,0.247947137600969,0.637334944554583,0.0421253205557425,0.489990152003446,0.772415011472754,0.000631293117221976,0.000212526613310357,0.000142922713774303,0.0015643599980247,0.0700909310371098,0.0217561693901962,0.0176375209697779,0.149592881470859,31.3870824525975,0.202140314767397,30.5199310618362,31.8588460651422,31.9725612344622,0.0154414730225073,31.8808443573387,31.9984384717808
"OU_alpha5","dispersed",1,0.146250949021292,NA,0.146250949021292,0.146250949021292,0.923941144184393,NA,0.923941144184393,0.923941144184393,-0.0815369666156533,NA,-0.0815369666156533,-0.0815369666156533,0.718946471308082,NA,0.718946471308082,0.718946471308082,2.38893239213701e-20,NA,2.38893239213701e-20,2.38893239213701e-20,2.69720025422692e-18,NA,2.69720025422692e-18,2.69720025422692e-18,32,NA,32,32,32,NA,32,32
