"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.706797925470688,1.45072477826397,0.82691267007034,1,0.584415584415584,0.952047952047952,1,1,1000
"Lambda1","Lambda",7.33137435857406e-05,0.999926686256414,0.488778331221827,1,1,1,1,1,1000
"Lambda1","MoransI",-0.179934833802287,-0.102481403071944,-0.0808789504258474,0.5,0.123876123876124,0.484515484515485,1,1,1000
"Lambda1","mpnns",0.461282904539598,0.519904083655864,0.522590160914816,1,0.724275724275724,0.502497502497502,1,1,1000
"Lambda1","mean_offdiag_cor",0.155430252624896,0.36137305627082,0.220080640294462,1,0.943056943056943,0.989010989010989,1,1,1000
"Lambda1","max_offdiag_cor",0.645497224367903,0.833333333333333,0.793796949893751,1,0.971028971028971,0.627372627372627,1,1,1000
"Lambda1","ess_1",3.83139603002755,2.26653846761588,3.2005910154043,1,0.943056943056943,0.989010989010989,1,1,1000
"Lambda1","ess_2",5.58457593313705,3.39062867906758,4.6130008472207,1,0.973026973026973,0.97002997002997,1,1,1000
"Lambda0.7","K",0.60629421213254,2.29577739156659,1.08725831597983,1,0.942057942057942,0.988011988011988,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,0.999926686256414,0.676101056312415,1,1,1,1,1,1000
"Lambda0.7","MoransI",-0.163599669283714,0.0389804542738477,-0.016217895408334,0.5,0.110889110889111,0.235764235764236,1,1,1000
"Lambda0.7","mpnns",0.345574381858652,0.563961317154254,0.473637105132306,1,0.92007992007992,0.833166833166833,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.182890218736545,0.363685684937216,0.235688135812928,1,0.859140859140859,0.991008991008991,1,1,1000
"Lambda0.7","max_offdiag_cor",0.656777493606138,0.833333333333333,0.787389023300631,1,0.978021978021978,0.771228771228771,1,1,1000
"Lambda0.7","ess_1",3.50841565459141,2.25619055319269,3.06363390919233,1,0.859140859140859,0.991008991008991,1,1,1000
"Lambda0.7","ess_2",5.19845658706385,3.36914870635936,4.46433370970085,1,0.94005994005994,0.977022977022977,1,1,1000
"Lambda0.5","K",0.624101551058775,0.483035074652117,0.750425633127021,0.5,0.557442557442557,0.161838161838162,1,1,1000
"Lambda0.5","Lambda",0.139263983872965,0.999926686256414,0.44490103576117,1,0.551448551448551,1,1,1,1000
"Lambda0.5","MoransI",-0.142173590335175,-0.128942269806942,-0.0912018562792797,0.5,0.343656343656344,0.588411588411588,1,1,1000
"Lambda0.5","mpnns",0.444683585347171,0.698791978078479,0.491285423180603,1,0.661338661338661,0.988011988011988,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.194171615583151,0.364745640076238,0.242258841156192,1,0.828171828171828,0.993006993006993,1,1,1000
"Lambda0.5","max_offdiag_cor",0.679569892473118,0.833333333333333,0.785434851479287,1,0.953046953046953,0.809190809190809,1,1,1000
"Lambda0.5","ess_1",3.39097811161894,2.25147926938599,3.0101363729538,1,0.828171828171828,0.993006993006993,1,1,1000
"Lambda0.5","ess_2",5.0341210772934,3.35921758223814,4.399069175592,1,0.922077922077922,0.982017982017982,1,1,1000
"OU_alpha0.2","K",1.18051837905298,0.945592624956174,0.911427544803834,0.5,0.200799200799201,0.608391608391608,1,1,1000
"OU_alpha0.2","Lambda",0.984351748275133,0.92757333091631,0.637438970210597,0.5,0.411588411588412,0.533466533466533,1,1,1000
"OU_alpha0.2","MoransI",-0.0505372204009918,0.0472621263195591,-0.0763792138942853,0.5,0.787212787212787,0.1998001998002,1,1,1000
"OU_alpha0.2","mpnns",0.481017279002962,0.565523966557902,0.557431741464513,1,0.777222777222777,0.529470529470529,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0495798527550477,0.216079755718033,0.100726743336896,1,1,0.999000999000999,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.275650709731228,0.637428281843891,0.542132848657745,1,0.999000999000999,0.715284715284715,1,1,1000
"OU_alpha0.2","ess_1",5.93886398621755,3.1840057330238,4.73688484267718,1,1,0.999000999000999,1,1,1000
"OU_alpha0.2","ess_2",7.5404470942673,5.1881269513443,6.53595822319037,1,0.998001998001998,0.997002997002997,1,1,1000
"OU_alpha1","K",0.728652468517084,0.982107054213831,0.515090784174537,1,0.107892107892108,0.977022977022977,1,1,1000
