"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.427232826866438,NA,0.427232826866438,0.427232826866438,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.139370016990509,NA,0.139370016990509,0.139370016990509,0.554835133742858,NA,0.554835133742858,0.554835133742858,0.465813519761763,NA,0.465813519761763,0.465813519761763,0.90154624389841,NA,0.90154624389841,0.90154624389841,1.87762810505736,NA,1.87762810505736,1.87762810505736,2.517194414748,NA,2.517194414748,2.517194414748
"Lambda1","clustered",1,0.394227922030399,NA,0.394227922030399,0.394227922030399,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.180266932428668,NA,-0.180266932428668,-0.180266932428668,0.362758417042022,NA,0.362758417042022,0.362758417042022,0.414953063938456,NA,0.414953063938456,0.414953063938456,0.850852158023941,NA,0.850852158023941,0.850852158023941,2.04882795067951,NA,2.04882795067951,2.04882795067951,2.8972502279983,NA,2.8972502279983,2.8972502279983
"Lambda1","random",1000,0.874497942746082,0.783522690598565,0.0585633905443063,4.28253334546495,0.861913103290107,0.270690161254857,7.33137435857406e-05,0.999926686256414,0.0716236794916278,0.148990979018678,-0.328408398872804,0.501461418544143,0.460731611053466,0.0874895733508124,0.251351277819358,0.757182538783357,0.45741808522147,0.0690288591225339,0.279616921567355,0.663764330691719,0.918198441331852,0.032719801189396,0.684469547883628,0.965955649201126,1.92969960853102,0.227016441055924,1.41684443116665,2.70515337885644,2.55557006833908,0.425682276942138,1.56034165724058,4.21624850892507
"Lambda0.7","dispersed",1,0.409376483486908,NA,0.409376483486908,0.409376483486908,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.130646091121037,NA,0.130646091121037,0.130646091121037,0.504430130659276,NA,0.504430130659276,0.504430130659276,0.452813069830085,NA,0.452813069830085,0.452813069830085,0.893857232187534,NA,0.893857232187534,0.893857232187534,1.91860717308896,NA,1.91860717308896,1.91860717308896,2.60763277314073,NA,2.60763277314073,2.60763277314073
"Lambda0.7","clustered",1,0.438094881496061,NA,0.438094881496061,0.438094881496061,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.13327286469365,NA,-0.13327286469365,-0.13327286469365,0.535389688504877,NA,0.535389688504877,0.535389688504877,0.411743135476297,NA,0.411743135476297,0.411743135476297,0.8522930250782,NA,0.8522930250782,0.8522930250782,2.06068620501129,NA,2.06068620501129,2.06068620501129,2.92173646610061,NA,2.92173646610061,2.92173646610061
"Lambda0.7","random",1000,0.870232674541421,0.706764626924123,0.11970015679357,4.6529625813365,0.848013150214598,0.274041464131253,7.33137435857406e-05,0.999926686256414,0.132800805101607,0.1356482594955,-0.199140107991931,0.554919357816523,0.47633329189226,0.0978976495098696,0.250899412850878,0.83840096112751,0.447905204698346,0.0571871484517285,0.313238505889107,0.632272419254762,0.899080058943072,0.0335384554186754,0.711740714442522,0.949383115479425,1.95269469206939,0.188961393622697,1.47440789091224,2.50574007008993,2.62999459733949,0.365936274175019,1.6831774401367,3.85771508352187
"Lambda0.5","dispersed",1,2.75059161255927,NA,2.75059161255927,2.75059161255927,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.262909813803322,NA,0.262909813803322,0.262909813803322,0.537914672637776,NA,0.537914672637776,0.537914672637776,0.446728235195327,NA,0.446728235195327,0.446728235195327,0.890057672002134,NA,0.890057672002134,0.890057672002134,1.9384082194037,NA,1.9384082194037,1.9384082194037,2.6511543012082,NA,2.6511543012082,2.6511543012082
"Lambda0.5","clustered",1,0.383617359993117,NA,0.383617359993117,0.383617359993117,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.185774773206978,NA,-0.185774773206978,-0.185774773206978,0.601357876909294,NA,0.601357876909294,0.601357876909294,0.410334380624846,NA,0.410334380624846,0.410334380624846,0.852935482823247,NA,0.852935482823247,0.852935482823247,2.06593393850937,NA,2.06593393850937,2.06593393850937,2.93252639787758,NA,2.93252639787758,2.93252639787758
"Lambda0.5","random",1000,2.28319631490777,0.942010527922794,0.413885224955958,5.50551971546915,0.992609367670058,0.0585064688263022,7.33137435857406e-05,0.999926686256414,0.222529713055157,0.132360438124807,-0.110576389315461,0.619896794797293,0.538366032248116,0.0890972929040281,0.313850016338289,0.8350273983533,0.443189640466551,0.0514886112796151,0.326219653649089,0.61532831261877,0.891231584103966,0.0335089869403666,0.722088223615315,0.94088075100446,1.96506290935046,0.171294939626525,1.50735830475641,2.43639666547002,2.66655779506148,0.335252254265584,1.75436958319113,3.72418367767715
"OU_alpha0.2","dispersed",1,0.263749185423232,NA,0.263749185423232,0.263749185423232,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0486399169195473,NA,-0.0486399169195473,-0.0486399169195473,0.511130282450144,NA,0.511130282450144,0.511130282450144,0.0860325122334903,NA,0.0860325122334903,0.0860325122334903,0.308693194506593,NA,0.308693194506593,0.308693194506593,4.99304847309332,NA,4.99304847309332,4.99304847309332,7.06770376455988,NA,7.06770376455988,7.06770376455988
