"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1.29023831534068,1.0104771101316,1.05339209833746,0.999926686256414,0.938789695821368,0.999926686256414,0.127161327314499,0.0465366147719282,0.00689276203668729,0.461007781982885,0.442798591112684,0.388063682743929,0.312627402844217,0.193168191723382,0.121430623154074,0.888888888888889,0.894743540835298,0.640512615220349,2.99304598832979,4.70768079442105,6.71655201280154,5.84791065840253,10.2206791607411,15.0119124469922
"Lambda0.7",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.600352709832445,0.951285782407275,1.06555744836399,0.912729331702004,0.863980852591273,0.760256596435304,0.0461245913637909,0.039252963279817,0.00907813448125577,0.592770660335272,0.463178439744111,0.394802292358304,0.313521307871864,0.219834642658319,0.153470397777304,0.888888888888889,0.887136801128079,0.73281888105387,2.98530839878398,4.21459975641176,5.55788839130784,5.82946189996714,8.83405288974651,11.7291548953698
"Lambda0.5",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.44194872193505,0.934877837100161,1.16147200626874,7.33137435857406e-05,0.828146011000183,0.999926686256414,0.00974362426975469,0.0446962480122226,0.0315662665775401,0.561828986678891,0.472583575262098,0.448297429046685,0.313932030451429,0.230045002137004,0.164836314942,0.888888888888889,0.885115209022472,0.762369562565934,2.98176660604014,4.05187485294577,5.23737951003025,5.82087925193823,8.36109916045569,10.7747097061119
"OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.427005658430181,0.582975118298394,0.738771604358971,0.471607453755235,0.26708354320248,7.33137435857406e-05,0.00242114066613212,-0.00884028978910651,-0.0357807041592495,0.515659116363702,0.491749127319725,0.406601072864815,0.126728419002102,0.0376728746938852,0.014547704252109,0.661058913872302,0.628638174057809,0.159658446519545,6.49274102850232,14.8361677295854,22.0540777703583,15.4805588409412,26.4481017853376,31.157650746695
"OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.340314464179436,0.461935752997995,0.690978616341545,7.33137435857406e-05,0.0814953211243831,0.0443348255239074,-0.00860036794446405,-0.0296049145020165,-0.0270881758606484,0.575883984984214,0.613997218735936,0.60884013935145,0.00504731179784366,0.000688985462617695,1.88883854379966e-06,0.135335270067786,0.112579710021651,0.00012340979020138,27.6704905970751,31.3334704998983,31.9981263818724,31.5762011877282,31.9426990189819,31.9999998564105
"OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.418249698910812,0.450636942219637,0.906659700131483,0.317476726951576,0.0584568107641375,0.5733407442272,-0.0367556611720845,-0.033609138344066,-0.0133137515294679,0.7144250873259,0.769521582696112,0.78891381475028,9.21580563827568e-07,1.20053118588472e-07,2.32422358239967e-22,4.53999297624848e-05,3.41578379351244e-05,2.86251858054939e-20,31.9990858181979,31.9998809080444,32,31.9999999587751,31.9999999946366,32
