"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.05339209833746,NA,1.05339209833746,1.05339209833746,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.00689276203668729,NA,0.00689276203668729,0.00689276203668729,0.388063682743929,NA,0.388063682743929,0.388063682743929,0.121430623154074,NA,0.121430623154074,0.121430623154074,0.640512615220349,NA,0.640512615220349,0.640512615220349,6.71655201280154,NA,6.71655201280154,6.71655201280154,15.0119124469922,NA,15.0119124469922,15.0119124469922
"Lambda1","clustered",1,1.29023831534068,NA,1.29023831534068,1.29023831534068,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.127161327314499,NA,0.127161327314499,0.127161327314499,0.461007781982885,NA,0.461007781982885,0.461007781982885,0.312627402844217,NA,0.312627402844217,0.312627402844217,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.99304598832979,NA,2.99304598832979,2.99304598832979,5.84791065840253,NA,5.84791065840253,5.84791065840253
"Lambda1","random",1000,1.0104771101316,0.201931261105518,0.561881947348062,2.0093454952058,0.938789695821368,0.118753257649206,7.33137435857406e-05,0.999930529898904,0.0465366147719282,0.031296397397816,-0.0309057146028105,0.206475317568187,0.442798591112684,0.049778093998639,0.303731978535369,0.621007937726824,0.193168191723382,0.0363284574080234,0.120669890456863,0.283041928461524,0.894743540835298,0.0302792227296525,0.707106781186547,0.933333333333333,4.70768079442105,0.807853795853293,3.2738918094086,6.74996317513325,10.2206791607411,1.33211871429971,7.1397792926765,13.8580855981544
"Lambda0.7","dispersed",1,1.06555744836399,NA,1.06555744836399,1.06555744836399,0.760256596435304,NA,0.760256596435304,0.760256596435304,0.00907813448125577,NA,0.00907813448125577,0.00907813448125577,0.394802292358304,NA,0.394802292358304,0.394802292358304,0.153470397777304,NA,0.153470397777304,0.153470397777304,0.73281888105387,NA,0.73281888105387,0.73281888105387,5.55788839130784,NA,5.55788839130784,5.55788839130784,11.7291548953698,NA,11.7291548953698,11.7291548953698
"Lambda0.7","clustered",1,0.600352709832445,NA,0.600352709832445,0.600352709832445,0.912729331702004,NA,0.912729331702004,0.912729331702004,0.0461245913637909,NA,0.0461245913637909,0.0461245913637909,0.592770660335272,NA,0.592770660335272,0.592770660335272,0.313521307871864,NA,0.313521307871864,0.313521307871864,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.98530839878398,NA,2.98530839878398,2.98530839878398,5.82946189996714,NA,5.82946189996714,5.82946189996714
"Lambda0.7","random",1000,0.951285782407275,0.217498204713763,0.521232473686991,1.71322704228789,0.863980852591273,0.210764386809523,7.33137435857406e-05,0.999926686256414,0.039252963279817,0.0296967793295975,-0.0309820783696889,0.140386126974434,0.463178439744111,0.048345898852135,0.304756253130266,0.612678056452729,0.219834642658319,0.0413630430169897,0.139403572041763,0.317859370320028,0.887136801128079,0.0234273731637308,0.769403184373778,0.925481643038895,4.21459975641176,0.739256632019773,2.94831951170667,6.01332997409706,8.83405288974651,1.22094599666772,6.13596437402883,11.9131014806237
"Lambda0.5","dispersed",1,1.16147200626874,NA,1.16147200626874,1.16147200626874,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0315662665775401,NA,0.0315662665775401,0.0315662665775401,0.448297429046685,NA,0.448297429046685,0.448297429046685,0.164836314942,NA,0.164836314942,0.164836314942,0.762369562565934,NA,0.762369562565934,0.762369562565934,5.23737951003025,NA,5.23737951003025,5.23737951003025,10.7747097061119,NA,10.7747097061119,10.7747097061119
"Lambda0.5","clustered",1,0.44194872193505,NA,0.44194872193505,0.44194872193505,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,0.00974362426975469,NA,0.00974362426975469,0.00974362426975469,0.561828986678891,NA,0.561828986678891,0.561828986678891,0.313932030451429,NA,0.313932030451429,0.313932030451429,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.98176660604014,NA,2.98176660604014,2.98176660604014,5.82087925193823,NA,5.82087925193823,5.82087925193823
"Lambda0.5","random",1000,0.934877837100161,0.239052388179595,0.462138678963886,2.2466235826142,0.828146011000183,0.220162355897139,7.33137435857406e-05,0.999926686256414,0.0446962480122226,0.0372870747744995,-0.0432013117665046,0.174615086286818,0.472583575262098,0.0466254475363236,0.338420404958394,0.63320548344369,0.230045002137004,0.0432539513324899,0.146904080602145,0.331003668806168,0.885115209022472,0.0211288951735044,0.793525969138912,0.922653534183082,4.05187485294577,0.714972203343784,2.84163722689799,5.76158576263242,8.36109916045569,1.17842236655517,5.81017266997358,11.268087744481
"OU_alpha0.2","dispersed",1,0.738771604358971,NA,0.738771604358971,0.738771604358971,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0357807041592495,NA,-0.0357807041592495,-0.0357807041592495,0.406601072864815,NA,0.406601072864815,0.406601072864815,0.014547704252109,NA,0.014547704252109,0.014547704252109,0.159658446519545,NA,0.159658446519545,0.159658446519545,22.0540777703583,NA,22.0540777703583,22.0540777703583,31.157650746695,NA,31.157650746695,31.157650746695
