"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.706797925470688,NA,0.706797925470688,0.706797925470688,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.179934833802287,NA,-0.179934833802287,-0.179934833802287,0.461282904539598,NA,0.461282904539598,0.461282904539598,0.155430252624896,NA,0.155430252624896,0.155430252624896,0.645497224367903,NA,0.645497224367903,0.645497224367903,3.83139603002755,NA,3.83139603002755,3.83139603002755,5.58457593313705,NA,5.58457593313705,5.58457593313705
"Lambda1","clustered",1,1.45072477826397,NA,1.45072477826397,1.45072477826397,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.102481403071944,NA,-0.102481403071944,-0.102481403071944,0.519904083655864,NA,0.519904083655864,0.519904083655864,0.36137305627082,NA,0.36137305627082,0.36137305627082,0.833333333333333,NA,0.833333333333333,0.833333333333333,2.26653846761588,NA,2.26653846761588,2.26653846761588,3.39062867906758,NA,3.39062867906758,3.39062867906758
"Lambda1","random",1000,0.82691267007034,0.314490279924641,0.263181118095701,2.68531707594953,0.488778331221827,0.463776294327517,7.33137435857406e-05,0.999926686256414,-0.0808789504258474,0.0917957734878815,-0.280934461633032,0.292446915261921,0.522590160914816,0.105356597350566,0.226429584334566,0.82214671820802,0.220080640294462,0.0480140321479884,0.132546044829978,0.486165135745311,0.793796949893751,0.077372105438203,0.566946709513841,0.9,3.2005910154043,0.397625299383365,1.81687864124036,4.14976003892705,4.6130008472207,0.562001160967394,2.46187162080339,5.9981829484053
"Lambda0.7","dispersed",1,0.60629421213254,NA,0.60629421213254,0.60629421213254,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.163599669283714,NA,-0.163599669283714,-0.163599669283714,0.345574381858652,NA,0.345574381858652,0.345574381858652,0.182890218736545,NA,0.182890218736545,0.182890218736545,0.656777493606138,NA,0.656777493606138,0.656777493606138,3.50841565459141,NA,3.50841565459141,3.50841565459141,5.19845658706385,NA,5.19845658706385,5.19845658706385
"Lambda0.7","clustered",1,2.29577739156659,NA,2.29577739156659,2.29577739156659,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0389804542738477,NA,0.0389804542738477,0.0389804542738477,0.563961317154254,NA,0.563961317154254,0.563961317154254,0.363685684937216,NA,0.363685684937216,0.363685684937216,0.833333333333333,NA,0.833333333333333,0.833333333333333,2.25619055319269,NA,2.25619055319269,2.25619055319269,3.36914870635936,NA,3.36914870635936,3.36914870635936
"Lambda0.7","random",1000,1.08725831597983,0.40245085818587,0.430887798819659,3.24997434058759,0.676101056312415,0.439895932522838,7.33137435857406e-05,0.999926686256414,-0.016217895408334,0.106260259308282,-0.218566946444543,0.314675264682979,0.473637105132306,0.0917330843570445,0.234772752753968,0.773851190094126,0.235688135812928,0.0467323182348671,0.147570562661863,0.465379304801876,0.787389023300631,0.0622427205754323,0.577350269189626,0.887975334018499,3.06363390919233,0.365734877544816,1.87896852820276,3.93508305557424,4.46433370970085,0.487510299816124,2.59785369662228,5.55172376948608
"Lambda0.5","dispersed",1,0.624101551058775,NA,0.624101551058775,0.624101551058775,0.139263983872965,NA,0.139263983872965,0.139263983872965,-0.142173590335175,NA,-0.142173590335175,-0.142173590335175,0.444683585347171,NA,0.444683585347171,0.444683585347171,0.194171615583151,NA,0.194171615583151,0.194171615583151,0.679569892473118,NA,0.679569892473118,0.679569892473118,3.39097811161894,NA,3.39097811161894,3.39097811161894,5.0341210772934,NA,5.0341210772934,5.0341210772934
"Lambda0.5","clustered",1,0.483035074652117,NA,0.483035074652117,0.483035074652117,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.128942269806942,NA,-0.128942269806942,-0.128942269806942,0.698791978078479,NA,0.698791978078479,0.698791978078479,0.364745640076238,NA,0.364745640076238,0.364745640076238,0.833333333333333,NA,0.833333333333333,0.833333333333333,2.25147926938599,NA,2.25147926938599,2.25147926938599,3.35921758223814,NA,3.35921758223814,3.35921758223814
"Lambda0.5","random",1000,0.750425633127021,0.29556599281159,0.205379238766887,2.01666210264607,0.44490103576117,0.439845895603634,7.33137435857406e-05,0.999926686256414,-0.0912018562792797,0.0920494904558026,-0.413954632183232,0.248717952927028,0.491285423180603,0.0999545429334287,0.233979503136682,0.769605523619841,0.242258841156192,0.0466151374485252,0.153630227155526,0.456289814605483,0.785434851479287,0.0558686156781466,0.584202135250686,0.883116883116883,3.0101363729538,0.35586808476197,1.90747383195788,3.85465708980557,4.399069175592,0.461474875113703,2.65835123490113,5.41946267502762
"OU_alpha0.2","dispersed",1,1.18051837905298,NA,1.18051837905298,1.18051837905298,0.984351748275133,NA,0.984351748275133,0.984351748275133,-0.0505372204009918,NA,-0.0505372204009918,-0.0505372204009918,0.481017279002962,NA,0.481017279002962,0.481017279002962,0.0495798527550477,NA,0.0495798527550477,0.0495798527550477,0.275650709731228,NA,0.275650709731228,0.275650709731228,5.93886398621755,NA,5.93886398621755,5.93886398621755,7.5404470942673,NA,7.5404470942673,7.5404470942673
"OU_alpha0.2","clustered",1,0.945592624956174,NA,0.945592624956174,0.945592624956174,0.92757333091631,NA,0.92757333091631,0.92757333091631,0.0472621263195591,NA,0.0472621263195591,0.0472621263195591,0.565523966557902,NA,0.565523966557902,0.565523966557902,0.216079755718033,NA,0.216079755718033,0.216079755718033,0.637428281843891,NA,0.637428281843891,0.637428281843891,3.1840057330238,NA,3.1840057330238,3.1840057330238,5.1881269513443,NA,5.1881269513443,5.1881269513443
"OU_alpha0.2","random",1000,0.911427544803834,0.348523083984299,0.237160802022594,2.65344326878699,0.637438970210597,0.427759763236383,7.33137435857406e-05,0.999926686256414,-0.0763792138942853,0.0940403173194856,-0.312243189014433,0.249226592769326,0.557431741464513,0.0964048440068827,0.316897463433867,0.846274410750425,0.100726743336896,0.0247039886215568,0.0523346350510193,0.249255080047879,0.542132848657745,0.0960344750990445,0.262118573895289,0.664169088329814,4.73688484267718,0.4496021867595,2.91461748983522,5.85504755940518,6.53595822319037,0.433589815273341,4.89399463986661,7.55983071705217
"OU_alpha1","dispersed",1,0.728652468517084,NA,0.728652468517084,0.728652468517084,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.157700287744989,NA,-0.157700287744989,-0.157700287744989,0.59339287046946,NA,0.59339287046946,0.59339287046946,0.000406563370073558,NA,0.000406563370073558,0.000406563370073558,0.00588029684809656,NA,0.00588029684809656,0.00588029684809656,7.97729706255519,NA,7.97729706255519,7.97729706255519,7.99990601119103,NA,7.99990601119103,7.99990601119103
"OU_alpha1","clustered",1,0.982107054213831,NA,0.982107054213831,0.982107054213831,0.848982863992213,NA,0.848982863992213,0.848982863992213,-0.177444743849927,NA,-0.177444743849927,-0.177444743849927,0.464831234127893,NA,0.464831234127893,0.464831234127893,0.016397702557188,NA,0.016397702557188,0.016397702557188,0.135329970520336,NA,0.135329970520336,0.135329970520336,7.1762786236349,NA,7.1762786236349,7.1762786236349,7.94066068346312,NA,7.94066068346312,7.94066068346312
"OU_alpha1","random",1000,0.515090784174537,0.186480857522389,0.174576243445236,1.6400808307367,0.0870771459391623,0.250216222505389,7.33137435857406e-05,0.999926686256414,-0.169098221255904,0.0775041013411254,-0.448023673295445,0.146538287179554,0.598209687414086,0.090722519261176,0.325600925998586,0.911239049385672,0.00559564809073974,0.00302500228064225,0.000386066140852771,0.0162771500766561,0.0782602622575798,0.0465831235861531,0.00588029684809656,0.135335281454406,7.70161299039245,0.155172851540948,7.18171502689606,7.97843856509201,7.97740664703488,0.0210594816824311,7.89029134481556,7.99991496663981
"OU_alpha5","dispersed",1,0.761103699763485,NA,0.761103699763485,0.761103699763485,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.151786861970011,NA,-0.151786861970011,-0.151786861970011,0.801750798087965,NA,0.801750798087965,0.801750798087965,5.02659646576846e-13,NA,5.02659646576846e-13,5.02659646576846e-13,1.38873133676e-11,NA,1.38873133676e-11,1.38873133676e-11,7.99999999997185,NA,7.99999999997185,7.99999999997185,8,NA,8,8
"OU_alpha5","clustered",1,0.50001556558585,NA,0.50001556558585,0.50001556558585,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0788612418339133,NA,-0.0788612418339133,-0.0788612418339133,0.802671905048448,NA,0.802671905048448,0.802671905048448,1.66549645161071e-06,NA,1.66549645161071e-06,1.66549645161071e-06,4.53999297624848e-05,NA,4.53999297624848e-05,4.53999297624848e-05,7.99990673328606,NA,7.99990673328606,7.99990673328606,7.99999999587694,NA,7.99999999587694,7.99999999587694
"OU_alpha5","random",1000,0.615510701647327,0.234299121751419,0.227752154302681,1.89076618156567,0.202118928257968,0.349099449503217,7.33137435857406e-05,0.999926686256414,-0.134819206997696,0.083058737520886,-0.372671254251466,0.191529904067401,0.768883181457393,0.0521203774874435,0.59716265068983,0.912473591856722,7.13524253803796e-07,9.46473954684883e-07,4.9936267594421e-13,4.86442541409641e-06,1.77141331139299e-05,2.20091894273146e-05,1.38873133676e-11,4.53999297624848e-05,7.99996004319216,5.30016347950626e-05,7.99972760145225,7.99999999997203,7.99999999821894,2.40973765620338e-09,7.99999998763308,8
