"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.427232826866438,0.394227922030399,0.874497942746082,0.5,0.558441558441558,0.406593406593407,1,1,1000
"Lambda1","Lambda",0.999926686256414,7.33137435857406e-05,0.861913103290107,0.5,0.43956043956044,0.0729270729270729,1,1,1000
"Lambda1","MoransI",0.139370016990509,-0.180266932428668,0.0716236794916278,1,0.408591408591409,0.715284715284715,1,1,1000
"Lambda1","mpnns",0.554835133742858,0.362758417042022,0.460731611053466,0.5,0.147852147852148,0.13986013986014,1,1,1000
"Lambda1","mean_offdiag_cor",0.465813519761763,0.414953063938456,0.45741808522147,0.5,0.44955044955045,0.287712287712288,1,1,1000
"Lambda1","max_offdiag_cor",0.90154624389841,0.850852158023941,0.918198441331852,0.5,0.78021978021978,0.042957042957043,1,1,1000
"Lambda1","ess_1",1.87762810505736,2.04882795067951,1.92969960853102,0.5,0.44955044955045,0.287712287712288,1,1,1000
"Lambda1","ess_2",2.517194414748,2.8972502279983,2.55557006833908,0.5,0.492507492507492,0.200799200799201,1,1,1000
"Lambda0.7","K",0.409376483486908,0.438094881496061,0.870232674541421,1,0.742257742257742,0.306693306693307,1,1,1000
"Lambda0.7","Lambda",0.999926686256414,7.33137435857406e-05,0.848013150214598,0.5,0.372627372627373,0.0769230769230769,1,1,1000
"Lambda0.7","MoransI",0.130646091121037,-0.13327286469365,0.132800805101607,1,0.506493506493506,0.503496503496504,1,1,1000
"Lambda0.7","mpnns",0.504430130659276,0.535389688504877,0.47633329189226,1,0.370629370629371,0.745254745254745,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.452813069830085,0.411743135476297,0.447905204698346,0.5,0.453546453546454,0.285714285714286,1,1,1000
"Lambda0.7","max_offdiag_cor",0.893857232187534,0.8522930250782,0.899080058943072,0.5,0.638361638361638,0.0909090909090909,1,1,1000
"Lambda0.7","ess_1",1.91860717308896,2.06068620501129,1.95269469206939,0.5,0.453546453546454,0.285714285714286,1,1,1000
"Lambda0.7","ess_2",2.60763277314073,2.92173646610061,2.62999459733949,0.5,0.487512487512487,0.214785214785215,1,1,1000
"Lambda0.5","K",2.75059161255927,0.383617359993117,2.28319631490777,0.5,0.327672327672328,0.000999000999000999,1,1,1000
"Lambda0.5","Lambda",0.999926686256414,7.33137435857406e-05,0.992609367670058,0.5,0.875124875124875,0.003996003996004,1,1,1000
"Lambda0.5","MoransI",0.262909813803322,-0.185774773206978,0.222529713055157,0.5,0.398601398601399,0.376623376623377,1,1,1000
"Lambda0.5","mpnns",0.537914672637776,0.601357876909294,0.538366032248116,1,0.493506493506494,0.76023976023976,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.446728235195327,0.410334380624846,0.443189640466551,0.5,0.455544455544456,0.287712287712288,1,1,1000
"Lambda0.5","max_offdiag_cor",0.890057672002134,0.852935482823247,0.891231584103966,0.5,0.595404595404595,0.136863136863137,1,1,1000
"Lambda0.5","ess_1",1.9384082194037,2.06593393850937,1.96506290935046,0.5,0.455544455544456,0.287712287712288,1,1,1000
"Lambda0.5","ess_2",2.6511543012082,2.93252639787758,2.66655779506148,0.5,0.480519480519481,0.218781218781219,1,1,1000
"OU_alpha0.2","K",0.263749185423232,0.314908376552885,0.589808029602643,1,0.783216783216783,0.314685314685315,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.577500469081958,1,1,0.131868131868132,1,1,1000
"OU_alpha0.2","MoransI",-0.0486399169195473,-0.208713703189272,0.00848998580231548,1,0.799200799200799,0.798201798201798,1,1,1000
"OU_alpha0.2","mpnns",0.511130282450144,0.537609636807406,0.562271654767005,1,0.684315684315684,0.445554445554446,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0860325122334903,0.254604302146221,0.125914467258158,1,0.931068931068931,0.999000999000999,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.308693194506593,0.632593471254093,0.539691663036625,1,0.999000999000999,0.939060939060939,1,1,1000
"OU_alpha0.2","ess_1",4.99304847309332,2.8753912039128,4.30622025948341,1,0.931068931068931,0.999000999000999,1,1,1000
"OU_alpha0.2","ess_2",7.06770376455988,4.67969364149345,6.22673111820484,1,0.985014985014985,0.996003996003996,1,1,1000
"OU_alpha1","K",0.201698680806709,0.612178350409136,0.29221283319293,1,0.658341658341658,0.945054945054945,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.959939352391882,0.339727614170579,1,1,0.825174825174825,1,1,1000
"OU_alpha1","MoransI",-0.187097338312007,-0.118295237724665,-0.0964649477130289,0.5,0.263736263736264,0.483516483516484,1,1,1000
"OU_alpha1","mpnns",0.674973699650603,0.776413772179267,0.648920305658518,1,0.395604395604396,0.926073926073926,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000445908231625786,0.0212367993481952,0.00447370656927521,1,0.998001998001998,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00280330228845351,0.119533285837368,0.0548750827266261,1,1,0.939060939060939,1,1,1000
"OU_alpha1","ess_1",7.97510683948525,6.96465163489725,7.75889583234599,1,0.998001998001998,1,1,1,1000
"OU_alpha1","ess_2",7.99993879783787,7.92850244455391,7.98862733029001,1,0.998001998001998,1,1,1,1000
