"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",4.48942912043645,2.65698644815902,3.58309381740039,0.5,0.110889110889111,0.110889110889111,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999398371866127,0.999606869175575,0.5,0.864135864135864,0.102897102897103,1,1,1000
"Lambda1","MoransI",0.480914181152271,0.372887953348459,0.521164208783009,0.5,0.687312687312687,0.034965034965035,1,1,1000
"Lambda1","mpnns",0.327808075971248,0.495255849683709,0.430281867311776,1,0.996003996003996,0.902097902097902,1,1,1000
"Lambda1","mean_offdiag_cor",0.614164108744405,0.577811184109914,0.619641269839612,0.5,0.562437562437562,0.154845154845155,1,1,1000
"Lambda1","max_offdiag_cor",0.980870766585836,0.953601206917425,0.992388424483532,0.5,0.999000999000999,0.000999000999000999,1,1,1000
"Lambda1","ess_1",1.59687910968377,1.6920342515885,1.58966718961211,0.5,0.562437562437562,0.154845154845155,1,1,1000
"Lambda1","ess_2",2.14917430871674,2.36243029357833,2.10885764253592,0.5,0.609390609390609,0.106893106893107,1,1,1000
"Lambda0.7","K",0.436266139615821,1.07800929866922,0.31040643637693,1,0.198801198801199,1,1,1,1000
"Lambda0.7","Lambda",0.97587404011203,0.999926686256414,0.991153029478047,1,0.91008991008991,0.999000999000999,1,1,1000
"Lambda0.7","MoransI",0.259773585565455,0.110559391479767,0.377727119774637,0.5,0.934065934065934,0.000999000999000999,1,1,1000
"Lambda0.7","mpnns",0.419827096707172,0.493948192906921,0.447645688362628,1,0.705294705294705,0.825174825174825,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.607922947098778,0.577966768614115,0.613646579023366,0.5,0.563436563436563,0.158841158841159,1,1,1000
"Lambda0.7","max_offdiag_cor",0.978931658269552,0.955806152756534,0.986212702332,0.5,0.983016983016983,0.000999000999000999,1,1,1000
"Lambda0.7","ess_1",1.61244717632623,1.69160284615262,1.60284773890621,0.5,0.563436563436563,0.158841158841159,1,1,1000
"Lambda0.7","ess_2",2.1849931716791,2.36475339819456,2.1466414225427,0.5,0.607392607392607,0.116883116883117,1,1,1000
"Lambda0.5","K",0.362109383076082,0.482658546552137,0.746601945381978,1,0.746253746253746,0.42957042957043,1,1,1000
"Lambda0.5","Lambda",0.987170512471785,0.997568441451591,0.994879541599457,1,0.879120879120879,0.455544455544456,1,1,1000
"Lambda0.5","MoransI",0.501316316744556,0.285155989330829,0.549007902615376,0.5,0.759240759240759,0.000999000999000999,1,1,1000
"Lambda0.5","mpnns",0.342723396821724,0.596901573324783,0.458329848179402,1,0.993006993006993,0.998001998001998,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.604872506300777,0.57804399825255,0.610565674382146,0.5,0.564435564435564,0.15984015984016,1,1,1000
"Lambda0.5","max_offdiag_cor",0.977928627473715,0.957390549253459,0.983439997774593,0.5,0.951048951048951,0.000999000999000999,1,1,1000
"Lambda0.5","ess_1",1.62016721814589,1.69138878514226,1.60979732286329,0.5,0.564435564435564,0.15984015984016,1,1,1000
"Lambda0.5","ess_2",2.2029535443861,2.36569798588633,2.16597170321014,0.5,0.606393606393606,0.117882117882118,1,1,1000
"OU_alpha0.2","K",0.079925832111396,0.86497756691939,0.0606885741493526,1,0.171828171828172,1,1,1,1000
"OU_alpha0.2","Lambda",0.666902759770479,0.999926686256414,0.750705155391006,1,0.729270729270729,0.999000999000999,1,1,1000
"OU_alpha0.2","MoransI",-0.0658290756379399,0.18812957133571,0.0442447957144695,1,0.378621378621379,0.974025974025974,1,1,1000
"OU_alpha0.2","mpnns",0.484979901198547,0.562803004764833,0.49287116756243,1,0.555444555444555,0.919080919080919,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0100006810545336,0.155613815091093,0.0227644108700738,1,1,1,1,1,1000
