"SubsetID","MinPD","MeanPD","MeanNND","SubsetType","SubsetSize"
1,4.22315474014395,13.9970633232517,6.36320015118026,"random",5
2,2.5773874326771,11.1798570908107,4.51851929962117,"random",5
3,3.13408269893535,9.76425710265922,5.37544239497156,"random",5
4,2.80299150685082,15.0214185361801,7.49542041649444,"random",5
5,4.05684677173396,13.6304840853504,7.78300734800909,"random",5
6,6.31106480089934,15.5310016594098,7.2957347806847,"random",5
7,2.87463362299695,11.9758268346297,5.32989537615714,"random",5
8,5.33126387778276,14.1958326095958,6.29826168025279,"random",5
9,3.07514392843244,14.0593519169084,4.69394312410394,"random",5
10,5.5723479626901,11.1834148305805,6.48557358313727,"random",5
11,2.80299150685082,18.2938727070627,4.77195462571184,"random",5
12,5.72091783712807,15.5343564499218,5.95224800531312,"random",5
13,4.62514116681419,13.3820058207834,7.09880046326589,"random",5
14,3.13408269893535,11.351960449687,6.19302280932245,"random",5
15,3.94158980591976,9.39795785082904,5.01423297549602,"random",5
16,4.2761847730817,16.66381390749,8.46177169029071,"random",5
17,5.07096133368078,15.0450684395242,5.3449896422043,"random",5
18,2.90732639503984,15.5730755270635,3.79496692338283,"random",5
19,4.49571455761985,11.7657330900289,5.4652600895246,"random",5
20,4.51894663800965,9.44362256165467,5.29144353882072,"random",5
21,4.64984127832673,12.6445583873224,7.42838879292761,"random",5
22,4.48612353108031,16.0383263208307,6.82556855059042,"random",5
23,3.9183175837137,12.5001291702232,7.02536810858274,"random",5
24,4.02392071636197,16.1798247474053,4.7423230445875,"random",5
25,3.07514392843244,12.8507591919709,6.09362264425271,"random",5
26,4.38364761601981,18.7340316098517,5.23818103303016,"random",5
27,3.64830088014524,9.43308462520625,5.24404860989996,"random",5
28,3.75099569913323,13.9454515447144,6.66877026638053,"random",5
29,3.77762262793505,15.2283998958303,6.62838767999549,"random",5
30,4.77257413216566,9.56779791875823,5.88268464696178,"random",5
31,5.29523462142435,10.7672649465001,5.85320551088217,"random",5
32,3.32171893978687,16.9001344444566,6.56867385569114,"random",5
33,5.28216282966131,13.6625207199164,5.91357480929622,"random",5
34,5.59532931583563,18.1438516452654,7.71090036518866,"random",5
35,3.28388237292643,9.09083348385046,5.20607292453167,"random",5
36,3.34172407262387,16.4529831674573,3.89446742408005,"random",5
37,5.11752761726712,14.1354843518608,6.88421950183712,"random",5
38,3.5328225295436,16.6544136261403,6.07697712304601,"random",5
39,4.48612353108031,15.9808840251458,8.07146087204817,"random",5
