"Covariance setting","N_128_s_8","N_128_s_64","N_512_s_8","N_512_s_64"
"-1","0.000999000999000999","0.0639360639360639","0.000999000999000999","0.000999000999000999"
"-0.5","0.000999000999000999","0.136863136863137","0.000999000999000999","0.00599400599400599"
"-0.1","0.000999000999000999","0.225774225774226","0.000999000999000999","0.018981018981019"
