"Covariance setting","N_128_s_8","N_128_s_64","N_512_s_8","N_512_s_64"
"λ = 0.00","1","1","1","1"
"λ = 0.10","0.000999000999000999","0.25974025974026","0.000999000999000999","0.026973026973027"
"λ = 0.25","0.000999000999000999","0.25974025974026","0.000999000999000999","0.026973026973027"
"λ = 0.50","0.000999000999000999","0.25974025974026","0.000999000999000999","0.026973026973027"
"λ = 0.75","0.000999000999000999","0.25974025974026","0.000999000999000999","0.026973026973027"
"λ = 1.00","0.000999000999000999","0.25974025974026","0.000999000999000999","0.026973026973027"
