"Scenario","Metric","CleanMetric","Type","Variance","MeanDelta","AbsMeanDelta","N"
"UC2_wk","delta_R_ari","R_ari","Error",45.1431737708899,0.0434732274745615,3.09997570132768,200
"UC2_wk","delta_R_geo","R_geo","Error",0.103449154046324,0.00609866729028384,0.25464330664636,200
"UC2_wk","delta_R_median","R_median","Error",0.232148552869919,-0.0565560855368529,0.330327345563581,200
"UC2_wk","delta_pearson_corr","pearson_corr","Correlation",0.0570049661818059,-0.0674027413845023,0.169752449838971,200
"UC2_wk","delta_spearman_corr","spearman_corr","Correlation",0.0650363698476656,-0.078964075454455,0.187147045204928,200
"UC2_wk","delta_mape","mape","Percentage Error",0.566041847954267,-0.16315387584243,0.628572649382709,200
"UC2_wk","delta_smape","smape","Percentage Error",0.0415584331788246,-0.012365579422987,0.161337893422069,200
"UC2_wk","delta_cn_smape","cn_smape","Percentage Error",0.0405080640704006,-0.00850811965833956,0.156837260817622,200
"UC3","delta_ols_r2","ols_r2","R-squared",0.010091987486073,-0.0232524640611101,0.0763016548398094,200
"UC3","delta_adjusted_r2","adjusted_r2","R-squared",0.011293978839284,-0.0288167157192774,0.0805562683528411,200
"UC3","delta_mse","mse","Error",0.352367880189079,-0.055778173541177,0.470419279097001,200
"UC3","delta_rmse","rmse","Error",0.106434954336405,-0.035685133988701,0.2492578978762,200
"UC3","delta_weighted_rmse","weighted_rmse","Error",0.123935169810231,-0.166732261773484,0.30653135839211,200
"UC3","delta_mae","mae","Error",0.136884816867315,-0.013040506868949,0.287168826439632,200
"UC3","delta_median_ae","median_ae","Error",0.243800152815452,0.0154571748162166,0.399671460592968,200
"UC3","delta_see","see","Error",0.1094296134109,-0.00586652578038629,0.25529076856248,200
"UC3","delta_percent_see","percent_see","Error",74.4763858968118,-0.699662243813818,4.21102832278937,200
"UC3","delta_R_whole","R_whole","Error",40.894581944403,0.0940455485500622,1.46417128538809,200
"UC3","delta_R_ari","R_ari","Error",3153.00329673191,3.56262269066757,6.38721696322625,200
"UC3","delta_R_geo","R_geo","Error",0.0372814077716441,-0.00156258906602962,0.150759549895904,200
"UC3","delta_R_median","R_median","Error",0.0212115337746259,-0.0218286577582025,0.111046210340123,200
"UC3","delta_pearson_corr","pearson_corr","Correlation",0.0025374499774247,-0.0116750420723983,0.0382157661539935,200
"UC3","delta_spearman_corr","spearman_corr","Correlation",0.00436355967562516,-0.0238443883987718,0.0514351452389399,200
"UC3","delta_mape","mape","Percentage Error",0.664791404544075,-0.176987212070763,0.695006872233475,200
"UC3","delta_smape","smape","Percentage Error",0.14418605478933,-0.025867227748243,0.307806366068569,200
"UC3","delta_cn_smape","cn_smape","Percentage Error",0.0189144171129186,-0.00826729778589609,0.11179695170568,200
"Bad","delta_ols_r2","ols_r2","R-squared",1.95200997707499,0.633046969314764,1.42275844990705,200
"Bad","delta_adjusted_r2","adjusted_r2","R-squared",88.2719002507239,0.978390640971414,4.0704203365423,200
"Bad","delta_mse","mse","Error",0.235924403786012,-0.0544108138381274,0.397335083134772,200
"Bad","delta_rmse","rmse","Error",0.0640329199209759,-0.0284035041292155,0.204642208648501,200
"Bad","delta_weighted_rmse","weighted_rmse","Error",0.0771373447696815,-0.1776064289099,0.263882640282915,200
"Bad","delta_mae","mae","Error",0.0707392232736192,-0.013972619618861,0.213103572508238,200
"Bad","delta_median_ae","median_ae","Error",0.113059184316822,0.0104829810563929,0.271488628838928,200
"Bad","delta_see","see","Error",0.064455870614177,0.00175091990111866,0.20183402225317,200
"Bad","delta_percent_see","percent_see","Error",10000.433551094,-7.84974062061252,17.7235881283342,200
"Bad","delta_R_whole","R_whole","Error",1855.64379935957,3.72497168736964,9.01123935900869,200
"Bad","delta_R_ari","R_ari","Error",225.161483483315,0.302084501295649,4.70739980485738,200
"Bad","delta_R_geo","R_geo","Error",0.244389253284408,-0.0137121014474673,0.400316663104762,200
"Bad","delta_R_median","R_median","Error",1292.40050228223,0.705569528763384,8.33924677129428,200
"Bad","delta_pearson_corr","pearson_corr","Correlation",116941.984474723,25.2144754012668,28.679863798239,200
"Bad","delta_spearman_corr","spearman_corr","Correlation",98.778460888578,2.7234880813588,4.85187283463767,200
"Bad","delta_mape","mape","Percentage Error",0.200173088492222,-0.0566178008702397,0.321242795721924,200
"Bad","delta_smape","smape","Percentage Error",0.0156384447194488,-0.00160017726570483,0.0893892197705727,200
"Bad","delta_cn_smape","cn_smape","Percentage Error",0.14213577322515,-0.0411510325794267,0.297349336328684,200
