"SubsetID","MinPD","MeanPD","MeanNND","SubsetType","SubsetSize"
1,3.21075095857239,19.6817197130888,9.41087770711568,"random",20
2,2.1047692021783,17.0552535991009,7.40481181766755,"random",20
3,2.45119148333025,16.1714632773437,7.09638888441365,"random",20
4,3.17741164196634,17.9151321526225,8.04890521675738,"random",20
5,1.83892835740548,18.2907757465481,7.99465136671631,"random",20
6,4.1235109943338,18.8478516029477,9.38820577366656,"random",20
7,3.20486323280108,17.4508128858596,7.52956575719588,"random",20
8,1.84768462020356,17.3588455941465,7.32513971536651,"random",20
9,2.3121008011931,16.0926041793566,6.94004098711575,"random",20
10,3.16038202206464,17.1442686499555,7.75187535269955,"random",20
11,3.21075095857239,16.7242641664608,7.69294701425562,"random",20
12,1.72559256717175,17.6551480138357,7.66090309632643,"random",20
13,2.14152218184312,16.9125462195056,7.0622626356097,"random",20
14,2.45419182713784,17.5484131455827,6.67311797436518,"random",20
15,3.01951960254567,18.1957527520519,8.1446165955835,"random",20
16,3.18203861290492,16.614649017213,6.74736769872682,"random",20
17,2.04381963823891,15.5669645402531,5.87623652069559,"random",20
18,1.60624461011034,16.8351327609002,8.12757846601871,"random",20
19,1.74973092015867,17.1464384103266,5.9633302915361,"random",20
20,2.11459292929542,17.1778500173619,5.91414653242101,"random",20
21,2.21723504018644,17.0754514609655,7.66035913819588,"random",20
22,3.18203861290492,17.6927783636446,8.19114132714496,"random",20
23,2.1047692021783,17.8649228608682,7.93422545242144,"random",20
24,4.42906627006722,17.3740593060856,7.06301906709766,"random",20
25,2.85408486389948,16.4141796005922,7.37393474247294,"random",20
26,4.42142516902563,16.7603394324472,8.79561473006953,"random",20
27,1.60077598260385,18.3111005724837,8.08567286811591,"random",20
28,3.17741164196634,17.4219742003871,7.08553953289746,"random",20
29,3.98880892131294,15.6447882095931,6.7087299676826,"random",20
30,1.93473658490453,17.5617346524707,7.56887265162538,"random",20
31,4.52822338635956,17.5514250380303,8.77120143640539,"random",20
32,2.54530844876198,17.1345086495077,6.43327286543929,"random",20
33,2.09808682226518,16.903624294318,8.52212621368649,"random",20
34,1.99709395149074,17.365392123462,7.46606120655989,"random",20
35,6.08377573567262,17.2456078576564,7.83768016706006,"random",20
36,1.77197930295723,17.9386203438894,7.61263014890532,"random",20
37,1.83892835740548,16.1828332104044,7.32167922793018,"random",20
38,5.68571052302802,17.8295728785818,9.78495918824034,"random",20
39,4.20645631461102,17.8200462933205,8.469307182812,"random",20
40,2.10410581746936,17.1619138367317,7.40007488537563,"random",20
