"off_mean","rmax","neff_mean","SubsetID"
0.279880189986139,0.978649997253442,3.94036697312097,1
0.228746371812577,0.93281573229888,4.22919859605998,2
0.261752757008368,0.986382031605191,3.60463408228381,3
0.2608882668993,0.986872657417741,3.93360102544882,4
0.200327612335321,0.958037255641957,4.31794130572379,5
0.207359702091514,0.978649997253442,4.12804402229767,6
0.238489852578685,0.946998449658031,4.01751693727248,7
0.204403946094491,0.951785107285416,4.24081882699799,8
0.225114188358484,0.974978552530077,4.16904537932156,9
0.261446469190909,0.954619939969003,3.97000880098657,10
0.239231080141647,0.916915884834502,4.12910272293647,11
0.200681474588683,0.897659358799759,4.40121424767406,12
0.231866912628506,0.96752934051372,4.16354905603743,13
0.245810949092907,0.951672070470484,4.05609767101353,14
0.219803380056176,0.97062933098268,4.13392982503783,15
0.225758984721478,0.942508759691336,4.04677910905956,16
0.232350054041903,0.958037255641957,4.07534239555309,17
0.216114310916658,0.935600795014364,4.30190211285772,18
0.214908423286695,0.962138534873669,4.14019076956765,19
0.206257892937257,0.958037259163854,4.13923487755515,20
0.227482242510764,0.987579738541945,4.2605596966817,21
0.210549696110837,0.922351053292103,4.2028470273472,22
0.204072491447069,0.963566914890965,4.32258470312878,23
0.212056027244727,0.975919120318717,4.13854650592427,24
0.247293055291471,0.924457154722221,4.26711190091488,25
0.24724891205577,0.967529340151402,3.77580157733314,26
0.251786068046567,0.973498274507267,3.53887403628043,27
0.23900145107028,0.979125761345254,4.32007453875658,28
0.264067697299604,0.925336209174406,3.8961286217215,29
0.212621934013085,0.949834596669614,4.24850649086529,30
0.21371916622841,0.883113850435737,4.18009312222368,31
0.202378568410518,0.967529341224853,4.32394492416776,32
0.312786221271793,0.907813294095783,4.14885857702531,33
0.326686511404355,0.949834595972591,3.27071711333786,34
0.260231541886047,0.971206150068935,3.55051608137002,35
0.220141457564538,0.986872657417741,4.10304235224937,36
0.230246439180119,0.946117352811859,4.1101315182875,37
0.191485388218353,0.933640802654773,4.4440181513249,38
0.225902857450592,0.934575021921688,4.20995486058217,39
0.215345806067581,0.934514388427226,4.29200476132558,40
0.226962973187766,0.98933695961199,4.27985606787535,41
0.247231819471416,0.954619939969003,4.13876806674457,42
0.229439436230432,0.958037259163854,4.2237053755871,43
0.221102130131488,0.96875619980677,4.16449919685749,44
0.216209177229073,0.934514388427226,4.32635455879525,45
0.308416719310593,0.956836132599016,4.1137999035091,46
0.251469357015953,0.888386996254276,4.09757934938042,47
0.218008392251216,0.971653828182416,4.1575955902861,48
0.254855879083874,0.892147720999769,4.32974123126327,49
0.223082411637388,0.946605809008305,4.00547979564174,50
0.202577621741005,0.915438544259645,4.30243976038817,51
0.239511468756684,0.906719272787446,4.03737942079491,52
0.228787630956156,0.965947913760753,4.12168563358321,53
0.222033674605252,0.997515290619766,4.28020812092314,54
0.251980469988536,0.954619939969003,4.0474439282779,55
0.2368618407649,0.94983459632055,4.16033154955689,56
0.2073609604667,0.930643148078934,4.30734632748402,57
0.217039300021477,0.970087816169792,4.12700912561254,58
0.247510649989821,0.971988018302705,4.15955150699309,59
0.217049013891746,0.975489657674128,4.08584643904027,60
0.247743594390751,0.986382031605191,4.26165260598127,61
0.21561133369992,0.970138974101554,4.13852039367092,62
0.214410270680747,0.924457156764947,4.28196369456529,63
0.222339988619368,0.968468819385153,4.34516367597128,64
0.224560133129684,0.956836132599016,3.93293954537836,65
0.24871262188415,0.986872657417741,4.26162169356583,66
0.234194236346185,0.987579738541945,4.33673488158105,67
0.242569343857089,0.946998449658031,3.9822965471634,68
0.227673424792156,0.94983459632055,4.36642764174218,69
0.211055917091206,0.903138273762974,4.25313434922548,70
0.211287374644429,0.995356947327286,4.43359986094632,71
0.212028240776549,0.958037255641957,4.06315397868411,72
0.281405736871084,0.990325533847438,4.10305184756627,73
0.221217773121472,0.989593192130122,4.08562674554908,74
0.245916892234292,0.976213262647156,3.61477661802631,75
0.210009785622406,0.907813294095783,4.33486097250534,76
0.194502808050863,0.924457155409222,4.41083467544372,77
0.224697229828867,0.958037259163854,4.11608941631892,78
0.213069296835368,0.991994666947653,4.32764332537494,79
0.241419234796954,0.933571457848335,4.10256956387962,80
0.207359117546871,0.963696005035983,4.28065395018936,81
0.220645049198882,0.966097809504691,4.16538711272118,82
0.212763324299759,0.940216466851405,4.28887689128112,83
0.203521241799743,0.89331336478625,4.19678839894567,84
0.203290496364224,0.924457156769248,4.35953783194153,85
0.233218016882303,0.9119562989191,4.24195019468589,86
0.212219904642539,0.986872657417741,4.17464167776632,87
0.217130254130828,0.983319254982969,4.26373172966111,88
0.199873022892203,0.880214810221117,4.41893043125566,89
0.23326719024355,0.966395578999904,4.15705676612456,90
0.292568190212916,0.992453732602926,3.85826952907808,91
0.185953615193326,0.946332077301969,4.55116111999669,92
0.242546061764558,0.979897186301259,4.00182287788254,93
0.209103232958917,0.971653828182416,4.15145000913904,94
0.235158405065217,0.966097809504691,4.25190442225204,95
0.324705042818818,0.971653828182416,4.11762120587716,96
0.211385748989746,0.96952319662176,4.35138844053425,97
0.209541408181227,0.949834595971486,4.12650631151966,98
0.209891065406413,0.96752934051372,4.09840026450732,99
0.232690746269791,0.964703465549001,4.22127181921028,100
0.210540502948729,0.949817549516526,4.14835908419297,101
0.204465899943241,0.964703463421832,4.43038212178856,102
0.207579646195147,0.967198129686228,4.35957194226819,103
0.220204389529465,0.934575020960228,4.19318024564826,104
0.212032184974535,0.951868536475629,4.21426219918556,105
0.216154425379593,0.946998449658031,4.28370254469805,106
0.22962242502052,0.970087816169792,4.05222090328586,107
0.21216240870435,0.971336936551101,4.35186009219009,108
0.208554138571681,0.956836132599016,4.16617000632176,109
0.211361573956148,0.939023644123248,4.15741794783448,110
0.199650105855647,0.893417291171463,4.24875761496231,111
0.236105802179107,0.953793282448943,4.12699067015138,112
0.21767785886243,0.954619939969003,4.23258530163231,113
0.222026250534564,0.946117350034678,4.31207886362106,114
0.191311362260809,0.97062933098268,4.41608135269598,115
0.223021602184134,0.990272815974658,4.30041473741099,116
0.209740334945074,0.991994666947653,4.20706763528298,117
0.220445275577972,0.956836132599016,4.13857804764112,118
0.225852594531912,0.997515290619766,4.23087122447676,119
0.255357075213716,0.954619939969003,3.94606533347231,120
0.20892674826401,0.934575021302598,4.1304196751435,121
0.222373357456623,0.93457502164714,4.5332756891306,122
0.226296521115888,0.997515290619766,4.09331885558818,123
0.209954666422622,0.965947913760753,4.14532435409994,124
0.202720230835107,0.933090306058916,4.32800160383402,125
0.223617814587242,0.966395578999904,4.02063157621512,126
0.241019453969066,0.901671926594083,4.11376499046907,127
0.213286172857666,0.97062933098268,4.32344316765259,128
0.211353388120967,0.974978552530077,4.19232837722777,129
0.223831078994636,0.935801919795117,4.2555488775856,130
0.249917943617879,0.986382031605191,4.0705843605744,131
0.21344390490178,0.949834594226167,4.1212105275511,132
0.239671366514973,0.971653828182416,4.18229632678279,133
0.267262290306056,0.967529340151402,3.94338905714247,134
0.20844296344788,0.944835840255354,4.21809599352994,135
0.271812253791516,0.987579738541945,3.83807934842052,136
0.232148480799819,0.933640803684111,4.11259437860167,137
0.24824803752205,0.997454385556225,3.59003853064239,138
0.324455973317637,0.990325533847438,3.87404726292042,139
0.239735301698982,0.96752934051372,4.21294282829169,140
0.206920325326577,0.968468819385153,4.35872009030748,141
0.215735280513964,0.934514388427226,4.08419470905284,142
0.206004281129716,0.949834595972591,4.28347657580051,143
0.219848183102457,0.981645454938599,4.1120446023601,144
0.195224612327761,0.934575019241862,4.36605831770054,145
0.214175823163953,0.947224618758233,4.2387565353428,146
0.273570397071109,0.997515290619766,4.16594505892651,147
0.190599331589504,0.942440581208863,4.41536674294873,148
0.224912040956268,0.965947913760753,4.26109635105176,149
0.230661055689007,0.97548965624016,4.08493920380114,150
0.213775479991888,0.9119562989191,4.37993629379908,151
0.19932873845474,0.963566914890965,4.34426610353059,152
0.203577581730299,0.995356947327286,4.30766116923448,153
0.224248665928917,0.934514386711144,4.26225696792533,154
0.216091141452605,0.969523196625143,4.29341804182337,155
0.235868637757371,0.927074476447923,4.04111815531601,156
0.211764735014538,0.981907250445816,4.37417954051675,157
0.204530935558176,0.924542530960398,4.37797708314071,158
0.216309921375619,0.946117353166159,4.15702818212165,159
0.21819434079968,0.989593192130122,4.30378631478633,160
0.232921063192418,0.949834594575231,4.04017785904529,161
0.258797121210011,0.976213262647156,3.97810528622049,162
0.229778721891801,0.967529341224853,4.19329249551152,163
0.289698301902847,0.907596850260285,3.90860016282594,164
0.206430436043656,0.901671926594083,4.22339304733263,165
0.255849562589466,0.883526522441551,4.11914109164695,166
0.238731803898719,0.958037255641957,4.00029239119936,167
0.229468839009291,0.951785107285416,4.15657565884808,168
0.222456677607092,0.955476570474901,4.2161580025894,169
0.215203591749201,0.994089537147663,4.38723634021105,170
0.228023555871875,0.971653828182416,4.19872339839676,171
0.256358466819059,0.967529341224853,3.62058374813901,172
0.216579010514394,0.989593192130122,4.06097391203479,173
0.235856364541327,0.975919121394667,4.50157103453483,174
0.224232772232159,0.969187924596178,4.15522328397101,175
0.22752793880918,0.868681903393802,4.28672770205601,176
0.221775649701599,0.936932695067068,4.25151321262412,177
0.261739512913287,0.951672070470484,4.2152834835141,178
0.255392585932937,0.975215235371659,3.97041126660581,179
0.290202569618462,0.981645454938599,3.92988164964625,180
0.217792401201047,0.970087816169792,4.53564204637465,181
0.238006843375758,0.901671929573214,4.10408581480256,182
0.20099405958907,0.981645454218231,4.2819778569991,183
0.238665505721311,0.967529340151402,4.17729831300963,184
0.213086311250644,0.944835840255354,4.35028526022341,185
0.230327271602268,0.972774223490661,4.30688024103713,186
0.215551445586215,0.946332077301969,4.1346022891467,187
0.2419663051569,0.922351053293176,4.11839188568874,188
0.199773663276008,0.90946925357057,4.30918278334682,189
0.245600779140802,0.98933695961199,4.05459117986757,190
0.223294960073766,0.976804738854504,4.28576005738929,191
0.220478718445647,0.903138272767265,4.22166916481472,192
0.217379736883794,0.901637224706329,4.14515785776325,193
0.203644300526714,0.969566176083499,4.48958889695618,194
0.219990966232981,0.969523196625143,4.21582410384463,195
0.251623876937612,0.947014185035379,3.9461493882379,196
0.2181271752094,0.963696005035983,4.08104192969796,197
0.210678421332117,0.96752934051372,4.18019629913752,198
0.251008072585042,0.963925151426054,4.0067545082267,199
0.23553905304762,0.977415766727716,3.9785306764351,200
0.238618422594124,0.965947913760753,3.81739559377572,201
0.212036886992317,0.971988018302705,4.17584726623222,202
0.214321102384087,0.98933695961199,4.03986710228729,203
0.214115328713496,0.924457159148487,4.04040877760426,204
0.220879973392772,0.934514386711144,4.24816952164826,205
0.24348626301476,0.880214823160261,4.3182876251073,206
0.240352589078189,0.990272815974658,4.00122555391413,207
0.215426049240121,0.918425737597194,4.28324803223449,208
0.264830207550668,0.967529340151402,4.08222205476059,209
0.212204283837115,0.989593192130122,4.31036040976202,210
0.209846525116565,0.924457158802298,4.33936240200597,211
0.260306244040701,0.97548965624016,4.35399010864799,212
0.252747982560517,0.944473201383856,4.11332743916343,213
0.229583210746492,0.991438818451913,4.45765570225892,214
0.217848415392669,0.92942873869626,4.07337590062631,215
0.224666679463122,0.934514387396924,4.15714382148295,216
0.212452834017842,0.946998449658031,4.22032896606864,217
0.218522012917073,0.934514387396924,4.09047720933454,218
0.239960823569025,0.930643148078934,4.180829559573,219
0.23068349512085,0.951672070470484,4.29326204812999,220
0.201633426880212,0.972774223490661,4.24688140908867,221
0.283167058078166,0.99615512248274,4.06171068155132,222
0.209442426989859,0.965947913760753,4.32354345557799,223
0.287438525640659,0.987348911599532,4.09183007988986,224
0.229939163269774,0.901637224706329,4.35536748075261,225
0.219826667718475,0.965006572007004,4.06303738404517,226
0.197285439391611,0.975919121394667,4.38714039227248,227
0.213008535257572,0.946605809005003,4.3891002688656,228
0.211084131825254,0.934514388427226,4.24707994393289,229
0.274603673349231,0.994089537147663,4.04180579985802,230
0.22843154706468,0.932815735037016,4.17965211285728,231
0.198299184188391,0.975919119602552,4.32720777613959,232
0.237169473420655,0.903138272767265,4.09315486970394,233
0.237637725285721,0.967198129686228,4.14067755537724,234
0.244629712883375,0.897864315898549,3.71743856153642,235
0.233756079944937,0.971336936551101,4.0223356223558,236
0.208256978769505,0.96952319662176,4.32605099784515,237
0.214580494549611,0.990272815974658,4.35955621349202,238
0.221343214568948,0.98933695961199,4.07717240323111,239
0.208604999078672,0.903138273762974,4.27243102907814,240
0.215857042843555,0.987348911599532,4.23429532493598,241
0.221000107907545,0.992453732602926,4.37884515196826,242
0.225731404859372,0.949817549516526,4.24888893795705,243
0.220436090924147,0.963566914890965,4.11841635962875,244
0.237446300374472,0.995969488248965,4.24724354695297,245
0.224712874539911,0.946332075561985,4.16123457198734,246
0.240660613191733,0.898391294906458,4.2261643750729,247
0.240969789460767,0.903138275745989,3.88463539920596,248
0.275938111486778,0.964703465549001,4.15118851378031,249
0.215464979788582,0.981645454938599,4.18840602355641,250
0.216908767318175,0.951868536475629,4.31701843820318,251
0.206863358101269,0.934514387396924,4.21918317732472,252
0.223329810763344,0.946605809005003,4.27011624747256,253
0.218732729469525,0.951868536475629,4.14854159026391,254
0.270319262844527,0.968468819385153,3.53855540277806,255
0.259148902679507,0.971653828182416,4.13070335947602,256
0.241277423733701,0.954619939969003,4.31171461058394,257
0.214720589172155,0.970629331339385,4.32779086179814,258
0.220444879102281,0.967529340151402,4.20237107258275,259
0.226620881600041,0.963925151426054,4.31209837466275,260
0.222253582143249,0.947639851099322,4.11462121999299,261
0.254470385444929,0.987363860722481,4.10569648534697,262
0.226537937819434,0.965006572007004,4.3141701616115,263
0.232368782398122,0.924278688507211,4.27582596207656,264
0.208072519924858,0.986382031605191,4.27019663513667,265
0.230777620854115,0.946117349339282,4.27466884508985,266
0.203919565635584,0.934575021304771,4.28940047438901,267
0.240807970371221,0.959999381471784,4.11315140438347,268
0.282113093664113,0.904022366527595,3.95499523227348,269
0.266405008548095,0.969566176083499,4.16389191199722,270
