"Analysis","Pool","N","s","Subset_Type","Metric","Observed","Baseline_Mean","Baseline_SD","Baseline_Q025","Baseline_Q975","SES","P_value","Tail","Covariance_Model","Covariance_Param","Covariance_Param_Label"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","neff_mean",63.9345634145243,60.891151469424,0.897651491676418,59.1377377481982,62.4675789737951,3.39041596133988,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","off_mean",0.00248990745355266,0.00104500260397665,0.000384121176389907,0.000426566079407336,0.00186557589907391,3.76158602646095,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","rmax",0.627326862224783,0.444922459396317,0.162944201448472,0.138459413682235,0.627326862224783,1.11942862162019,0.263736263736264,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","neff_mean",57.9437531307155,60.891151469424,0.897651491676418,59.1377377481982,62.4675789737951,-3.28345506695932,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","off_mean",0.00110976639555434,0.0050205531441654,0.00104245860716105,0.00329096964724614,0.00727534686047005,-3.75150315009762,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","rmax",0.0442516505370391,0.653810948755158,0.132177059413986,0.372100749859464,0.792039486427183,-4.61168754185205,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","neff_mean",59.9334573596036,51.8046576555221,1.45589929830696,48.9804023693417,54.4941247029173,5.58335299256911,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","off_mean",0.010449871518787,0.0050205531441654,0.00104245860716105,0.00329096964724614,0.00727534686047005,5.20818604913947,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","rmax",0.792039486427183,0.653810948755158,0.132177059413986,0.372100749859464,0.792039486427183,1.04578312064793,0.263736263736264,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","neff_mean",45.4200918396266,51.8046576555221,1.45589929830696,48.9804023693417,54.4941247029173,-4.38530729654176,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","off_mean",0.0269016071134822,0.0378283050973913,0.00322901621298329,0.0320601444036957,0.0447690403103357,-3.38390929719547,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","rmax",0.284531491808077,0.838465904858513,0.0725688971403149,0.67210580587102,0.910609705783004,-7.63322077197042,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","neff_mean",27.184497202009,23.0031807791892,1.10827953550884,20.7332833792013,25.0742924702757,3.77279945072702,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","off_mean",0.0840850499081607,0.0378283050973913,0.00322901621298329,0.0320601444036957,0.0447690403103357,14.3253368083998,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","rmax",0.910609705783004,0.838465904858513,0.0725688971403149,0.67210580587102,0.910609705783004,0.994142170646443,0.263736263736264,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","neff_mean",11.5731754649055,23.0031807791892,1.10827953550884,20.7332833792013,25.0742924702757,-10.313287350412,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","off_mean",0.0811049651052999,0.0942137905514762,0.00644895373450044,0.082553419759301,0.10750132339961,-2.0327057668358,0.011988011988012,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","rmax",0.505096800964877,0.909479347745007,0.0429721610632236,0.80864148176001,0.951404439270423,-9.41033768781547,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","neff_mean",14.5850898637959,12.4758252581683,0.811508280513862,10.766425748169,13.9777460482294,2.59919049044322,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","off_mean",0.227577401670222,0.0942137905514762,0.00644895373450044,0.082553419759301,0.10750132339961,20.6798833747682,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","rmax",0.951404439270423,0.909479347745007,0.0429721610632236,0.80864148176001,0.951404439270423,0.975633770517928,0.263736263736264,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","neff_mean",4.46737688445131,12.4758252581683,0.811508280513862,10.766425748169,13.9777460482294,-9.86859723556475,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","off_mean",0.131380897300072,0.143934077181478,0.00975664421724022,0.127351696649267,0.164041766268653,-1.28662884511304,0.0919080919080919,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","rmax",0.642852664229217,0.941855052757527,0.0283796901992249,0.874494017502934,0.969273735318154,-10.5357876153446,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C128","Cricetidae_C128",128,64,"dispersed","neff_mean",10.5490916970551,9.10583945331552,0.648952644435962,7.72670383987626,10.2536718400836,2.22397158885758,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","off_mean",0.357772359862114,0.143934077181478,0.00975664421724022,0.127351696649267,0.164041766268653,21.9171959045896,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","rmax",0.969273735318154,0.941855052757527,0.0283796901992249,0.874494017502934,0.969273735318154,0.966137486637385,0.263736263736264,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C128","Cricetidae_C128",128,64,"clustered","neff_mean",2.84470961272633,9.10583945331552,0.648952644435962,7.72670383987626,10.2536718400836,-9.64805351248867,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0426558809695984,0.205794234029618,0.0726031901694982,0.10061962582272,0.39020992884,-2.24698601644307,0.000999000999000999,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.309479467477883,0.763692254181914,0.0990997783575419,0.568072450124131,0.944302372592796,-4.5833885224776,0.000999000999000999,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",6.2039101208264,3.8405252857766,0.606238514468485,2.68008907014223,4.96367428921459,3.89844059498907,0.000999000999000999,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.946044410859706,0.205794234029618,0.0726031901694982,0.10061962582272,0.39020992884,10.1958354047792,0.000999000999000999,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.99077914307287,0.763692254181914,0.0990997783575419,0.568072450124131,0.944302372592796,2.29149744484442,0.001998001998002,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.05484286937817,3.8405252857766,0.606238514468485,2.68008907014223,4.96367428921459,-4.59502712202433,0.000999000999000999,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0426558809695984,0.205794234029618,0.0726031901694982,0.10061962582272,0.39020992884,-2.24698601644307,0.000999000999000999,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.309479467477883,0.763692254181914,0.0990997783575419,0.568072450124131,0.944302372592796,-4.5833885224776,0.000999000999000999,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",6.2039101208264,3.8405252857766,0.606238514468485,2.68008907014223,4.96367428921459,3.89844059498907,0.000999000999000999,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.946044410859706,0.205794234029618,0.0726031901694982,0.10061962582272,0.39020992884,10.1958354047792,0.000999000999000999,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.99077914307287,0.763692254181914,0.0990997783575419,0.568072450124131,0.944302372592796,2.29149744484442,0.001998001998002,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.05484286937817,3.8405252857766,0.606238514468485,2.68008907014223,4.96367428921459,-4.59502712202433,0.000999000999000999,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0319919107271988,0.154345675522214,0.0544523926271237,0.0754647193670402,0.29265744663,-2.24698601644307,0.000999000999000999,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.232109600608412,0.572769190636435,0.0743248337681564,0.426054337593098,0.708226779444597,-4.5833885224776,0.000999000999000999,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",6.56395852319408,4.31313882362758,0.606034115214472,3.07025485060971,5.42630482193161,3.71401484348772,0.000999000999000999,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.709533308144779,0.154345675522214,0.0544523926271237,0.0754647193670402,0.29265744663,10.1958354047792,0.000999000999000999,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.743084357304652,0.572769190636435,0.0743248337681564,0.426054337593098,0.708226779444597,2.29149744484442,0.001998001998002,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.34228135921716,4.31313882362758,0.606034115214472,3.07025485060971,5.42630482193161,-4.9021290878304,0.000999000999000999,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0213279404847992,0.102897117014809,0.0363015950847491,0.0503098129113602,0.19510496442,-2.24698601644307,0.000999000999000999,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.154739733738941,0.381846127090957,0.0495498891787709,0.284036225062065,0.472151186296398,-4.5833885224776,0.000999000999000999,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",6.97488966072469,4.98604978943611,0.582028572227137,3.72807005436085,6.01370517191912,3.41708288250915,0.000999000999000999,"upper","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.473022205429853,0.102897117014809,0.0363015950847491,0.0503098129113602,0.19510496442,10.1958354047792,0.000999000999000999,"upper","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.495389571536435,0.381846127090957,0.0495498891787709,0.284036225062065,0.472151186296398,2.29149744484442,0.001998001998002,"upper","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.85641525675827,4.98604978943611,0.582028572227137,3.72807005436085,6.01370517191912,-5.37711494248859,0.000999000999000999,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0106639702423996,0.0514485585074045,0.0181507975423746,0.0251549064556801,0.0975524822099999,-2.24698601644307,0.000999000999000999,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.0773698668694707,0.190923063545478,0.0247749445893855,0.142018112531033,0.236075593148199,-4.5833885224776,0.000999000999000999,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.44837852045421,6.03742622323747,0.476537116975042,4.93465192005742,6.83651760916529,2.96084449029525,0.000999000999000999,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.236511102714926,0.0514485585074045,0.0181507975423746,0.0251549064556801,0.0975524822099999,10.1958354047792,0.000999000999000999,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.247694785768217,0.190923063545478,0.0247749445893855,0.142018112531033,0.236075593148199,2.29149744484442,0.001998001998002,"upper","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",3.01288503001291,6.03742622323747,0.476537116975042,4.93465192005742,6.83651760916529,-6.34691629567854,0.000999000999000999,"lower","lambda_BM",0.25,"lambda=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.00426558809695984,0.0205794234029618,0.00726031901694982,0.010061962582272,0.039020992884,-2.24698601644307,0.000999000999000999,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.0309479467477883,0.0763692254181914,0.00990997783575419,0.056807245012413,0.0944302372592797,-4.5833885224776,0.000999000999000999,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.76876895945889,7.03300313029043,0.285714997805155,6.33548052443118,7.4805173490771,2.57517398393704,0.000999000999000999,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.0946044410859706,0.0205794234029618,0.00726031901694982,0.010061962582272,0.039020992884,10.1958354047792,0.000999000999000999,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.099077914307287,0.0763692254181914,0.00990997783575419,0.056807245012413,0.0944302372592797,2.29149744484442,0.001998001998002,"upper","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",4.81293308783679,7.03300313029043,0.285714997805155,6.33548052443118,7.4805173490771,-7.77022578271383,0.000999000999000999,"lower","lambda_BM",0.1,"lambda=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0,0,0,0,0,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0,0,0,0,0,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",8,8,0,8,8,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0,0,0,0,0,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0,0,0,0,0,NA,1,"upper","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",8,8,0,8,8,NA,1,"lower","lambda_BM",0,"lambda=0"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",3.1087719022134e-10,0.000933617118649951,0.00280415491293416,3.42184809993803e-07,0.00862111993582456,-0.332940524600283,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",4.84421362348445e-09,0.0233179304493275,0.0733821348717025,6.29613895203912e-06,0.213468836878304,-0.317760251127631,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.99999998259088,7.95664852184178,0.111704101761713,7.59436556878748,7.99998083779212,0.388091932752592,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.251514550156487,0.000933617118649951,0.00280415491293416,3.42184809993803e-07,0.00862111993582456,89.3605884190039,0.000999000999000999,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.774407993761628,0.0233179304493275,0.0733821348717025,6.29613895203912e-06,0.213468836878304,10.2353258681485,0.001998001998002,"upper","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",3.10477328608263,7.95664852184178,0.111704101761713,7.59436556878748,7.99998083779212,-43.4350678197044,0.000999000999000999,"lower","OU",0.05,"half_life_frac=0.05"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",5.56096609860282e-06,0.00480669449387043,0.00633643694866344,0.000268131709793377,0.0223376021266269,-0.757702406994603,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",6.86533089279026e-05,0.0873101563312539,0.125341355706952,0.00250825972075969,0.462026177147007,-0.696031270208187,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.99968860335118,7.77843605389277,0.242199850120932,7.11110646945758,7.98502726127511,0.913512330201441,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.486451093384445,0.00480669449387043,0.00633643694866344,0.000268131709793377,0.0223376021266269,76.0118664152681,0.000999000999000999,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.8800044274616,0.0873101563312539,0.125341355706952,0.00250825972075969,0.462026177147007,6.32428352684859,0.001998001998002,"upper","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.91006924565255,7.77843605389277,0.242199850120932,7.11110646945758,7.98502726127511,-24.2294402961443,0.000999000999000999,"lower","OU",0.1,"half_life_frac=0.1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.00190508602733222,0.0376598276137755,0.0193293583622277,0.0132294416133176,0.0947063598058752,-1.84976350049534,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.0178937078320912,0.30943223551495,0.171423998970702,0.0875981450425343,0.733246590093304,-1.70068677334196,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.89501341901411,6.535115204357,0.505833084265925,5.34522213610959,7.35346882758767,2.68843272011482,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.743553021038722,0.0376598276137755,0.0193293583622277,0.0132294416133176,0.0947063598058752,36.5192253253662,0.000999000999000999,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.949958447337428,0.30943223551495,0.171423998970702,0.0875981450425343,0.733246590093304,3.73650256480104,0.001998001998002,"upper","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.32091764555263,6.535115204357,0.505833084265925,5.34522213610959,7.35346882758767,-10.3081386350427,0.000999000999000999,"lower","OU",0.25,"half_life_frac=0.25"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0109143043841666,0.0941769767715439,0.0367269608819191,0.0411478853027552,0.192468934607843,-2.26707221038722,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.0905719359326899,0.508309958099156,0.156718687097912,0.255392859311452,0.847366821173491,-2.66552783144156,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",7.43819090098303,5.20110573270106,0.609658038501244,3.90545583001057,6.35213142882451,3.66940977893365,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.852750938808701,0.0941769767715439,0.0367269608819191,0.0411478853027552,0.192468934607843,20.6544169139409,0.000999000999000999,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.973075617472326,0.508309958099156,0.156718687097912,0.255392859311452,0.847366821173491,2.96560460006152,0.001998001998002,"upper","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.16366386660015,5.20110573270106,0.609658038501244,3.90545583001057,6.35213142882451,-6.62246966516898,0.000999000999000999,"lower","OU",0.5,"half_life_frac=0.5"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","off_mean",0.0229963856219241,0.144137628773557,0.0525385134801711,0.0669675828938743,0.28741989836284,-2.30576076723895,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","rmax",0.178588858705406,0.636591867075662,0.1325029236221,0.399309735435063,0.900923175821252,-3.45655020923527,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"dispersed","neff_mean",6.90974961007214,4.46464560863125,0.623915782833171,3.22612948462391,5.65783814786263,3.91896481659398,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","off_mean",0.904228236139847,0.144137628773557,0.0525385134801711,0.0669675828938743,0.28741989836284,14.4673032603627,0.000999000999000999,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","rmax",0.98306470905267,0.636591867075662,0.1325029236221,0.399309735435063,0.900923175821252,2.61483167696097,0.001998001998002,"upper","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,8,"clustered","neff_mean",1.10116756880387,4.46464560863125,0.623915782833171,3.22612948462391,5.65783814786263,-5.39091674288795,0.000999000999000999,"lower","OU",1,"half_life_frac=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.173443594324483,0.204260026626276,0.0182206323508936,0.17333523068938,0.242051999582543,-1.69129323880364,0.026973026973027,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.688300334167884,0.969358285131237,0.0194461997678856,0.925921151303081,0.997170156432302,-14.4531041703843,0.000999000999000999,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",8.91352721662869,6.78575088201752,0.611876652858039,5.4330727033093,7.90473018070918,3.47745959038061,0.000999000999000999,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.782807408701561,0.204260026626276,0.0182206323508936,0.17333523068938,0.242051999582543,31.7523218148304,0.000999000999000999,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.99077914307287,0.969358285131237,0.0194461997678856,0.925921151303081,0.997170156432302,1.10154468211356,0.0979020979020979,"upper","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",1.29304586459606,6.78575088201752,0.611876652858039,5.4330727033093,7.90473018070918,-8.97681745457254,0.000999000999000999,"lower","BM",NA,"BM"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.173443594324483,0.204260026626276,0.0182206323508936,0.17333523068938,0.242051999582543,-1.69129323880364,0.026973026973027,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.688300334167884,0.969358285131237,0.0194461997678856,0.925921151303081,0.997170156432302,-14.4531041703843,0.000999000999000999,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",8.91352721662869,6.78575088201752,0.611876652858039,5.4330727033093,7.90473018070918,3.47745959038061,0.000999000999000999,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.782807408701561,0.204260026626276,0.0182206323508936,0.17333523068938,0.242051999582543,31.7523218148304,0.000999000999000999,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.99077914307287,0.969358285131237,0.0194461997678856,0.925921151303081,0.997170156432302,1.10154468211356,0.0979020979020979,"upper","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",1.29304586459606,6.78575088201752,0.611876652858039,5.4330727033093,7.90473018070918,-8.97681745457254,0.000999000999000999,"lower","lambda_BM",1,"lambda=1"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.130082695743362,0.153195019969707,0.0136654742631702,0.130001423017035,0.181538999686907,-1.69129323880364,0.026973026973027,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.516225250625913,0.727018713848428,0.0145846498259142,0.694440863477311,0.747877617324226,-14.4531041703843,0.000999000999000999,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",10.9802440351104,8.32802484959994,0.67882182318689,6.8652041647427,9.60850704477513,3.90709180953996,0.000999000999000999,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","off_mean",0.58710555652617,0.153195019969707,0.0136654742631702,0.130001423017035,0.181538999686907,31.7523218148304,0.000999000999000999,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","rmax",0.743084357304652,0.727018713848428,0.0145846498259142,0.694440863477311,0.747877617324226,1.10154468211356,0.0979020979020979,"upper","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"clustered","neff_mean",1.70755157844432,8.32802484959994,0.67882182318689,6.8652041647427,9.60850704477513,-9.75288808493845,0.000999000999000999,"lower","lambda_BM",0.75,"lambda=0.75"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","off_mean",0.0867217971622414,0.102130013313138,0.00911031617544681,0.08666761534469,0.121025999791272,-1.69129323880364,0.026973026973027,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","rmax",0.344150167083942,0.484679142565619,0.0097230998839428,0.462960575651541,0.498585078216151,-14.4531041703843,0.000999000999000999,"lower","lambda_BM",0.5,"lambda=0.5"
"Cricetidae_C512","Cricetidae_C512",512,64,"dispersed","neff_mean",14.4894423286299,11.101809140982,0.782873170064419,9.51486365517968,12.6295228350082,4.32718008125001,0.000999000999000999,"upper","lambda_BM",0.5,"lambda=0.5"
