"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0.840646642779539,0.831092720771156,0.813823736576539,0.942775118279256,0.900301350697778,0.999926686256414,0.090580350837675,0.0258001362717879,-0.0211506257154764,0.424667744891348,0.432710805831267,0.371127522816914,0.304924452602804,0.15365051130044,0.13209999413008,0.888888888888889,0.890280364314235,0.693375245281536,3.06142226274449,5.59291722504023,6.28054427643325,6.05953627049038,11.5918655983692,14.2347951909252
"Lambda0.7",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.950075710062194,0.853376868406906,0.775443199504414,0.899390240405706,0.855660412064477,7.33137435857406e-05,0.0910823857542718,0.0294629845453269,-0.0202925011317798,0.49876426561559,0.430339779516452,0.296972543131617,0.306349322896526,0.173674414201938,0.164472488612587,0.888888888888889,0.88074443744654,0.768697493364182,3.04853970376652,5.04675516824862,5.24706532920054,6.02560895565517,10.1918880697499,11.1767465630314
"Lambda0.5",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.3587347693843,1.08322192856155,1.0437378010173,0.999926686256414,0.984162342592485,0.999926686256414,0.0734611989757536,0.0461408287048757,-0.000900086639233878,0.647747939152037,0.463210727998997,0.46950927737277,0.307003353722272,0.181406156906786,0.175786366604384,0.888888888888889,0.878014936041553,0.793228489179485,3.04266270499039,4.86364786905301,4.96171927773533,6.00989520436379,9.69948325170683,10.2999149001796
"OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.640882896288401,0.620159473193278,0.767927289040298,0.671934106832933,0.351076943812495,7.33137435857406e-05,0.0174112607715689,0.00183464395590314,-0.0239258379523103,0.512450280450707,0.491166728152892,0.461891597480777,0.122342092436814,0.0342355545559557,0.0159622082258059,0.661058913872302,0.628754093574422,0.162856137680897,6.67695353524333,15.5808561143754,21.4071386539136,15.8531040444043,26.5651829252142,31.0161062287911
"OU_alpha1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.372392862818478,0.466356790786745,0.638485250788153,0.459240603192284,0.0786104712632572,7.33137435857406e-05,-0.00220595826707776,-0.0320783926740964,-0.0405700784676811,0.69931670653968,0.62803569898516,0.650205569333077,0.00460745563652914,0.000695618175541292,2.25555950730213e-06,0.135335270067786,0.11216605373055,0.000123409803832629,28.0006374585684,31.3270688623272,31.9977626414101,31.6348881307424,31.9436292064303,31.9999998231508
"OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.343070463039089,0.456907969719564,0.703445718634832,7.33137435857406e-05,0.049585907249108,0.0519165765717486,-0.0300444962978956,-0.0323315494543896,-0.0259241531666602,0.705682607037715,0.750807847323475,0.736639134339943,7.40341587131132e-07,1.1291843603074e-07,2.9015000602581e-22,4.53999297624848e-05,3.35780023846802e-05,2.86251858054939e-20,31.9992655980005,31.9998879855735,32,31.9999999670191,31.9999999949704,32
