"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0611314126132,0.631670879641886,0.42090941355877,0.999926686256414,0.80061885522226,0.999926686256414,-0.0903370996969857,0.0706708328969741,0.0210656699525378,0.402438904200018,0.466504925195241,0.372123958533069,0.398500103512509,0.460424390756255,0.466366222557332,0.805959600934029,0.916410936491986,0.894043718191858,2.11109604705794,1.91893278787604,1.87592467350562,3.06719269415696,2.53551432944475,2.4997963171651
"Lambda0.7",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.669260953862984,0.726557831896028,0.275326068578992,0.999926686256414,0.734542917706522,7.33137435857406e-05,-0.0603895455163328,0.0453792081036353,-0.0887975208647444,0.592971229249718,0.457360035078074,0.484770159101738,0.398864174326855,0.450259788433724,0.453116736046847,0.817361508367952,0.896413945018699,0.88749567601201,2.1096772576682,1.94453371953967,1.9176295863149,3.05495051744047,2.61307085991553,2.59183913861284
"Lambda0.5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.60215156032761,2.30302818578776,3.6155417401572,0.999926686256414,0.96909592891831,0.999926686256414,0.0447763231216676,0.179657329123615,0.214215567201463,0.661619211768702,0.506630134511698,0.620392277659203,0.399089330944434,0.445278996111566,0.446953069297241,0.822504798652785,0.888528776028724,0.884283081875447,2.10880077296264,1.9578517863671,1.93766930328768,3.04889310180223,2.65106930101964,2.63630312282935
"OU_alpha0.2",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.355073353966492,0.337164553068377,0.160641884090902,7.33137435857406e-05,0.474581720932537,7.33137435857406e-05,-0.187698481417224,-0.123884116133072,-0.207667222772723,0.50533318446933,0.440043947660184,0.332207061357986,0.230261491726025,0.125142129838574,0.0823134444123826,0.528594552787089,0.543822555953986,0.293040764762416,3.06298596995536,4.31858408593854,5.07551699676105,5.0855789019805,6.24725108165487,7.1529893561796
"OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.384198906947171,0.319279989653577,0.341665407282897,0.341652334265673,0.516040306472274,0.818413452390028,-0.229467969231027,-0.14376523277695,-0.277480339302275,0.5231721546106,0.609459972028867,0.603959556748113,0.0143708620832451,0.00457933811955295,0.000321036127846211,0.0565267635315518,0.0608688336486704,0.00216180385806173,7.26878868233716,7.75414751680437,7.98206228741714,7.97016522319929,7.9859271924798,7.99997061639639
"OU_alpha5",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46763419893388,0.32487289872899,0.299053663826915,7.33137435857406e-05,0.588953566639735,0.999926686256414,-0.113624648198303,-0.154969499902192,-0.0836402426106964,0.585149230128789,0.725391522048011,0.735582286889679,6.0181158130021e-08,2.78803855647033e-07,3.14076071052149e-15,5.82976403723921e-07,7.3557153568523e-06,4.72151569683806e-14,7.99999662985656,7.999984387223,7.99999999999982,7.99999999999874,7.99999999911576,8
