"Tree","Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"small_balanced","Lambda0.7","mpnns",0.295659338382451,0.520465616653661,0.40271275128882,0.5,0.108891108891109,0.103896103896104,1,1,1000
"small_balanced","Lambda1","ess_1",4.00582224012575,2.54789219680362,3.32267163724287,0.5,0.028971028971029,0.018981018981019,1,1,1000
"small_balanced","Lambda1","ess_2",6.17961475934775,3.90839694656489,4.90709196614391,0.5,0.001998001998002,0.034965034965035,1,1,1000
"small_balanced","Lambda1","K",0.646978660712677,1.83351317500623,0.884239012650355,0.5,0.136863136863137,0.004995004995005,1,1,1000
"small_balanced","Lambda1","Lambda",7.33137435857406e-05,0.999926686256414,0.558983798871367,0.5,0.391608391608392,0.43956043956044,1,1,1000
"small_balanced","Lambda1","max_offdiag_cor",0.5,0.75,0.769874024256076,0.5,0.00899100899100899,0.694305694305694,1,1,1000
"small_balanced","Lambda1","mean_offdiag_cor",0.142441873012634,0.305692895598518,0.205658857132292,0.5,0.028971028971029,0.018981018981019,1,1,1000
"small_balanced","Lambda1","MoransI",-0.188744481499411,0.0189905055921798,-0.0845821484749761,1,0.959040959040959,0.932067932067932,1,1,1000
"small_balanced","Lambda1","mpnns",0.263384564290446,0.55144548499032,0.461413689681862,0.5,0.00899100899100899,0.181818181818182,1,1,1000
"small_balanced","OU_alpha0.2","ess_1",5.99515100775456,3.38439550526027,4.79059864592816,0.5,0.000999000999000999,0.002997002997003,1,1,1000
"small_balanced","OU_alpha0.2","ess_2",7.69922054750763,5.35587176520579,6.65018798558322,0.5,0.000999000999000999,0.003996003996004,1,1,1000
"small_balanced","OU_alpha0.2","K",0.874087197514461,1.02592840737926,0.867081758990989,0.5,0.56043956043956,0.243756243756244,1,1,1000
"small_balanced","OU_alpha0.2","Lambda",7.33137435857406e-05,0.999926686256414,0.403308656107324,0.5,0.483516483516484,0.230769230769231,1,1,1000
"small_balanced","OU_alpha0.2","max_offdiag_cor",0.231475216500982,0.586920792356407,0.544756276053263,0.5,0.00699300699300699,0.537462537462537,1,1,1000
"small_balanced","OU_alpha0.2","mean_offdiag_cor",0.0477731083873863,0.194827132246293,0.0975828426672261,0.5,0.000999000999000999,0.002997002997003,1,1,1000
"small_balanced","OU_alpha0.2","MoransI",-0.143150935391179,0.0212438193684173,-0.087868338495298,1,0.673326673326673,0.911088911088911,1,1,1000
"small_balanced","OU_alpha0.2","mpnns",0.473075717056541,0.632041886071404,0.539329210084488,0.5,0.255744255744256,0.15984015984016,1,1,1000
"small_balanced","OU_alpha1","ess_1",7.98829019635963,6.93322375701485,7.69403103690737,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha1","ess_2",7.99997815621001,7.87989164397568,7.9719169676387,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha1","K",0.894736241173234,0.465945696797745,0.681860033059518,1,0.832167832167832,0.838161838161838,1,1,1000
"small_balanced","OU_alpha1","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.179689105632713,1,0.769230769230769,1,1,1,1000
"small_balanced","OU_alpha1","max_offdiag_cor",0.00247262315663477,0.135045123200624,0.0903782302131877,0.5,0.002997002997003,0.537462537462537,1,1,1000
"small_balanced","OU_alpha1","mean_offdiag_cor",0.000209410155410273,0.0219806271197501,0.00575551355222306,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha1","MoransI",-0.12646465502365,-0.218646448399315,-0.137033748045528,0.5,0.390609390609391,0.123876123876124,1,1,1000
"small_balanced","OU_alpha1","mpnns",0.5899278712629,0.559897486073119,0.602957978353927,1,0.461538461538462,0.675324675324675,1,1,1000
"small_balanced","OU_alpha5","ess_1",7.99999999999963,7.99972636956984,7.99994173180629,0.5,0.002997002997003,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha5","ess_2",8,7.9999999876327,7.99999999737806,0.5,0.160839160839161,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha5","K",1.30922736704019,0.701424416855934,0.691627332233102,1,0.971028971028971,0.414585414585415,1,1,1000
"small_balanced","OU_alpha5","Lambda",0.999926686256414,7.33137435857406e-05,0.159163804919492,1,1,1,1,1,1000
"small_balanced","OU_alpha5","max_offdiag_cor",9.3576229688393e-14,4.53999297624806e-05,2.44727456250159e-05,0.5,0.003996003996004,0.537462537462537,1,1,1000
"small_balanced","OU_alpha5","mean_offdiag_cor",6.6840235762945e-15,4.88642481569595e-06,1.04051900500621e-06,0.5,0.002997002997003,0.000999000999000999,1,1,1000
"small_balanced","OU_alpha5","MoransI",-0.0839802256890035,-0.162572170808564,-0.139089450623326,0.5,0.17982017982018,0.40959040959041,1,1,1000
"small_balanced","OU_alpha5","mpnns",0.816788776319106,0.721442247446829,0.760818706083021,1,0.798201798201798,0.725274725274725,1,1,1000
"small_ladder","Lambda0.5","ess_1",1.93766930328768,2.10880077296264,1.9578517863671,1,0.526473526473527,0.794205794205794,1,1,1000
"small_ladder","Lambda0.5","ess_2",2.63630312282935,3.04889310180223,2.65106930101964,1,0.493506493506494,0.876123876123876,1,1,1000
"small_ladder","Lambda0.5","K",3.6155417401572,1.60215156032761,2.30302818578776,1,0.905094905094905,0.75024975024975,1,1,1000
"small_ladder","Lambda0.5","Lambda",0.999926686256414,0.999926686256414,0.96909592891831,1,1,0.719280719280719,1,1,1000
"small_ladder","Lambda0.5","max_offdiag_cor",0.884283081875447,0.822504798652785,0.888528776028724,1,0.403596403596404,0.967032967032967,1,1,1000
"small_ladder","Lambda0.5","mean_offdiag_cor",0.446953069297241,0.399089330944434,0.445278996111566,1,0.526473526473527,0.794205794205794,1,1,1000
"small_ladder","Lambda0.5","MoransI",0.214215567201463,0.0447763231216676,0.179657329123615,1,0.573426573426573,0.891108891108891,1,1,1000
"small_ladder","Lambda0.5","mpnns",0.620392277659203,0.661619211768702,0.506630134511698,0.5,0.872127872127872,0.0649350649350649,1,1,1000
"small_ladder","Lambda0.7","ess_1",1.9176295863149,2.1096772576682,1.94453371953967,1,0.528471528471528,0.793206793206793,1,1,1000
"small_ladder","Lambda0.7","ess_2",2.59183913861284,3.05495051744047,2.61307085991553,1,0.492507492507492,0.881118881118881,1,1,1000
"small_ladder","Lambda0.7","K",0.275326068578992,0.669260953862984,0.726557831896028,0.5,0.140859140859141,0.418581418581419,1,1,1000
"small_ladder","Lambda0.7","Lambda",7.33137435857406e-05,0.999926686256414,0.734542917706522,0.5,0.122877122877123,0.300699300699301,1,1,1000
"small_ladder","Lambda0.7","max_offdiag_cor",0.88749567601201,0.817361508367952,0.8964139450187,1,0.325674325674326,0.982017982017982,1,1,1000
"small_ladder","Lambda0.7","mean_offdiag_cor",0.453116736046847,0.398864174326855,0.450259788433724,1,0.528471528471528,0.793206793206793,1,1,1000
"small_ladder","Lambda0.7","MoransI",-0.0887975208647444,-0.0603895455163328,0.0453792081036353,1,0.433566433566434,0.69030969030969,1,1,1000
"small_ladder","Lambda0.7","mpnns",0.484770159101738,0.592971229249718,0.457360035078074,0.5,0.656343656343656,0.0759240759240759,1,1,1000
"small_ladder","Lambda1","ess_1",1.87592467350562,2.11109604705794,1.91893278787604,1,0.529470529470529,0.797202797202797,1,1,1000
