"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.14450804139655,NA,1.14450804139655,1.14450804139655,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0139684498842734,NA,0.0139684498842734,0.0139684498842734,0.407334169821608,NA,0.407334169821608,0.407334169821608,0.163090686618804,NA,0.163090686618804,0.163090686618804,0.693375245281536,NA,0.693375245281536,0.693375245281536,5.28418051571324,NA,5.28418051571324,5.28418051571324,13.1079379676082,NA,13.1079379676082,13.1079379676082
"Lambda1","clustered",1,0.676633231859852,NA,0.676633231859852,0.676633231859852,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0466999806033707,NA,0.0466999806033707,0.0466999806033707,0.571272363566123,NA,0.571272363566123,0.571272363566123,0.370416166762563,NA,0.370416166762563,0.370416166762563,0.909090909090909,NA,0.909090909090909,0.909090909090909,2.56350663720942,NA,2.56350663720942,2.56350663720942,4.90566866562168,NA,4.90566866562168,4.90566866562168
"Lambda1","random",1000,0.900999348531036,0.198875214122294,0.490469772992172,1.92325336772865,0.902694610946469,0.14363917420744,7.33137435857406e-05,0.999926686256414,0.0544044158032367,0.0325096463338794,-0.0276795179979869,0.181784103140307,0.432675908751774,0.0468183553018704,0.294367463104836,0.629896680063988,0.18616767264888,0.0194510696740984,0.127323580607891,0.242960394934211,0.901564295436472,0.0280853740235201,0.777777777777778,0.9375,4.76590907518933,0.453803051572979,3.75068615156749,6.46852627514839,10.2985882730858,0.810734585957804,7.55040696445672,12.7453270452339
"Lambda0.7","dispersed",1,0.848342341097871,NA,0.848342341097871,0.848342341097871,0.582496802410718,NA,0.582496802410718,0.582496802410718,-0.0070673319641656,NA,-0.0070673319641656,-0.0070673319641656,0.395061680411624,NA,0.395061680411624,0.395061680411624,0.20570729109108,NA,0.20570729109108,0.20570729109108,0.758884665059704,NA,0.758884665059704,0.758884665059704,4.33785019622772,NA,4.33785019622772,4.33785019622772,9.98867447026367,NA,9.98867447026367,9.98867447026367
"Lambda0.7","clustered",1,0.695998150539434,NA,0.695998150539434,0.695998150539434,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0574731231875225,NA,0.0574731231875225,0.0574731231875225,0.571273243073316,NA,0.571273243073316,0.571273243073316,0.37352779635075,NA,0.37352779635075,0.37352779635075,0.909090909090909,NA,0.909090909090909,0.909090909090909,2.54384926648484,NA,2.54384926648484,2.54384926648484,4.84833551633666,NA,4.84833551633666,4.84833551633666
"Lambda0.7","random",1000,0.895380034282564,0.18019192529042,0.464948522848829,1.83855110373312,0.874834940429401,0.165521241557923,7.33137435857406e-05,0.999926686256414,0.0493177089339278,0.0333564167452319,-0.038930430795949,0.169054063093319,0.459578968569797,0.0497448591229507,0.319457029634573,0.618087699425026,0.211014402528321,0.0214901656315719,0.145064226471515,0.271078811124233,0.891395390342727,0.0216921929806304,0.815662933469493,0.928085192424345,4.27942877279056,0.414218107018898,3.40300882422215,5.82136661311271,9.04025194403788,0.669333466354685,6.92773729822507,11.25308060592
"Lambda0.5","dispersed",1,0.728016380817265,NA,0.728016380817265,0.728016380817265,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0167373758382074,NA,-0.0167373758382074,-0.0167373758382074,0.348422730441593,NA,0.348422730441593,0.348422730441593,0.220328860878966,NA,0.220328860878966,0.220328860878966,0.785929227871184,NA,0.785929227871184,0.785929227871184,4.08674385224602,NA,4.08674385224602,4.08674385224602,9.1362632839201,NA,9.1362632839201,9.1362632839201
"Lambda0.5","clustered",1,0.667130794163479,NA,0.667130794163479,0.667130794163479,0.979279037128991,NA,0.979279037128991,0.979279037128991,0.0806561203499241,NA,0.0806561203499241,0.0806561203499241,0.488237683874513,NA,0.488237683874513,0.488237683874513,0.374924127871297,NA,0.374924127871297,0.374924127871297,0.909090909090909,NA,0.909090909090909,0.909090909090909,2.53512575897218,NA,2.53512575897218,2.53512575897218,4.8225257194786,NA,4.8225257194786,4.8225257194786
"Lambda0.5","random",1000,0.802397265657284,0.212933274503533,0.384123309239024,2.12144365568413,0.687423338934407,0.331581100327439,7.33137435857406e-05,0.999926686256414,0.0242820408186001,0.0375056361874029,-0.0492000801491132,0.190433550786014,0.462101600308269,0.0485729003167465,0.314490909255641,0.615963054745907,0.220627781582826,0.0223545673564837,0.15146053734095,0.281744730472203,0.88825128045788,0.0191646948586408,0.825951290802765,0.924648081700248,4.11706194731297,0.401900083977202,3.2874168032628,5.61869105295696,8.59786196459303,0.634012210865505,6.60396516342338,10.7125809210734
"OU_alpha0.2","dispersed",1,0.636760730766887,NA,0.636760730766887,0.636760730766887,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0376053771634666,NA,-0.0376053771634666,-0.0376053771634666,0.488059036777955,NA,0.488059036777955,0.488059036777955,0.0172062277616075,NA,0.0172062277616075,0.0172062277616075,0.162856137680897,NA,0.162856137680897,0.162856137680897,20.8687523258215,NA,20.8687523258215,20.8687523258215,31.0413092592207,NA,31.0413092592207,31.0413092592207
