"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.591977063689666,1.50120401016323,1.10040768860137,1,0.806193806193806,0.775224775224775,1,1,1000
"Lambda1","Lambda",0.77429425037787,0.999926686256414,0.830183046197216,1,0.738261738261738,0.999000999000999,1,1,1000
"Lambda1","MoransI",0.105938637290166,-0.018505162069446,0.119361770100552,0.5,0.556443556443556,0.0879120879120879,1,1,1000
"Lambda1","mpnns",0.26621366834682,0.42104921832099,0.447464848637514,1,0.991008991008991,0.415584415584416,1,1,1000
"Lambda1","mean_offdiag_cor",0.491290228103609,0.411182502516495,0.458455276795413,0.5,0.322677322677323,0.275724275724276,1,1,1000
"Lambda1","max_offdiag_cor",0.89024678862973,0.812050015495894,0.916997159314414,0.5,0.816183816183816,0.00599400599400599,1,1,1000
"Lambda1","ess_1",1.80219487644596,2.06277141428465,1.92688999179353,0.5,0.322677322677323,0.275724275724276,1,1,1000
"Lambda1","ess_2",2.35967872107185,2.96372350817896,2.5506660359719,0.5,0.358641358641359,0.170829170829171,1,1,1000
"Lambda0.7","K",0.394778860594812,0.720225423063863,0.321466161217662,1,0.190809190809191,0.961038961038961,1,1,1000
"Lambda0.7","Lambda",0.771724026384032,0.415897240231081,0.374980682052149,0.5,0.284715284715285,0.6003996003996,1,1,1000
"Lambda0.7","MoransI",-0.0487368733702472,-0.0957336184977348,-0.084046641195263,1,0.786213786213786,0.431568431568432,1,1,1000
"Lambda0.7","mpnns",0.535293129629474,0.417689138585652,0.510909992018369,0.5,0.363636363636364,0.144855144855145,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.47419411027025,0.408779565824012,0.448659934019966,0.5,0.324675324675325,0.28971028971029,1,1,1000
"Lambda0.7","max_offdiag_cor",0.884270625456886,0.822083325872257,0.898182393259508,0.5,0.717282717282717,0.020979020979021,1,1,1000
"Lambda0.7","ess_1",1.85212676753319,2.07175687344932,1.95083255276628,0.5,0.324675324675325,0.28971028971029,1,1,1000
"Lambda0.7","ess_2",2.46798779186989,2.97489430824174,2.62635941798998,0.5,0.356643356643357,0.178821178821179,1,1,1000
"Lambda0.5","K",0.200782159068628,0.382679942170324,0.376736922332519,1,0.809190809190809,0.691308691308691,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.456495525883878,1,1,0.412587412587413,1,1,1000
"Lambda0.5","MoransI",-0.153766046550153,-0.112411570209929,-0.0349789845051324,0.5,0.292707292707293,0.537462537462537,1,1,1000
"Lambda0.5","mpnns",0.382876870116553,0.582231994303912,0.489331103343237,1,0.868131868131868,0.836163836163836,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.466027113999785,0.407740012230475,0.443849762846522,0.5,0.325674325674326,0.28971028971029,1,1,1000
"Lambda0.5","max_offdiag_cor",0.881434666444288,0.826611400711992,0.890344789550177,0.5,0.66033966033966,0.041958041958042,1,1,1000
"Lambda0.5","ess_1",1.87696944039347,2.07566844887761,1.96345246419855,0.5,0.325674325674326,0.28971028971029,1,1,1000
"Lambda0.5","ess_2",2.52182507567031,2.97938430918646,2.66322693310006,0.5,0.356643356643357,0.186813186813187,1,1,1000
