"SubsetID","MinPD","MeanPD","MeanNND","SubsetType","SubsetSize"
1,2.87102382506038,15.7103268941402,4.68229433073619,"random",8
2,3.16901809536464,13.1198711039043,4.19188344063278,"random",8
3,2.09902957345831,14.7786926721262,4.94572628124622,"random",8
4,3.00336332338916,12.7838461018474,5.09429415808995,"random",8
5,2.39116946726044,15.6665706830699,4.34600160502869,"random",8
6,3.06827937621494,15.0341893015777,3.71877923345206,"random",8
7,2.87102382506038,14.4747509772211,4.9436456917321,"random",8
8,3.00336332338916,14.3120829259132,4.89190635068571,"random",8
9,3.51684383604158,13.829317646395,5.60298940305143,"random",8
10,2.09902957345831,16.3081103619645,4.19474014940531,"random",8
11,2.7832745254688,12.2082645352568,4.31981020403283,"random",8
12,2.09902957345831,16.8832717910294,5.06666943498213,"random",8
13,2.39116946726044,11.2026747256879,4.36258660611802,"random",8
14,2.52453062075972,16.688770323627,3.59468953455421,"random",8
15,3.19951848623302,14.0929888702164,4.83385540680085,"random",8
16,3.19951848623302,14.3058947082315,4.34781932137386,"random",8
17,2.98535092409931,11.0032279180784,4.18668821650242,"random",8
18,3.51684383604158,13.7948165689371,5.49576542821587,"random",8
19,3.43454436210588,13.0589482186829,4.0872526361217,"random",8
20,3.00336332338916,14.2936107718676,4.79327874457095,"random",8
21,2.4817531155276,8.57973680585239,3.41166920043624,"random",8
22,2.52453062075972,10.9512429907415,3.45876491241392,"random",8
23,2.09902957345831,14.0995312631039,3.90262463698707,"random",8
24,3.28068987298434,15.0302029076142,4.06035317710755,"random",8
25,2.4817531155276,13.4857424721563,3.78871250873742,"random",8
26,3.28068987298434,15.9363658917883,4.64622633605775,"random",8
27,2.40246147269921,8.73512526590486,4.17207608350808,"random",8
28,3.06827937621494,14.5380440781197,4.66547181964933,"random",8
29,3.46442887903379,12.1683928020107,4.71850415906231,"random",8
30,2.40246147269921,9.10614843653016,4.2551869538155,"random",8
31,2.56717357649366,10.749572300513,3.8767189789931,"random",8
32,2.84573887063154,14.6415970825647,3.92232348092238,"random",8
33,2.39116946726044,14.2733375213948,4.5287230395748,"random",8
34,2.84573887063154,15.4740290226661,5.39803300316668,"random",8
35,2.84573887063154,14.4237869776157,3.51778982121523,"random",8
36,3.98931299427082,11.8942397448527,4.82078015054875,"random",8
37,3.24806508467154,12.5102028708671,5.2846201019321,"random",8
38,2.4817531155276,10.5616849876393,4.40083129854561,"random",8
39,2.98535092409931,11.1116186607219,5.05618522332268,"random",8
40,2.40246147269921,7.7292556185842,3.00098128136566,"random",8
41,3.62589952332618,14.5328103549579,5.01622324785987,"random",8
42,2.89354872993801,10.0996420247252,4.4475747347685,"random",8
43,3.03922446966986,15.2239689765791,4.1137014569463,"random",8
44,2.6926233095407,9.21796092612428,4.27864736209228,"random",8
45,2.98535092409931,14.9839035823919,3.99516778983078,"random",8
46,3.09774137647255,14.5518555449148,4.34168017628952,"random",8
47,2.77143010461513,12.0646717702418,4.32709457649729,"random",8
48,3.03922446966986,13.5524297701028,4.56037707348132,"random",8
49,2.09902957345831,15.6517222458017,3.99001036336915,"random",8
50,1.87873443418268,11.5913185246667,4.57622238380582,"random",8
51,4.40534631201544,14.2828059385302,5.43791189805518,"random",8
52,3.19951848623302,9.76321408715714,4.77402718884417,"random",8
53,3.16273871789224,13.6961681068907,4.30716643249838,"random",8
54,2.98657536668367,15.0239115787482,3.82867620364543,"random",8
55,2.52453062075972,12.5574148816927,4.01155405374041,"random",8
56,2.52453062075972,13.4429601825985,4.23244859704344,"random",8
57,3.98931299427082,13.0027689835531,5.72892924474874,"random",8
58,2.89354872993801,13.3518886646077,5.45372865217004,"random",8
59,2.09902957345831,17.0680372953849,4.6447491297055,"random",8
60,3.18122807008803,9.11057045645778,4.36384331242962,"random",8
61,1.87873443418268,10.3273670925744,3.82347470006362,"random",8
62,2.40246147269921,12.0190175861897,5.01545974245637,"random",8
