"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.04227332082866,0.666692559269242,1.02690769452781,0.5,0.370629370629371,0.24975024975025,1,1,1000
"Lambda1","Lambda",0.783657629348551,7.33137435857406e-05,0.739265005932661,0.5,0.63036963036963,0.0879120879120879,1,1,1000
"Lambda1","MoransI",0.00545129037453995,-0.126620914458256,0.0320258604295898,1,0.963036963036963,0.656343656343656,1,1,1000
"Lambda1","mpnns",0.55324838509533,0.617789829516686,0.516749720605731,1,0.347652347652348,0.843156843156843,1,1,1000
"Lambda1","mean_offdiag_cor",0.211696852913162,0.294635605477312,0.259942260090578,1,0.818181818181818,0.79020979020979,1,1,1000
"Lambda1","max_offdiag_cor",0.7,0.8,0.821963060135419,1,0.927072927072927,0.318681318681319,1,1,1000
"Lambda1","ess_1",3.2233655705224,2.61228819725133,2.88937211277088,1,0.818181818181818,0.79020979020979,1,1,1000
"Lambda1","ess_2",4.37995850336934,3.97145516599442,3.93616499229036,1,0.788211788211788,0.482517482517482,1,1,1000
"Lambda0.7","K",0.511060744589755,0.752312517839798,0.560591445222629,1,0.536463536463537,0.881118881118881,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,0.723927519110375,0.0789386329169475,1,1,0.953046953046953,1,1,1000
"Lambda0.7","MoransI",-0.195871447675196,0.0150556457102672,-0.128337514914294,0.5,0.236763236763237,0.032967032967033,1,1,1000
"Lambda0.7","mpnns",0.502205667593457,0.467244047884974,0.445152490900321,0.5,0.242757242757243,0.627372627372627,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.214547069125387,0.298146249780859,0.257152068101336,1,0.821178821178821,0.831168831168831,1,1,1000
"Lambda0.7","max_offdiag_cor",0.7117903930131,0.8,0.809564033382919,1,0.912087912087912,0.363636363636364,1,1,1000
"Lambda0.7","ess_1",3.19765997305316,2.59149285909294,2.89956111472365,1,0.821178821178821,0.831168831168831,1,1,1000
"Lambda0.7","ess_2",4.38216924472825,3.93828350450071,3.98495951877058,1,0.791208791208791,0.555444555444555,1,1,1000
"Lambda0.5","K",1.93164096851537,0.82729473078978,0.816527433477973,0.5,0.023976023976024,0.631368631368631,1,1,1000
"Lambda0.5","Lambda",0.999926686256414,0.390678440737756,0.460404814892272,0.5,0.196803196803197,0.47952047952048,1,1,1000
"Lambda0.5","MoransI",0.143951961056406,-0.121053973901445,-0.0456424181611943,0.5,0.31968031968032,0.567432567432567,1,1,1000
"Lambda0.5","mpnns",0.635080300027685,0.515113797672645,0.493511092161305,0.5,0.04995004995005,0.619380619380619,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.215401367064269,0.299822442055613,0.255798288213248,1,0.829170829170829,0.841158841158841,1,1,1000
"Lambda0.5","max_offdiag_cor",0.716981132075472,0.8,0.804344641140666,1,0.923076923076923,0.416583416583417,1,1,1000
"Lambda0.5","ess_1",3.19003488042152,2.58168025318443,2.90589513834263,1,0.829170829170829,0.841158841158841,1,1,1000
"Lambda0.5","ess_2",4.38278269616367,3.9220202924565,4.00698956658933,1,0.8001998001998,0.594405594405594,1,1,1000
"OU_alpha0.2","K",0.472975406902528,0.829977524245878,0.528139719603172,1,0.565434565434565,0.941058941058941,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.624248728680863,0.100349622527572,1,1,0.926073926073926,1,1,1000
"OU_alpha0.2","MoransI",-0.227490177339839,0.0421716264904749,-0.136049144883878,0.5,0.104895104895105,0.0979020979020979,1,1,1000
"OU_alpha0.2","mpnns",0.36319703237534,0.434600711304059,0.427873359139207,1,0.774225774225774,0.573426573426573,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0773360419896084,0.178666373889157,0.118536868273214,1,0.97002997002997,0.958041958041958,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.288156340499557,0.618719316779319,0.552530918131416,1,0.995004995004995,0.591408591408591,1,1,1000
"OU_alpha0.2","ess_1",5.19024757125223,3.55450560637816,4.42108343372388,1,0.97002997002997,0.958041958041958,1,1,1000
"OU_alpha0.2","ess_2",7.1618705122751,5.51850722409189,6.33973834390143,1,0.978021978021978,0.953046953046953,1,1,1000
"OU_alpha1","K",0.944753402660684,1.61361492924842,0.524936743429616,1,0.03996003996004,0.999000999000999,1,1,1000
"OU_alpha1","Lambda",0.742371155392721,0.999926686256414,0.136793029143927,1,0.102897102897103,1,1,1,1000
"OU_alpha1","MoransI",-0.110656214673582,-0.0875316019824106,-0.145172732709382,0.5,0.707292707292707,0.207792207792208,1,1,1000
"OU_alpha1","mpnns",0.527310667558339,0.608675021293617,0.598518359136364,1,0.787212787212787,0.543456543456543,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.00039965031190429,0.0175176686315459,0.00544669634089209,1,0.999000999000999,0.999000999000999,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00247875012062182,0.135296025736916,0.0846343023213392,1,0.999000999000999,0.591408591408591,1,1,1000
"OU_alpha1","ess_1",7.97768201825193,7.12616359295143,7.70979591840836,1,0.999000999000999,0.999000999000999,1,1,1000
"OU_alpha1","ess_2",7.99995766706828,7.91160079239333,7.97472064494363,1,0.999000999000999,0.993006993006993,1,1,1000
"OU_alpha5","K",0.687579493810853,1.55159648794806,0.588775458761855,1,0.252747252747253,0.993006993006993,1,1,1000
"OU_alpha5","Lambda",0.107203319371251,0.999926686256414,0.24307222690838,1,0.363636363636364,1,1,1,1000
"OU_alpha5","MoransI",-0.0754997991224183,-0.024557709802775,-0.109537482814424,0.5,0.734265734265734,0.0849150849150849,1,1,1000
"OU_alpha5","mpnns",0.745545167200092,0.828487952845842,0.72963221351666,1,0.413586413586414,0.957042957042957,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.00938859527146e-14,3.27577659383814e-06,9.34407709545124e-07,1,1,0.994005994005994,1,1,1000
"OU_alpha5","max_offdiag_cor",9.35762296884017e-14,4.53999297624848e-05,2.20315478368872e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",7.99999999999944,7.99981656071709,7.99994767395345,1,1,0.994005994005994,1,1,1000
"OU_alpha5","ess_2",8,7.99999999175482,7.99999999764602,1,1,0.995004995004995,1,1,1000
