"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.04227332082866,NA,1.04227332082866,1.04227332082866,0.783657629348551,NA,0.783657629348551,0.783657629348551,0.00545129037453995,NA,0.00545129037453995,0.00545129037453995,0.55324838509533,NA,0.55324838509533,0.55324838509533,0.211696852913162,NA,0.211696852913162,0.211696852913162,0.7,NA,0.7,0.7,3.2233655705224,NA,3.2233655705224,3.2233655705224,4.37995850336934,NA,4.37995850336934,4.37995850336934
"Lambda1","clustered",1,0.666692559269242,NA,0.666692559269242,0.666692559269242,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.126620914458256,NA,-0.126620914458256,-0.126620914458256,0.617789829516686,NA,0.617789829516686,0.617789829516686,0.294635605477312,NA,0.294635605477312,0.294635605477312,0.8,NA,0.8,0.8,2.61228819725133,NA,2.61228819725133,2.61228819725133,3.97145516599442,NA,3.97145516599442,3.97145516599442
"Lambda1","random",1000,1.02690769452781,0.496060486783737,0.244458378848656,3.38636825628585,0.739265005932661,0.350682594312532,7.33137435857406e-05,0.999926686256414,0.0320258604295898,0.135616457286615,-0.315791629415587,0.494357533739518,0.516749720605731,0.0968508842960424,0.289722530798441,0.794583688493376,0.259942260090578,0.057605842103268,0.15203442377291,0.524676049520364,0.821963060135419,0.0724768231697439,0.559016994374947,0.9,2.88937211277088,0.372004729789228,1.71206039775596,3.87551653618795,3.93616499229036,0.554065935567358,2.19281919393591,5.63049853372434
"Lambda0.7","dispersed",1,0.511060744589755,NA,0.511060744589755,0.511060744589755,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.195871447675196,NA,-0.195871447675196,-0.195871447675196,0.502205667593457,NA,0.502205667593457,0.502205667593457,0.214547069125387,NA,0.214547069125387,0.214547069125387,0.7117903930131,NA,0.7117903930131,0.7117903930131,3.19765997305316,NA,3.19765997305316,3.19765997305316,4.38216924472825,NA,4.38216924472825,4.38216924472825
"Lambda0.7","clustered",1,0.752312517839798,NA,0.752312517839798,0.752312517839798,0.723927519110375,NA,0.723927519110375,0.723927519110375,0.0150556457102672,NA,0.0150556457102672,0.0150556457102672,0.467244047884974,NA,0.467244047884974,0.467244047884974,0.298146249780859,NA,0.298146249780859,0.298146249780859,0.8,NA,0.8,0.8,2.59149285909294,NA,2.59149285909294,2.59149285909294,3.93828350450071,NA,3.93828350450071,3.93828350450071
"Lambda0.7","random",1000,0.560591445222629,0.177863821630335,0.220645186045344,1.5426075751677,0.0789386329169475,0.219532066268105,7.33137435857406e-05,0.999926686256414,-0.128337514914294,0.0929264709187094,-0.37374854046212,0.330103265805147,0.445152490900321,0.0816222707420201,0.265623269852441,0.693420466915118,0.257152068101336,0.0518304999472875,0.168567095764156,0.487220789845643,0.809564033382919,0.0571632280273575,0.61328125,0.889006903876792,2.89956111472365,0.33349812684727,1.81383458067598,3.66977582707328,3.98495951877058,0.473714321047134,2.42489688179609,5.30134993076521
"Lambda0.5","dispersed",1,1.93164096851537,NA,1.93164096851537,1.93164096851537,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.143951961056406,NA,0.143951961056406,0.143951961056406,0.635080300027685,NA,0.635080300027685,0.635080300027685,0.215401367064269,NA,0.215401367064269,0.215401367064269,0.716981132075472,NA,0.716981132075472,0.716981132075472,3.19003488042152,NA,3.19003488042152,3.19003488042152,4.38278269616367,NA,4.38278269616367,4.38278269616367
"Lambda0.5","clustered",1,0.82729473078978,NA,0.82729473078978,0.82729473078978,0.390678440737756,NA,0.390678440737756,0.390678440737756,-0.121053973901445,NA,-0.121053973901445,-0.121053973901445,0.515113797672645,NA,0.515113797672645,0.515113797672645,0.299822442055613,NA,0.299822442055613,0.299822442055613,0.8,NA,0.8,0.8,2.58168025318443,NA,2.58168025318443,2.58168025318443,3.9220202924565,NA,3.9220202924565,3.9220202924565
"Lambda0.5","random",1000,0.816527433477973,0.366451685039025,0.222013933998733,2.38614666167581,0.460404814892272,0.421129370657957,7.33137435857406e-05,0.999926686256414,-0.0456424181611943,0.123175712567258,-0.322826145755966,0.406423576655313,0.493511092161305,0.0810916057033013,0.299023491359291,0.844418419877581,0.255798288213248,0.0496361620110931,0.173557602162919,0.470657376880501,0.804344641140666,0.0509036865078619,0.618641151741977,0.884353741496599,2.90589513834263,0.319012799190111,1.86280374154121,3.6118959714873,4.00698956658933,0.441274974651936,2.53608191108049,5.19291344203364
"OU_alpha0.2","dispersed",1,0.472975406902528,NA,0.472975406902528,0.472975406902528,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.227490177339839,NA,-0.227490177339839,-0.227490177339839,0.36319703237534,NA,0.36319703237534,0.36319703237534,0.0773360419896084,NA,0.0773360419896084,0.0773360419896084,0.288156340499557,NA,0.288156340499557,0.288156340499557,5.19024757125223,NA,5.19024757125223,5.19024757125223,7.1618705122751,NA,7.1618705122751,7.1618705122751
