"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.214550183671326,NA,0.214550183671326,0.214550183671326,0.987986260032062,NA,0.987986260032062,0.987986260032062,0.38299378756795,NA,0.38299378756795,0.38299378756795,0.433414773143711,NA,0.433414773143711,0.433414773143711,0.618725796786294,NA,0.618725796786294,0.618725796786294,0.98057561606686,NA,0.98057561606686,0.98057561606686,1.58568917891588,NA,1.58568917891588,1.58568917891588,2.12278119894236,NA,2.12278119894236,2.12278119894236
"Lambda1","clustered",1,0.193956356491764,NA,0.193956356491764,0.193956356491764,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.00603862526804694,NA,0.00603862526804694,0.00603862526804694,0.541186729081708,NA,0.541186729081708,0.541186729081708,0.584942510174322,NA,0.584942510174322,0.584942510174322,0.957180536215015,NA,0.957180536215015,0.957180536215015,1.67248396525529,NA,1.67248396525529,1.67248396525529,2.33292633156114,NA,2.33292633156114,2.33292633156114
"Lambda1","random",1000,0.237690018437849,0.139702760900963,0.0697161639614038,0.99285634201478,0.977164148616403,0.0229723376546311,0.852656888141814,0.999947237950008,0.438741738176405,0.0734056401640606,0.187771847958322,0.620013878751113,0.449561340467271,0.0490399579197767,0.310092520664826,0.619235391624161,0.613424146612399,0.0406692233741418,0.48828290453068,0.736532702505628,0.992375919313062,0.00207428482683113,0.981770942754161,0.996191634080291,1.60516336864854,0.102998766458417,1.34270351413692,1.98304864726854,2.13953369170698,0.200889428593352,1.617668592996,2.89818390586362
"Lambda0.7","dispersed",1,5.27201127955885,NA,5.27201127955885,5.27201127955885,0.987831851494478,NA,0.987831851494478,0.987831851494478,0.55334787821946,NA,0.55334787821946,0.55334787821946,0.358461914692024,NA,0.358461914692024,0.358461914692024,0.612013283332909,NA,0.612013283332909,0.612013283332909,0.978370933520758,NA,0.978370933520758,0.978370933520758,1.60221010597852,NA,1.60221010597852,1.60221010597852,2.16078158993042,NA,2.16078158993042,2.16078158993042
"Lambda0.7","clustered",1,0.949862890315604,NA,0.949862890315604,0.949862890315604,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.278271704349704,NA,0.278271704349704,0.278271704349704,0.502575442031172,NA,0.502575442031172,0.502575442031172,0.583453942684472,NA,0.583453942684472,0.583453942684472,0.959546986304421,NA,0.959546986304421,0.959546986304421,1.67652742263286,NA,1.67652742263286,1.67652742263286,2.34176625796156,NA,2.34176625796156,2.34176625796156
"Lambda0.7","random",1000,3.66374637979962,0.954171116967112,1.35197982258343,7.29596219462093,0.993545564071303,0.00950772961516379,0.94444762488976,0.999947237950008,0.594031141719142,0.0716112801160007,0.292984434472382,0.755602250741818,0.439406098705211,0.0493725870784192,0.297910047524518,0.598850463823751,0.608302502734922,0.0347983882210978,0.508066509668249,0.7175942954241,0.986208416108235,0.00286976586894504,0.975919111008028,0.992111986590662,1.61628055035471,0.0884983025587711,1.37661507739792,1.91044071255565,2.17385514765375,0.176822687317416,1.69158594095833,2.78879552575351
"Lambda0.5","dispersed",1,0.509118620194464,NA,0.509118620194464,0.509118620194464,0.967479154710107,NA,0.967479154710107,0.967479154710107,0.460239855413818,NA,0.460239855413818,0.460239855413818,0.419576327429429,NA,0.419576327429429,0.419576327429429,0.608678869997296,NA,0.608678869997296,0.608678869997296,0.977416525962706,NA,0.977416525962706,0.977416525962706,1.61054545140199,NA,1.61054545140199,1.61054545140199,2.18013913579192,NA,2.18013913579192,2.18013913579192
"Lambda0.5","clustered",1,2.87953046052857,NA,2.87953046052857,2.87953046052857,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.280638746917999,NA,0.280638746917999,0.280638746917999,0.563871732067042,NA,0.563871732067042,0.563871732067042,0.582801926499702,NA,0.582801926499702,0.582801926499702,0.96061203804043,NA,0.96061203804043,0.96061203804043,1.67830468506211,NA,1.67830468506211,1.67830468506211,2.34565960502696,NA,2.34565960502696,2.34565960502696
"Lambda0.5","random",1000,0.687766919788889,0.192888814946045,0.265058732935411,1.50699956066474,0.990402973894223,0.0149698694166613,0.85680500149888,0.999926686256414,0.550326385095491,0.0535599431263966,0.348402288517549,0.712890372921084,0.479535723132826,0.0481293894431659,0.332818331389913,0.61279405328079,0.60567305207075,0.0317867045119546,0.516705978976249,0.707378276269377,0.983422782695521,0.00329480855804505,0.973073582165575,0.989991370425157,1.62216286236175,0.0811321312629512,1.39562918639159,1.88037463792556,2.19125343206666,0.163597809341144,1.73319049821554,2.73812219413986
"OU_alpha0.2","dispersed",1,0.0388438119067392,NA,0.0388438119067392,0.0388438119067392,0.350986006962199,NA,0.350986006962199,0.350986006962199,-0.0729048702424601,NA,-0.0729048702424601,-0.0729048702424601,0.452253987578051,NA,0.452253987578051,0.452253987578051,0.0105852127233975,NA,0.0105852127233975,0.0105852127233975,0.165683951102981,NA,0.165683951102981,0.165683951102981,24.0938166038284,NA,24.0938166038284,24.0938166038284,30.7570139996868,NA,30.7570139996868,30.7570139996868
