"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.14450804139655,0.676633231859852,0.900999348531036,0.5,0.108891108891109,0.0919080919080919,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999926686256414,0.902694610946469,1,0.405594405594406,1,1,1,1000
"Lambda1","MoransI",0.0139684498842734,0.0466999806033707,0.0544044158032367,1,0.913086913086913,0.431568431568432,1,1,1000
"Lambda1","mpnns",0.407334169821608,0.571272363566123,0.432675908751774,1,0.703296703296703,0.998001998001998,1,1,1000
"Lambda1","mean_offdiag_cor",0.163090686618804,0.370416166762563,0.18616767264888,1,0.886113886113886,1,1,1,1000
"Lambda1","max_offdiag_cor",0.693375245281536,0.909090909090909,0.901564295436472,1,1,0.53046953046953,1,1,1000
"Lambda1","ess_1",5.28418051571324,2.56350663720942,4.76590907518933,1,0.886113886113886,1,1,1,1000
"Lambda1","ess_2",13.1079379676082,4.90566866562168,10.2985882730858,1,1,1,1,1,1000
"Lambda0.7","K",0.848342341097871,0.695998150539434,0.895380034282564,0.5,0.559440559440559,0.104895104895105,1,1,1000
"Lambda0.7","Lambda",0.582496802410718,0.999926686256414,0.874834940429401,1,0.946053946053946,1,1,1,1000
"Lambda0.7","MoransI",-0.0070673319641656,0.0574731231875225,0.0493177089339278,1,0.93006993006993,0.631368631368631,1,1,1000
"Lambda0.7","mpnns",0.395061680411624,0.571273243073316,0.459578968569797,1,0.9000999000999,0.983016983016983,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.20570729109108,0.37352779635075,0.211014402528321,1,0.639360639360639,1,1,1,1000
"Lambda0.7","max_offdiag_cor",0.758884665059704,0.909090909090909,0.891395390342727,1,1,0.789210789210789,1,1,1000
"Lambda0.7","ess_1",4.33785019622772,2.54384926648484,4.27942877279056,1,0.639360639360639,1,1,1,1000
"Lambda0.7","ess_2",9.98867447026367,4.84833551633666,9.04025194403788,1,0.913086913086913,1,1,1,1000
