"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.591977063689666,NA,0.591977063689666,0.591977063689666,0.77429425037787,NA,0.77429425037787,0.77429425037787,0.105938637290166,NA,0.105938637290166,0.105938637290166,0.26621366834682,NA,0.26621366834682,0.26621366834682,0.491290228103609,NA,0.491290228103609,0.491290228103609,0.89024678862973,NA,0.89024678862973,0.89024678862973,1.80219487644596,NA,1.80219487644596,1.80219487644596,2.35967872107185,NA,2.35967872107185,2.35967872107185
"Lambda1","clustered",1,1.50120401016323,NA,1.50120401016323,1.50120401016323,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.018505162069446,NA,-0.018505162069446,-0.018505162069446,0.42104921832099,NA,0.42104921832099,0.42104921832099,0.411182502516495,NA,0.411182502516495,0.411182502516495,0.812050015495894,NA,0.812050015495894,0.812050015495894,2.06277141428465,NA,2.06277141428465,2.06277141428465,2.96372350817896,NA,2.96372350817896,2.96372350817896
"Lambda1","random",1000,1.10040768860137,0.589772334344144,0.165930525318548,4.61702136491355,0.830183046197216,0.233128579902934,7.33137435857406e-05,0.999958870894384,0.119361770100552,0.152356409957225,-0.23156925711601,0.533939183444742,0.447464848637514,0.0897855778788576,0.245276522314342,0.725367357490241,0.458455276795413,0.0700860935814844,0.289418227112972,0.636184983720538,0.916997159314414,0.0312841771799841,0.774324083014738,0.977099614844717,1.92688999179353,0.228003155655932,1.46700300775479,2.64381739569422,2.5506660359719,0.429681261286407,1.66636401349334,4.04057044545187
"Lambda0.7","dispersed",1,0.394778860594812,NA,0.394778860594812,0.394778860594812,0.771724026384032,NA,0.771724026384032,0.771724026384032,-0.0487368733702472,NA,-0.0487368733702472,-0.0487368733702472,0.535293129629474,NA,0.535293129629474,0.535293129629474,0.47419411027025,NA,0.47419411027025,0.47419411027025,0.884270625456886,NA,0.884270625456886,0.884270625456886,1.85212676753319,NA,1.85212676753319,1.85212676753319,2.46798779186989,NA,2.46798779186989,2.46798779186989
"Lambda0.7","clustered",1,0.720225423063863,NA,0.720225423063863,0.720225423063863,0.415897240231081,NA,0.415897240231081,0.415897240231081,-0.0957336184977348,NA,-0.0957336184977348,-0.0957336184977348,0.417689138585652,NA,0.417689138585652,0.417689138585652,0.408779565824012,NA,0.408779565824012,0.408779565824012,0.822083325872257,NA,0.822083325872257,0.822083325872257,2.07175687344932,NA,2.07175687344932,2.07175687344932,2.97489430824174,NA,2.97489430824174,2.97489430824174
"Lambda0.7","random",1000,0.321466161217662,0.237920613266353,0.0543368593429463,3.87936170988965,0.374980682052149,0.42133399722401,7.33137435857406e-05,0.999926686256414,-0.084046641195263,0.102952019759326,-0.426571161819604,0.365799442718169,0.510909992018369,0.0913310647800705,0.298491153319559,0.804089427212434,0.448659934019966,0.0583951446863816,0.3185138307184,0.606082534724918,0.898182393259508,0.0314420406856835,0.762859416455664,0.958908087043005,1.95083255276628,0.191442373711107,1.52596687966491,2.47708938861108,2.62635941798998,0.372505951729561,1.7950696273763,3.75950946734537
"Lambda0.5","dispersed",1,0.200782159068628,NA,0.200782159068628,0.200782159068628,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.153766046550153,NA,-0.153766046550153,-0.153766046550153,0.382876870116553,NA,0.382876870116553,0.382876870116553,0.466027113999785,NA,0.466027113999785,0.466027113999785,0.881434666444288,NA,0.881434666444288,0.881434666444288,1.87696944039347,NA,1.87696944039347,1.87696944039347,2.52182507567031,NA,2.52182507567031,2.52182507567031
"Lambda0.5","clustered",1,0.382679942170324,NA,0.382679942170324,0.382679942170324,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.112411570209929,NA,-0.112411570209929,-0.112411570209929,0.582231994303912,NA,0.582231994303912,0.582231994303912,0.407740012230475,NA,0.407740012230475,0.407740012230475,0.826611400711992,NA,0.826611400711992,0.826611400711992,2.07566844887761,NA,2.07566844887761,2.07566844887761,2.97938430918646,NA,2.97938430918646,2.97938430918646
"Lambda0.5","random",1000,0.376736922332519,0.259937488903517,0.0934097358797417,2.92747577598848,0.456495525883878,0.438813757895213,7.33137435857406e-05,0.999926686256414,-0.0349789845051324,0.138798142825013,-0.355476863862191,0.557407609724839,0.489331103343237,0.0952986296306088,0.262238790730464,0.787722805844803,0.443849762846522,0.0526902885435521,0.329983767191093,0.590095520710572,0.890344789550177,0.0310762530793464,0.75703695585785,0.949564242244135,1.96345246419855,0.174095455339067,1.55925095802801,2.41700140273513,2.66322693310006,0.342253190859308,1.8684125468156,3.64885053826209
"OU_alpha0.2","dispersed",1,0.307602927374451,NA,0.307602927374451,0.307602927374451,0.00828566079362312,NA,0.00828566079362312,0.00828566079362312,-0.0862479464321545,NA,-0.0862479464321545,-0.0862479464321545,0.46430089972237,NA,0.46430089972237,0.46430089972237,0.0903031527451227,NA,0.0903031527451227,0.0903031527451227,0.319458712541846,NA,0.319458712541846,0.319458712541846,4.90159415823814,NA,4.90159415823814,4.90159415823814,7.03983319267271,NA,7.03983319267271,7.03983319267271
