"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.616151299997363,NA,0.616151299997363,0.616151299997363,0.870371759387526,NA,0.870371759387526,0.870371759387526,0.117653051643048,NA,0.117653051643048,0.117653051643048,0.540343390691331,NA,0.540343390691331,0.540343390691331,0.481239393056131,NA,0.481239393056131,0.481239393056131,0.886043209168852,NA,0.886043209168852,0.886043209168852,1.83121853285844,NA,1.83121853285844,1.83121853285844,2.41979950498622,NA,2.41979950498622,2.41979950498622
"Lambda1","clustered",1,0.607966362130655,NA,0.607966362130655,0.607966362130655,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.133279166485358,NA,-0.133279166485358,-0.133279166485358,0.404155784584582,NA,0.404155784584582,0.404155784584582,0.404834862624655,NA,0.404834862624655,0.404834862624655,0.771174129071354,NA,0.771174129071354,0.771174129071354,2.08667851898219,NA,2.08667851898219,2.08667851898219,3.01517270602358,NA,3.01517270602358,3.01517270602358
"Lambda1","random",1000,0.992997864982676,0.572504093208191,0.152169818818308,3.76961491479378,0.83994232149618,0.23929556930421,7.33137435857406e-05,0.999926686256414,0.120771759908904,0.131147526717462,-0.275827456254058,0.507715475335724,0.46478528728502,0.0830866017856034,0.248367881068146,0.752740184592951,0.456827250944149,0.0668265816822906,0.305109652538099,0.662714957374115,0.919470632075236,0.031153847749612,0.745318660524645,0.964772617247893,1.92957506770347,0.215913866641564,1.41869007445648,2.55120949723249,2.55594860346353,0.412561120829723,1.56434683228265,3.81440142617937
"Lambda0.7","dispersed",1,0.809699832243043,NA,0.809699832243043,0.809699832243043,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.179374660390317,NA,0.179374660390317,0.179374660390317,0.304726654947342,NA,0.304726654947342,0.304726654947342,0.465282955015901,NA,0.465282955015901,0.465282955015901,0.880967702624793,NA,0.880967702624793,0.880967702624793,1.87926621983037,NA,1.87926621983037,1.87926621983037,2.52393284093407,NA,2.52393284093407,2.52393284093407
"Lambda0.7","clustered",1,0.38790223492736,NA,0.38790223492736,0.38790223492736,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.184794480265184,NA,-0.184794480265184,-0.184794480265184,0.498436148500792,NA,0.498436148500792,0.498436148500792,0.403792721674444,NA,0.403792721674444,0.403792721674444,0.791278456643984,NA,0.791278456643984,0.791278456643984,2.0906565921066,NA,2.0906565921066,2.0906565921066,3.01559146351722,NA,3.01559146351722,3.01559146351722
"Lambda0.7","random",1000,1.40074268025329,0.746247243404292,0.252717696802138,5.05199651372031,0.912887179393221,0.249041017670388,7.33137435857406e-05,0.999926686256414,0.247868221976095,0.137641597542986,-0.242002448692391,0.580147805511221,0.49143515859213,0.091934489922385,0.244495011333049,0.800956337184741,0.447213355351254,0.0560430048873946,0.329617455165211,0.63003210505975,0.901632284850594,0.0309681688931877,0.753684778803123,0.948266158521462,1.95407048740546,0.183088644250762,1.47868164285814,2.41887531655844,2.6311930244593,0.360873004436328,1.69255832824411,3.62015388819205
"Lambda0.5","dispersed",1,1.79648397571441,NA,1.79648397571441,1.79648397571441,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0191607819324974,NA,0.0191607819324974,0.0191607819324974,0.316611806659239,NA,0.316611806659239,0.316611806659239,0.45780426090384,NA,0.45780426090384,0.45780426090384,0.878468563307302,NA,0.878468563307302,0.878468563307302,1.90266452231033,NA,1.90266452231033,1.90266452231033,2.57466193882071,NA,2.57466193882071,2.57466193882071
"Lambda0.5","clustered",1,1.02085414438141,NA,1.02085414438141,1.02085414438141,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0385036394730111,NA,0.0385036394730111,0.0385036394730111,0.761449744811995,NA,0.761449744811995,0.761449744811995,0.40338000554697,NA,0.40338000554697,0.40338000554697,0.800157002608787,NA,0.800157002608787,0.800157002608787,2.09223621314683,NA,2.09223621314683,2.09223621314683,3.01503203048718,NA,3.01503203048718,3.01503203048718
"Lambda0.5","random",1000,1.14376900570424,0.712238751251854,0.166492553099493,5.02611425695116,0.886326710650262,0.264055268944826,7.33137435857406e-05,0.999926686256414,0.0566740332005004,0.145442294627786,-0.26494235602165,0.565738885588733,0.519741468872978,0.0988744206464719,0.28306297133625,0.852767399362325,0.442531135406978,0.0506969197782175,0.339483249151133,0.612608105770707,0.894268777569887,0.0307621706057258,0.756815193881136,0.939813707813717,1.96667809532124,0.16704544937423,1.51278585604422,2.36939962274098,2.66761989954829,0.332740160371853,1.76632083699263,3.53706844707483
"OU_alpha0.2","dispersed",1,0.212636311392959,NA,0.212636311392959,0.212636311392959,0.0587956317513017,NA,0.0587956317513017,0.0587956317513017,-0.199067562213576,NA,-0.199067562213576,-0.199067562213576,0.391552584067065,NA,0.391552584067065,0.391552584067065,0.088348107576094,NA,0.088348107576094,0.088348107576094,0.302012495830569,NA,0.302012495830569,0.302012495830569,4.94304147814825,NA,4.94304147814825,4.94304147814825,7.06858220162069,NA,7.06858220162069,7.06858220162069
