"Tree","Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"large_balanced","Lambda1",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1.17970490152561,0.884030597408499,0.952205848835993,0.999926686256414,0.890933922890201,0.999926686256414,0.101506248840366,0.0213548130329858,-0.0253206027827496,0.577779110035629,0.435213281482986,0.453657615410769,0.32896580143562,0.159540136473741,0.133813960795832,0.888888888888889,0.891897028680918,0.667124384994991,2.85766850370295,5.42026793585186,6.21572515044039,5.73411762251807,11.4446443115237,14.6452262940769
"large_balanced","Lambda0.7",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.857201817156053,1.01197848798248,0.793608934558295,0.999926686256414,0.924525639449109,0.396120520722936,0.0679089299307237,0.0599341327612915,-0.00897575533665862,0.53911963160163,0.458051901481048,0.391870329442608,0.32896580143562,0.180513719802681,0.167856407688316,0.888888888888889,0.88238032738252,0.756084506416785,2.85766850370295,4.88439484884641,5.15833789103234,5.73411762251807,10.0563223906709,11.4492062389996
"large_balanced","Lambda0.5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.764981154536934,1.14717694804979,1.13360585405327,0.885344551976296,0.949782669394229,0.911884847997949,0.0483766048375358,0.0542290684454386,0.00551577452698537,0.451168812611597,0.458004256058081,0.370495365650437,0.32896580143562,0.188584006784577,0.179741892904209,0.888888888888889,0.879211998746022,0.784101813509734,2.85766850370294,4.70549339398875,4.8691427917103,5.73411762251807,9.56953560455463,10.5308619154736
"large_balanced","OU_alpha0.2",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.329594151948265,0.588005745336022,0.661959589380352,0.134632220245933,0.340230092720178,7.33137435857406e-05,-0.00616596937351245,-0.0102181992572263,-0.0391957421711828,0.596885270106121,0.527828808415969,0.433073587635041,0.135460806336258,0.0354920628468526,0.0163549606873113,0.661058913872302,0.630200031271875,0.161526561820796,6.15469242828758,15.2942601052356,21.2341869323343,14.984592904761,26.5251370957756,31.06805590581
"large_balanced","OU_alpha1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.377884592428194,0.456134312528809,0.670158478273113,7.33137435857406e-05,0.0577429874657402,7.33137435857406e-05,-0.00514196566914531,-0.0322514517859579,-0.039015165480396,0.619107908140957,0.606952848879483,0.611871114268908,0.0056117210444716,0.000703745085540074,1.89820455421814e-06,0.135335270067786,0.114089212702487,0.000123409802207509,27.2580910938688,31.3198256419297,31.9981170918807,31.51835783266,31.9397221892172,31.9999998775336
"large_balanced","OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.355184619451866,0.480998551853175,0.779295478574243,7.33137435857406e-05,0.0862353103794223,7.33137435857406e-05,-0.0333089113892943,-0.030316641295289,-0.0282443800238886,0.761164709641538,0.776736606473642,0.798197934492826,1.01616321374348e-06,1.25954268678174e-07,1.75493234630398e-22,4.53999297624848e-05,3.47924904303508e-05,2.86251858054939e-20,31.9989919978451,31.9998750541634,32,31.9999999546518,31.9999999943768,32
"large_ladder","Lambda1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.05995925774575,4.12662084245315,4.0676181613809,0.96747700033014,0.99947966175469,0.999926686256414,0.146140885235739,0.581775348974776,0.55475895148571,0.514722340612639,0.438081000049424,0.338400034626105,0.586198403905761,0.616543251192632,0.593303467422071,0.957223687292265,0.992357321375226,0.981713973443639,1.66908766780325,1.59721188977907,1.65013034180322,2.32569901952124,2.12502990148355,2.27716556385938
"large_ladder","Lambda0.7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.212280019815326,1.01484875232721,1.86226247024595,0.999926686256414,0.995154326938922,0.999926686256414,0.05958102828529,0.422287225513377,0.435139221085848,0.501941265008647,0.452471308432891,0.44838080706038,0.584448488052154,0.610877059485168,0.589767757956888,0.955400554144726,0.986241542873506,0.979262914303702,1.67382373386058,1.60968571122315,1.65950998692005,2.33610094116213,2.16139330317923,2.29938706387823
"large_ladder","Lambda0.5",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.797049376323345,0.624288683826362,0.394836885375788,0.999926686256414,0.998459506778327,0.999926686256414,0.316995486769047,0.481717788419251,0.392685566191843,0.471863970658771,0.455028738709674,0.334072291721526,0.583673147124449,0.607991099316229,0.588199418595954,0.955767846384318,0.983486370739227,0.978229620541033,1.6759307614346,1.61620122475529,1.66370475433472,2.34071324309963,2.17984118540198,2.30931344262238
"large_ladder","OU_alpha0.2",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.168710192549255,0.0624922418299386,0.0550504800923978,0.126727671583826,0.705362430829013,0.988963311599202,0.0574040709927926,0.0358641647229206,0.0288060576009653,0.523337952453807,0.501405883383942,0.448126933341359,0.143616224493114,0.0226696274714027,0.0115123142228218,0.604865066972044,0.587432293068991,0.205829888763757,5.86929488290286,18.8590367956204,23.583484864789,13.1694384340476,26.3154606727136,30.5238127540576
