"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.952205848835993,NA,0.952205848835993,0.952205848835993,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0253206027827496,NA,-0.0253206027827496,-0.0253206027827496,0.453657615410769,NA,0.453657615410769,0.453657615410769,0.133813960795832,NA,0.133813960795832,0.133813960795832,0.667124384994991,NA,0.667124384994991,0.667124384994991,6.21572515044039,NA,6.21572515044039,6.21572515044039,14.6452262940769,NA,14.6452262940769,14.6452262940769
"Lambda1","clustered",1,1.17970490152561,NA,1.17970490152561,1.17970490152561,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.101506248840366,NA,0.101506248840366,0.101506248840366,0.577779110035629,NA,0.577779110035629,0.577779110035629,0.32896580143562,NA,0.32896580143562,0.32896580143562,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.85766850370295,NA,2.85766850370295,2.85766850370295,5.73411762251807,NA,5.73411762251807,5.73411762251807
"Lambda1","random",1000,0.884030597408499,0.191554496494678,0.474483848677595,1.69665427814978,0.890933922890201,0.232943409310942,7.33137435857406e-05,0.999926686256414,0.0213548130329858,0.0293789407777485,-0.0441128883557068,0.143564734764205,0.435213281482986,0.0475210552402359,0.280412560887864,0.59704886507857,0.159540136473741,0.0165602435978743,0.126645392756785,0.239289573081946,0.891897028680918,0.0314832343643401,0.74535599249993,0.933333333333333,5.42026793585186,0.446489024849948,3.80138849170915,6.49613345254814,11.4446443115237,0.856463723596371,8.58527677749515,14.0821316349158
"Lambda0.7","dispersed",1,0.793608934558295,NA,0.793608934558295,0.793608934558295,0.396120520722936,NA,0.396120520722936,0.396120520722936,-0.00897575533665862,NA,-0.00897575533665862,-0.00897575533665862,0.391870329442608,NA,0.391870329442608,0.391870329442608,0.167856407688316,NA,0.167856407688316,0.167856407688316,0.756084506416785,NA,0.756084506416785,0.756084506416785,5.15833789103234,NA,5.15833789103234,5.15833789103234,11.4492062389996,NA,11.4492062389996,11.4492062389996
"Lambda0.7","clustered",1,0.857201817156053,NA,0.857201817156053,0.857201817156053,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0679089299307237,NA,0.0679089299307237,0.0679089299307237,0.53911963160163,NA,0.53911963160163,0.53911963160163,0.32896580143562,NA,0.32896580143562,0.32896580143562,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.85766850370295,NA,2.85766850370295,2.85766850370295,5.73411762251807,NA,5.73411762251807,5.73411762251807
"Lambda0.7","random",1000,1.01197848798248,0.206401401172316,0.541553852043624,2.18684776837527,0.924525639449109,0.108267806013733,7.33137435857406e-05,0.999926686256414,0.0599341327612915,0.0330783877200088,-0.0160073520087924,0.173888426119766,0.458051901481048,0.0466398883066395,0.311314946551937,0.6110922637435,0.180513719802681,0.0179242805278965,0.145541042537816,0.266443201318577,0.88238032738252,0.0232921157688576,0.799078438449484,0.922810890360559,4.88439484884641,0.393443684071427,3.45582085710797,5.80575505479302,10.0563223906709,0.676647126406906,7.58568550768997,12.0463835385509
"Lambda0.5","dispersed",1,1.13360585405327,NA,1.13360585405327,1.13360585405327,0.911884847997949,NA,0.911884847997949,0.911884847997949,0.00551577452698537,NA,0.00551577452698537,0.00551577452698537,0.370495365650437,NA,0.370495365650437,0.370495365650437,0.179741892904209,NA,0.179741892904209,0.179741892904209,0.784101813509734,NA,0.784101813509734,0.784101813509734,4.8691427917103,NA,4.8691427917103,4.8691427917103,10.5308619154736,NA,10.5308619154736,10.5308619154736
"Lambda0.5","clustered",1,0.764981154536934,NA,0.764981154536934,0.764981154536934,0.885344551976296,NA,0.885344551976296,0.885344551976296,0.0483766048375358,NA,0.0483766048375358,0.0483766048375358,0.451168812611597,NA,0.451168812611597,0.451168812611597,0.32896580143562,NA,0.32896580143562,0.32896580143562,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.85766850370294,NA,2.85766850370294,2.85766850370294,5.73411762251807,NA,5.73411762251807,5.73411762251807
"Lambda0.5","random",1000,1.14717694804979,0.221359062509359,0.627831065119853,2.25003420295992,0.949782669394229,0.0948792669639071,7.33137435857406e-05,0.999926686256414,0.0542290684454386,0.0281305094897149,-0.0154931800099489,0.158933354389622,0.458004256058081,0.0492396056301659,0.320950209002634,0.615827618495372,0.188584006784577,0.018471353644094,0.151253768413536,0.276844545677388,0.879211998746022,0.0205108620969052,0.814106902307972,0.918844984802432,4.70549339398875,0.376820466082951,3.33953202100064,5.62502182031915,9.56953560455463,0.627069381939152,7.22395351365404,11.3481260229088
"OU_alpha0.2","dispersed",1,0.661959589380352,NA,0.661959589380352,0.661959589380352,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0391957421711828,NA,-0.0391957421711828,-0.0391957421711828,0.433073587635041,NA,0.433073587635041,0.433073587635041,0.0163549606873113,NA,0.0163549606873113,0.0163549606873113,0.161526561820796,NA,0.161526561820796,0.161526561820796,21.2341869323343,NA,21.2341869323343,21.2341869323343,31.06805590581,NA,31.06805590581,31.06805590581
"OU_alpha0.2","clustered",1,0.329594151948265,NA,0.329594151948265,0.329594151948265,0.134632220245933,NA,0.134632220245933,0.134632220245933,-0.00616596937351245,NA,-0.00616596937351245,-0.00616596937351245,0.596885270106121,NA,0.596885270106121,0.596885270106121,0.135460806336258,NA,0.135460806336258,0.135460806336258,0.661058913872302,NA,0.661058913872302,0.661058913872302,6.15469242828758,NA,6.15469242828758,6.15469242828758,14.984592904761,NA,14.984592904761,14.984592904761
"OU_alpha0.2","random",1000,0.588005745336022,0.135950811898327,0.259505773629877,1.26262083804455,0.340230092720178,0.347715292815701,5.94986395303027e-05,0.999926686256414,-0.0102181992572263,0.0252600160661049,-0.0851871881061416,0.0855002074189721,0.527828808415969,0.0492323311947334,0.365333327632545,0.673122767418837,0.0354920628468526,0.00423270194549105,0.0243080116068433,0.0512212678348965,0.630200031271875,0.0634762049395886,0.346303460265265,0.669500820475005,15.2942601052356,0.932840375853552,12.3654326818948,18.2487125723913,26.5251370957756,0.979325761998125,23.2262871133649,29.1432494620382
"OU_alpha1","dispersed",1,0.670158478273113,NA,0.670158478273113,0.670158478273113,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.039015165480396,NA,-0.039015165480396,-0.039015165480396,0.611871114268908,NA,0.611871114268908,0.611871114268908,1.89820455421814e-06,NA,1.89820455421814e-06,1.89820455421814e-06,0.000123409802207509,NA,0.000123409802207509,0.000123409802207509,31.9981170918807,NA,31.9981170918807,31.9981170918807,31.9999998775336,NA,31.9999998775336,31.9999998775336
"OU_alpha1","clustered",1,0.377884592428194,NA,0.377884592428194,0.377884592428194,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.00514196566914531,NA,-0.00514196566914531,-0.00514196566914531,0.619107908140957,NA,0.619107908140957,0.619107908140957,0.0056117210444716,NA,0.0056117210444716,0.0056117210444716,0.135335270067786,NA,0.135335270067786,0.135335270067786,27.2580910938688,NA,27.2580910938688,27.2580910938688,31.51835783266,NA,31.51835783266,31.51835783266
"OU_alpha1","random",1000,0.456134312528809,0.0972774227260475,0.225920146214171,0.942022076997015,0.0577429874657402,0.168399415060663,7.33137435857406e-05,0.999926686256414,-0.0322514517859579,0.0196912976004801,-0.0833360754697264,0.0469705432186994,0.606952848879483,0.0445243406669753,0.467047897777659,0.741852658594014,0.000703745085540074,0.000325486147504823,6.6691602327117e-05,0.00197582258345219,0.114089212702487,0.0387785887136233,0.00673790603014309,0.135335283236532,31.3198256419297,0.30776624429561,30.1531071103157,31.9339784261126,31.9397221892172,0.0404295444555001,31.7958119750692,31.9997585569308
"OU_alpha5","dispersed",1,0.779295478574243,NA,0.779295478574243,0.779295478574243,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0282443800238886,NA,-0.0282443800238886,-0.0282443800238886,0.798197934492826,NA,0.798197934492826,0.798197934492826,1.75493234630398e-22,NA,1.75493234630398e-22,1.75493234630398e-22,2.86251858054939e-20,NA,2.86251858054939e-20,2.86251858054939e-20,32,NA,32,32,32,NA,32,32
"OU_alpha5","clustered",1,0.355184619451866,NA,0.355184619451866,0.355184619451866,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0333089113892943,NA,-0.0333089113892943,-0.0333089113892943,0.761164709641538,NA,0.761164709641538,0.761164709641538,1.01616321374348e-06,NA,1.01616321374348e-06,1.01616321374348e-06,4.53999297624848e-05,NA,4.53999297624848e-05,4.53999297624848e-05,31.9989919978451,NA,31.9989919978451,31.9989919978451,31.9999999546518,NA,31.9999999546518,31.9999999546518
"OU_alpha5","random",1000,0.480998551853175,0.118534580100071,0.228528079050391,1.17801920987287,0.0862353103794223,0.196511364867217,7.33137435857406e-05,0.999926686256414,-0.030316641295289,0.0225635157574816,-0.0980467500013925,0.0528575041898848,0.776736606473642,0.0312859672802044,0.662729656538584,0.867294145673535,1.25954268678174e-07,1.00464931596687e-07,5.67608544106791e-14,4.6014014370751e-07,3.47924904303508e-05,1.9148122371421e-05,1.3887943864964e-11,4.53999297624848e-05,31.9998750541634,9.9660227531914e-05,31.9995435474884,31.9999999999437,31.9999999943768,4.52461175999869e-09,31.9999999793877,32
