"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,4.0676181613809,NA,4.0676181613809,4.0676181613809,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.55475895148571,NA,0.55475895148571,0.55475895148571,0.338400034626105,NA,0.338400034626105,0.338400034626105,0.593303467422071,NA,0.593303467422071,0.593303467422071,0.981713973443639,NA,0.981713973443639,0.981713973443639,1.65013034180322,NA,1.65013034180322,1.65013034180322,2.27716556385938,NA,2.27716556385938,2.27716556385938
"Lambda1","clustered",1,1.05995925774575,NA,1.05995925774575,1.05995925774575,0.96747700033014,NA,0.96747700033014,0.96747700033014,0.146140885235739,NA,0.146140885235739,0.146140885235739,0.514722340612639,NA,0.514722340612639,0.514722340612639,0.586198403905761,NA,0.586198403905761,0.586198403905761,0.957223687292265,NA,0.957223687292265,0.957223687292265,1.66908766780325,NA,1.66908766780325,1.66908766780325,2.32569901952124,NA,2.32569901952124,2.32569901952124
"Lambda1","random",1000,4.12662084245315,0.943932306544141,1.29083719889218,7.50113915806411,0.99947966175469,0.00139693434421824,0.984938201343677,0.999926686256414,0.581775348974776,0.0656893784603245,0.319553733837126,0.744303521494563,0.438081000049424,0.0464945413465034,0.285786796080351,0.59246808447204,0.616543251192632,0.040128984456863,0.488224590094348,0.733701920267713,0.992357321375226,0.00216463095448403,0.981714801576368,0.996742283350878,1.59721188977907,0.100533108407983,1.34766578544888,1.98327082636146,2.12502990148355,0.195639502152622,1.63947391328646,2.92044814850527
"Lambda0.7","dispersed",1,1.86226247024595,NA,1.86226247024595,1.86226247024595,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.435139221085848,NA,0.435139221085848,0.435139221085848,0.44838080706038,NA,0.44838080706038,0.44838080706038,0.589767757956888,NA,0.589767757956888,0.589767757956888,0.979262914303702,NA,0.979262914303702,0.979262914303702,1.65950998692005,NA,1.65950998692005,1.65950998692005,2.29938706387823,NA,2.29938706387823,2.29938706387823
"Lambda0.7","clustered",1,0.212280019815326,NA,0.212280019815326,0.212280019815326,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.05958102828529,NA,0.05958102828529,0.05958102828529,0.501941265008647,NA,0.501941265008647,0.501941265008647,0.584448488052154,NA,0.584448488052154,0.584448488052154,0.955400554144726,NA,0.955400554144726,0.955400554144726,1.67382373386058,NA,1.67382373386058,1.67382373386058,2.33610094116213,NA,2.33610094116213,2.33610094116213
"Lambda0.7","random",1000,1.01484875232721,0.319546897991612,0.163653873328877,2.53660618941567,0.995154326938922,0.0073046862390579,0.931786031374359,0.999950915009958,0.422287225513377,0.0916869742903534,0.137011339921267,0.676333546530016,0.452471308432891,0.0480558897365848,0.310669158305633,0.625334649384111,0.610877059485168,0.0344730458419931,0.505127959883527,0.715416679320395,0.986241542873506,0.00288705105692523,0.972988683845517,0.992574596292978,1.60968571122315,0.086980738095376,1.38062449350546,1.92088743965629,2.16139330317923,0.173084788165674,1.71061375167876,2.82395283350951
"Lambda0.5","dispersed",1,0.394836885375788,NA,0.394836885375788,0.394836885375788,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.392685566191843,NA,0.392685566191843,0.392685566191843,0.334072291721526,NA,0.334072291721526,0.334072291721526,0.588199418595954,NA,0.588199418595954,0.588199418595954,0.978229620541033,NA,0.978229620541033,0.978229620541033,1.66370475433472,NA,1.66370475433472,1.66370475433472,2.30931344262238,NA,2.30931344262238,2.30931344262238
"Lambda0.5","clustered",1,0.797049376323345,NA,0.797049376323345,0.797049376323345,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.316995486769047,NA,0.316995486769047,0.316995486769047,0.471863970658771,NA,0.471863970658771,0.471863970658771,0.583673147124449,NA,0.583673147124449,0.583673147124449,0.955767846384318,NA,0.955767846384318,0.955767846384318,1.6759307614346,NA,1.6759307614346,1.6759307614346,2.34071324309963,NA,2.34071324309963,2.34071324309963
"Lambda0.5","random",1000,0.624288683826362,0.176812713983678,0.246723060754965,1.71361778205512,0.998459506778327,0.00326841407639902,0.976561230101646,0.999947237950008,0.481717788419251,0.0904935353128654,0.18025025273389,0.700534280696253,0.455028738709674,0.0476810510621472,0.320315086707433,0.610074634880299,0.607991099316229,0.0315382485313277,0.513147072389867,0.705557589065432,0.983486370739227,0.00331666032692377,0.969721321146609,0.990410006826474,1.61620122475529,0.0799554280373745,1.3990731417872,1.89264455845058,2.17984118540198,0.160470044947452,1.7507566907975,2.77566147306725
"OU_alpha0.2","dispersed",1,0.0550504800923978,NA,0.0550504800923978,0.0550504800923978,0.988963311599202,NA,0.988963311599202,0.988963311599202,0.0288060576009653,NA,0.0288060576009653,0.0288060576009653,0.448126933341359,NA,0.448126933341359,0.448126933341359,0.0115123142228218,NA,0.0115123142228218,0.0115123142228218,0.205829888763757,NA,0.205829888763757,0.205829888763757,23.583484864789,NA,23.583484864789,23.583484864789,30.5238127540576,NA,30.5238127540576,30.5238127540576
"OU_alpha0.2","clustered",1,0.168710192549255,NA,0.168710192549255,0.168710192549255,0.126727671583826,NA,0.126727671583826,0.126727671583826,0.0574040709927926,NA,0.0574040709927926,0.0574040709927926,0.523337952453807,NA,0.523337952453807,0.523337952453807,0.143616224493114,NA,0.143616224493114,0.143616224493114,0.604865066972044,NA,0.604865066972044,0.604865066972044,5.86929488290286,NA,5.86929488290286,5.86929488290286,13.1694384340476,NA,13.1694384340476,13.1694384340476
"OU_alpha0.2","random",1000,0.0624922418299386,0.0449509285362078,0.021047016492177,0.372113270497151,0.705362430829013,0.348511927589929,7.33137435857406e-05,0.999926686256414,0.0358641647229206,0.0740116869019458,-0.143529046406237,0.37927029015459,0.501405883383942,0.0494911009227916,0.37585449341771,0.673829865431208,0.0226696274714027,0.00328522432620808,0.0141291230376296,0.0337931675099799,0.587432293068991,0.0421108893325894,0.385287149621776,0.720975395389401,18.8590367956204,1.10816467828167,15.6281424714091,22.2530857970174,26.3154606727136,0.959467987371591,22.8731888299818,29.3290358335397
"OU_alpha1","dispersed",1,0.0375352954428332,NA,0.0375352954428332,0.0375352954428332,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0589646988291004,NA,-0.0589646988291004,-0.0589646988291004,0.635050055609755,NA,0.635050055609755,0.635050055609755,8.26442890304285e-06,NA,8.26442890304285e-06,8.26442890304285e-06,0.000369856767355445,NA,0.000369856767355445,0.000369856767355445,31.991803786376,NA,31.991803786376,31.991803786376,31.9999980405312,NA,31.9999980405312,31.9999980405312
"OU_alpha1","clustered",1,0.146981976991784,NA,0.146981976991784,0.146981976991784,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0269372786142636,NA,-0.0269372786142636,-0.0269372786142636,0.686636329112575,NA,0.686636329112575,0.686636329112575,0.00455101649384607,NA,0.00455101649384607,0.00455101649384607,0.0860000898984413,NA,0.0860000898984413,0.0860000898984413,28.0435706676945,NA,28.0435706676945,28.0435706676945,31.8191682956499,NA,31.8191682956499,31.8191682956499
"OU_alpha1","random",1000,0.074866568310722,0.066320707482616,0.0157207114532331,0.634296916586747,0.696092219935141,0.362784453970093,7.33137435857406e-05,0.999926686256414,-0.0130911090590938,0.0700700284905948,-0.189201597599887,0.285846624102499,0.63523217947046,0.0431716392710404,0.507540485645838,0.771937669537073,0.000666509678260544,0.000226716554269812,8.13329688007691e-05,0.00161228824357771,0.0743084631999711,0.0298071846031445,0.00849029190005051,0.194805950842998,31.3536861252861,0.215034734575208,30.4767438307916,31.9195206094103,31.9692430923767,0.0195938171267554,31.8572472526015,31.9995583573602
"OU_alpha5","dispersed",1,0.047282845700662,NA,0.047282845700662,0.047282845700662,0.157018262585169,NA,0.157018262585169,0.157018262585169,-0.0453634033267475,NA,-0.0453634033267475,-0.0453634033267475,0.734276036040227,NA,0.734276036040227,0.734276036040227,5.19831794376611e-20,NA,5.19831794376611e-20,5.19831794376611e-20,6.9209840359225e-18,NA,6.9209840359225e-18,6.9209840359225e-18,32,NA,32,32,32,NA,32,32
"OU_alpha5","clustered",1,0.114928027526401,NA,0.114928027526401,0.114928027526401,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.012296905334784,NA,-0.012296905334784,-0.012296905334784,0.69132609169633,NA,0.69132609169633,0.69132609169633,3.76397326824293e-08,NA,3.76397326824293e-08,3.76397326824293e-08,4.70429537487493e-06,NA,4.70429537487493e-06,4.70429537487493e-06,31.9999626614287,NA,31.9999626614287,31.9999626614287,31.9999999999244,NA,31.9999999999244,31.9999999999244
"OU_alpha5","random",1000,0.0427383325646771,0.0184066964754188,0.0170465776997781,0.231850231539262,0.587848464089905,0.350129898740338,7.33137435857406e-05,0.999926686256414,-0.0302366384251295,0.0674938618083969,-0.196605668659981,0.300586104936317,0.760200452101158,0.0319587455098462,0.660235652331142,0.853414397293804,2.68078986208587e-08,8.79525805499081e-08,1.75947016259072e-13,5.93708518548665e-07,1.17999353842696e-05,4.23452495172999e-05,4.41177249425003e-11,0.000280550532187739,31.9999734068243,8.72475772068932e-05,31.9994110519892,31.9999999998255,31.999999996113,2.18277344572089e-08,31.9999998422608,32
