"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.607966362130655,0.992997864982676,0.616151299997363,0.999926686256414,0.83994232149618,0.870371759387526,-0.133279166485358,0.120771759908904,0.117653051643048,0.404155784584582,0.46478528728502,0.540343390691331,0.404834862624655,0.456827250944149,0.481239393056131,0.771174129071354,0.919470632075236,0.886043209168852,2.08667851898219,1.92957506770347,1.83121853285844,3.01517270602358,2.55594860346353,2.41979950498622
"Lambda0.7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.38790223492736,1.40074268025329,0.809699832243043,7.33137435857406e-05,0.912887179393221,0.999926686256414,-0.184794480265184,0.247868221976095,0.179374660390317,0.498436148500792,0.49143515859213,0.304726654947342,0.403792721674444,0.447213355351254,0.465282955015901,0.791278456643984,0.901632284850594,0.880967702624793,2.0906565921066,1.95407048740546,1.87926621983037,3.01559146351722,2.6311930244593,2.52393284093407
"Lambda0.5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.02085414438141,1.14376900570424,1.79648397571441,0.999926686256414,0.886326710650262,0.999926686256414,0.0385036394730111,0.0566740332005004,0.0191607819324974,0.761449744811995,0.519741468872978,0.316611806659239,0.40338000554697,0.442531135406978,0.45780426090384,0.800157002608787,0.894268777569887,0.878468563307302,2.09223621314683,1.96667809532124,1.90266452231033,3.01503203048718,2.66761989954829,2.57466193882071
"OU_alpha0.2",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.450558723598242,0.321859820305102,0.212636311392959,7.33137435857406e-05,0.437171051862144,0.0587956317513017,-0.105582175855901,-0.0988170201811095,-0.199067562213576,0.4095022384154,0.468652123868244,0.391552584067065,0.243402579869737,0.122829080938786,0.088348107576094,0.530080122522244,0.532933301192915,0.302012495830569,2.9587789655854,4.35080135100371,4.94304147814825,4.89802013711631,6.26822988264434,7.06858220162069
"OU_alpha1",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.824760649308402,0.313222825003981,0.211973584482947,0.934819244809363,0.455934923082683,7.33137435857406e-05,-0.0078004326805492,-0.148930675784856,-0.121959382671426,0.682975820806339,0.592114165821398,0.562492428647447,0.017549960311644,0.00424881348565182,0.000392805280126969,0.0778341556495052,0.0521951728018874,0.002741837878749,7.12472901935385,7.7704258223719,7.97806322248714,7.95683714997271,7.98994870047728,7.99995563243757
"OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.566211564373262,0.365581497388225,0.575561819850622,0.999926686256414,0.66841173990955,0.999926686256414,-0.148452045949777,-0.128160588391311,0.0147588443592564,0.655755526566114,0.748271680959636,0.84751187502252,1.81527428678792e-07,5.51622820752436e-08,9.93379231207433e-15,3.04574540637496e-06,1.38315259429466e-06,1.54956179950132e-13,7.99998983447691,7.99999691091859,7.99999999999944,7.99999999997913,7.99999999997667,8
