"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.952205848835993,1.17970490152561,0.884030597408499,1,0.32967032967033,0.929070929070929,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999926686256414,0.890933922890201,1,0.568431568431568,1,1,1,1000
"Lambda1","MoransI",-0.0253206027827496,0.101506248840366,0.0213548130329858,1,0.40959040959041,0.985014985014985,1,1,1000
"Lambda1","mpnns",0.453657615410769,0.577779110035629,0.435213281482986,1,0.336663336663337,0.998001998001998,1,1,1000
"Lambda1","mean_offdiag_cor",0.133813960795832,0.32896580143562,0.159540136473741,1,0.975024975024975,1,1,1,1000
"Lambda1","max_offdiag_cor",0.667124384994991,0.888888888888889,0.891897028680918,1,1,0.396603396603397,1,1,1000
"Lambda1","ess_1",6.21572515044039,2.85766850370295,5.42026793585186,1,0.975024975024975,1,1,1,1000
"Lambda1","ess_2",14.6452262940769,5.73411762251807,11.4446443115237,1,1,1,1,1,1000
"Lambda0.7","K",0.793608934558295,0.857201817156053,1.01197848798248,1,0.864135864135864,0.240759240759241,1,1,1000
"Lambda0.7","Lambda",0.396120520722936,0.999926686256414,0.924525639449109,1,0.998001998001998,1,1,1,1000
"Lambda0.7","MoransI",-0.00897575533665862,0.0679089299307237,0.0599341327612915,1,0.958041958041958,0.633366633366633,1,1,1000
"Lambda0.7","mpnns",0.391870329442608,0.53911963160163,0.458051901481048,1,0.925074925074925,0.959040959040959,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.167856407688316,0.32896580143562,0.180513719802681,1,0.748251748251748,1,1,1,1000
"Lambda0.7","max_offdiag_cor",0.756084506416785,0.888888888888889,0.88238032738252,1,1,0.559440559440559,1,1,1000
"Lambda0.7","ess_1",5.15833789103234,2.85766850370295,4.88439484884641,1,0.748251748251748,1,1,1,1000
"Lambda0.7","ess_2",11.4492062389996,5.73411762251807,10.0563223906709,1,0.994005994005994,1,1,1,1000
"Lambda0.5","K",1.13360585405327,0.764981154536934,1.14717694804979,0.5,0.48951048951049,0.018981018981019,1,1,1000
"Lambda0.5","Lambda",0.911884847997949,0.885344551976296,0.949782669394229,0.5,0.795204795204795,0.161838161838162,1,1,1000
"Lambda0.5","MoransI",0.00551577452698537,0.0483766048375358,0.0542290684454386,1,0.975024975024975,0.453546453546454,1,1,1000
