"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.12400957435217,0.78190492640966,1.14655955248596,0.5,0.543456543456543,0.195804195804196,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.390695682655911,0.767014867074455,0.5,0.552447552447552,0.186813186813187,1,1,1000
"Lambda1","MoransI",-0.0660464565969774,-0.0250101089543292,-0.0113666541328898,0.5,0.500499500499501,0.18981018981019,1,1,1000
"Lambda1","mpnns",0.329773066003365,0.625495814161342,0.470004306221429,1,0.94005994005994,0.932067932067932,1,1,1000
"Lambda1","mean_offdiag_cor",0.133556294578036,0.209853487774508,0.212897804706437,1,0.999000999000999,0.572427572427572,1,1,1000
"Lambda1","max_offdiag_cor",0.597614304667197,0.75,0.791789764980731,1,0.985014985014985,0.257742257742258,1,1,1000
"Lambda1","ess_1",4.13459328700383,3.2402117872389,3.26928958907164,1,0.999000999000999,0.572427572427572,1,1,1000
"Lambda1","ess_2",5.95199433143397,4.56689791873142,4.62089521573338,1,0.998001998001998,0.564435564435564,1,1,1000
"Lambda0.7","K",0.865102741644918,0.897743714121981,0.884729784137711,1,0.492507492507492,0.552447552447552,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.520902168584044,1,1,0.37962037962038,1,1,1000
"Lambda0.7","MoransI",-0.157293139856624,-0.0618230780178135,-0.0779030869214685,0.5,0.1998001998002,0.270729270729271,1,1,1000
"Lambda0.7","mpnns",0.361187608809844,0.556833877870927,0.518327596845916,1,0.953046953046953,0.647352647352647,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.154252492713445,0.209853487774508,0.223208854068548,1,0.995004995004995,0.473526473526474,1,1,1000
"Lambda0.7","max_offdiag_cor",0.63504431803116,0.75,0.783750465991339,1,0.971028971028971,0.238761238761239,1,1,1000
"Lambda0.7","ess_1",3.84658390719079,3.2402117872389,3.16981483790169,1,0.995004995004995,0.473526473526474,1,1,1000
"Lambda0.7","ess_2",5.57389184771986,4.56689791873142,4.51284376028986,1,0.997002997002997,0.483516483516484,1,1,1000
"Lambda0.5","K",1.34183778169681,0.722292608367768,1.24036448558372,0.5,0.35964035964036,0.0739260739260739,1,1,1000
"Lambda0.5","Lambda",0.999926686256414,7.33137435857406e-05,0.868732900927747,0.5,0.755244755244755,0.0939060939060939,1,1,1000
"Lambda0.5","MoransI",-0.0333222852640144,-0.0874373202906965,0.0146380039568418,1,0.814185814185814,0.474525474525474,1,1,1000
"Lambda0.5","mpnns",0.569604804380621,0.482833600364754,0.532123868528765,0.5,0.364635364635365,0.326673326673327,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.16273195616172,0.209853487774508,0.22751613781495,1,0.991008991008991,0.406593406593407,1,1,1000
