"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.694850495413612,0.918395378520208,0.659773336505704,1,0.331668331668332,0.971028971028971,1,1,1000
"Lambda1","Lambda",0.99249352173115,0.999926686256414,0.844769530024853,1,0.504495504495505,1,1,1,1000
"Lambda1","MoransI",0.00659356677509082,0.0312930888467105,0.043350149514158,1,0.904095904095904,0.422577422577423,1,1,1000
"Lambda1","mpnns",0.360161368414089,0.511437144488374,0.427741537787883,1,0.929070929070929,0.961038961038961,1,1,1000
"Lambda1","mean_offdiag_cor",0.280940784277155,0.364219214045058,0.294287923060274,1,0.638361638361638,0.967032967032967,1,1,1000
"Lambda1","max_offdiag_cor",0.800197604053897,0.888888888888889,0.921984744221922,1,1,0.118881118881119,1,1,1000
"Lambda1","ess_1",3.29585523220564,2.6035743290566,3.20603819124905,1,0.638361638361638,0.967032967032967,1,1,1000
"Lambda1","ess_2",7.00697336595561,5.02188798710672,6.38925431150427,1,0.758241758241758,0.952047952047952,1,1,1000
"Lambda0.7","K",0.503057632075169,1.3655501632805,0.612656202535455,1,0.756243756243756,0.998001998001998,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,0.925802782933347,0.829461371813153,1,1,0.391608391608392,1,1,1000
"Lambda0.7","MoransI",-0.0354974633322798,0.0655166565845495,0.0183749163482263,1,0.264735264735265,0.914085914085914,1,1,1000
"Lambda0.7","mpnns",0.482371168335397,0.590574582328043,0.451339886266849,1,0.244755244755245,0.996003996003996,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.313813697908873,0.36659133955565,0.319960090762166,1,0.569430569430569,0.883116883116883,1,1,1000
"Lambda0.7","max_offdiag_cor",0.849149320391987,0.888888888888889,0.916994606859637,1,0.998001998001998,0.0999000999000999,1,1,1000
"Lambda0.7","ess_1",2.98278616343288,2.58808977518331,2.97041393966484,1,0.569430569430569,0.883116883116883,1,1,1000
"Lambda0.7","ess_2",6.11125064194651,4.97273227259009,5.73474655045966,1,0.716283716283716,0.843156843156843,1,1,1000
"Lambda0.5","K",0.545683076286334,0.606638996406333,0.654253344470364,1,0.702297702297702,0.456543456543457,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,0.94962581511934,0.763860085660438,1,1,0.575424575424575,1,1,1000
"Lambda0.5","MoransI",-0.0355373571551203,0.0760824192352393,0.0222984054267933,1,0.298701298701299,0.948051948051948,1,1,1000
"Lambda0.5","mpnns",0.427578824664032,0.583124249838224,0.481068113628079,1,0.875124875124875,0.982017982017982,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.325740599479396,0.367666671507786,0.329879081610176,1,0.553446553446553,0.806193806193806,1,1,1000
"Lambda0.5","max_offdiag_cor",0.865246258949396,0.888888888888889,0.915611956178067,1,0.99000999000999,0.0899100899100899,1,1,1000
"Lambda0.5","ess_1",2.8834131753325,2.58113082671236,2.88922045405844,1,0.553446553446553,0.806193806193806,1,1,1000
"Lambda0.5","ess_2",5.8151822122894,4.95037574247147,5.50520832824339,1,0.687312687312687,0.762237762237762,1,1,1000
"OU_alpha0.2","K",0.553085297959311,0.928143813563035,0.510811826551177,1,0.292707292707293,0.989010989010989,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.999926686256414,0.491451626022593,1,0.999000999000999,1,1,1,1000
"OU_alpha0.2","MoransI",-0.0401673040160791,0.112135895550949,-0.00314611457239089,1,0.130869130869131,0.999000999000999,1,1,1000
"OU_alpha0.2","mpnns",0.437315848625289,0.590703591498586,0.499847124769375,1,0.912087912087912,0.958041958041958,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0209686089750426,0.136373571523459,0.0428415733548848,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.165196274406093,0.661058913872302,0.631179588096271,1,1,0.366633366633367,1,1,1000
"OU_alpha0.2","ess_1",19.3936234750297,6.1213784599338,13.8161270512131,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.7830848853422,15.4905757989951,26.0689105117626,1,1,1,1,1,1000
"OU_alpha1","K",0.62155239384427,0.331652082083541,0.417635806442225,0.5,0.0699300699300699,0.236763236763237,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.228886113104939,1,0.999000999000999,0.561438561438561,1,1,1000
"OU_alpha1","MoransI",-0.0454248475031335,-0.0198520241218493,-0.0251148552280925,0.5,0.187812187812188,0.342657342657343,1,1,1000
"OU_alpha1","mpnns",0.574862091738457,0.622830267623132,0.631681115615531,1,0.9000999000999,0.414585414585415,1,1,1000
"OU_alpha1","mean_offdiag_cor",2.31258319814641e-06,0.00463706108925331,0.000674924562823645,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00012340980408668,0.135335270067786,0.113044743256711,1,1,0.366633366633367,1,1,1000
"OU_alpha1","ess_1",31.9977060819186,27.9781691369426,31.3467757505825,1,1,1,1,1,1000
"OU_alpha1","ess_2",31.9999998223768,31.5695520683507,31.9439861062309,1,1,1,1,1,1000
"OU_alpha5","K",0.615050705499536,0.260711241236639,0.380389790885154,0.5,0.025974025974026,0.118881118881119,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.151153321517961,1,0.998001998001998,0.68031968031968,1,1,1000
"OU_alpha5","MoransI",-0.0463617439320041,-0.0376079276703841,-0.0306108234721942,0.5,0.261738261738262,0.603396603396603,1,1,1000
"OU_alpha5","mpnns",0.791356681182374,0.728937181488695,0.750404859406705,0.5,0.100899100899101,0.248751248751249,1,1,1000
"OU_alpha5","mean_offdiag_cor",2.9052592586506e-22,1.01062059715993e-06,1.16336673647767e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",2.86251858054939e-20,4.53999297624848e-05,3.42507646544796e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",32,31.9989974957753,31.9998845947027,1,1,1,1,1,1000
"OU_alpha5","ess_2",32,31.9999999546539,31.9999999948056,1,1,1,1,1,1000
