"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"OU_alpha1","Lambda",0.999926686256414,0.321212371750116,0.46123753355622,0.5,0.20979020979021,0.46953046953047,1,1,1000
"OU_alpha1","MoransI",0.0451495995812206,-0.124303489585041,-0.097754344662586,1,0.835164835164835,0.437562437562438,1,1,1000
"OU_alpha1","mpnns",0.695164150088957,0.739285757089506,0.65853190311631,1,0.358641358641359,0.822177822177822,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000398337017895555,0.0171917135951674,0.00445822467983717,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00290935219279473,0.0590842444478208,0.0552999352459701,1,1,0.719280719280719,1,1,1000
"OU_alpha1","ess_1",7.97775515361825,7.14067671703534,7.75974915994703,1,1,1,1,1,1000
"OU_alpha1","ess_2",7.99994905942872,7.96203978736025,7.98830698189908,1,1,0.941058941058941,1,1,1000
"OU_alpha5","K",0.261586663689563,0.389010129931054,0.293717079199941,1,0.413586413586414,0.829170829170829,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.312592799044504,1,1,0.487512487512487,1,1,1000
"OU_alpha5","MoransI",-0.0253699206664245,-0.184868295235829,-0.128723520963181,1,0.937062937062937,0.613386613386613,1,1,1000
"OU_alpha5","mpnns",0.829438731065961,0.734669161613421,0.753292280179824,0.5,0.124875124875125,0.383616383616384,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.69689771671926e-14,9.58303762760165e-08,2.00209616531704e-07,1,1,0.881118881118881,1,1,1000
"OU_alpha5","max_offdiag_cor",2.090123246942e-13,7.20218493294426e-07,5.41988823016664e-06,1,1,0.752247752247752,1,1,1000
"OU_alpha5","ess_1",7.99999999999905,7.99999463350253,7.99998878846285,1,1,0.881118881118881,1,1,1000
"OU_alpha5","ess_2",8,7.99999999999706,7.99999999920814,1,1,0.804195804195804,1,1,1000
