"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.205199972679621,NA,0.205199972679621,0.205199972679621,0.992141532253174,NA,0.992141532253174,0.992141532253174,0.184637417442398,NA,0.184637417442398,0.184637417442398,0.347255962296504,NA,0.347255962296504,0.347255962296504,0.591199289491315,NA,0.591199289491315,0.591199289491315,0.983679690785703,NA,0.983679690785703,0.983679690785703,1.6556995564829,NA,1.6556995564829,1.6556995564829,2.28287352173723,NA,2.28287352173723,2.28287352173723
"Lambda1","clustered",1,0.547140391656214,NA,0.547140391656214,0.547140391656214,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.20254561476184,NA,0.20254561476184,0.20254561476184,0.554868156939217,NA,0.554868156939217,0.554868156939217,0.572745863828555,NA,0.572745863828555,0.572745863828555,0.954475364731738,NA,0.954475364731738,0.954475364731738,1.70620059830096,NA,1.70620059830096,1.70620059830096,2.40136744924299,NA,2.40136744924299,2.40136744924299
"Lambda1","random",1000,0.237743647848198,0.0952948580163786,0.0767536270822684,0.643104846123164,0.996877744142152,0.00642548687220225,0.910988235285878,0.999947237950008,0.314681096907519,0.0666527062609778,0.129622639695506,0.551877019371782,0.451385053708851,0.0492906570420813,0.329422320594876,0.596880627632501,0.614560032607988,0.0399050482329039,0.491422917876253,0.735916970241238,0.992330611541129,0.00178590646451103,0.985325260294733,0.996257696210646,1.60203435276948,0.0998687238082709,1.34377976087465,1.97115820360779,2.13258147430972,0.194538509251881,1.6291945413393,2.88982409391085
"Lambda0.7","dispersed",1,0.724558237701849,NA,0.724558237701849,0.724558237701849,0.978212148021257,NA,0.978212148021257,0.978212148021257,0.499843275138904,NA,0.499843275138904,0.499843275138904,0.450951645175727,NA,0.450951645175727,0.450951645175727,0.588005859877366,NA,0.588005859877366,0.588005859877366,0.979813732425718,NA,0.979813732425718,0.979813732425718,1.66422392778282,NA,1.66422392778282,1.66422392778282,2.30377998330771,NA,2.30377998330771,2.30377998330771
"Lambda0.7","clustered",1,0.337098862958046,NA,0.337098862958046,0.337098862958046,0.991616303123692,NA,0.991616303123692,0.991616303123692,0.146014583797115,NA,0.146014583797115,0.146014583797115,0.543594553623068,NA,0.543594553623068,0.543594553623068,0.574125961918808,NA,0.574125961918808,0.574125961918808,0.953058754172567,NA,0.953058754172567,0.953058754172567,1.70231737564889,NA,1.70231737564889,1.70231737564889,2.39427984667429,NA,2.39427984667429,2.39427984667429
"Lambda0.7","random",1000,0.667347279628505,0.233118502117561,0.247790548186929,2.27343336062679,0.98592281982523,0.0269530988509442,0.772324806141161,0.999947237950008,0.506173615541256,0.0713096974981489,0.281064969098634,0.728637468043505,0.46585261814513,0.0471375859904852,0.344386999012845,0.627409438169406,0.609230477820609,0.0343136895639312,0.510167577180709,0.717623260996317,0.986180396308419,0.00266998887303128,0.973400777509407,0.992162164150592,1.61377017693735,0.0864866104883971,1.37656190305942,1.90304068459407,2.16799409126324,0.172353754065583,1.69922058646008,2.79530936546803
"Lambda0.5","dispersed",1,0.753172042093222,NA,0.753172042093222,0.753172042093222,0.996787084461213,NA,0.996787084461213,0.996787084461213,0.347985910867292,NA,0.347985910867292,0.347985910867292,0.375237436546275,NA,0.375237436546275,0.375237436546275,0.58661915235823,NA,0.58661915235823,0.58661915235823,0.978733602190002,NA,0.978733602190002,0.978733602190002,1.66795292567005,NA,1.66795292567005,1.66795292567005,2.313088821203,NA,2.313088821203,2.313088821203
"Lambda0.5","clustered",1,0.556437410962719,NA,0.556437410962719,0.556437410962719,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.36793662063155,NA,0.36793662063155,0.36793662063155,0.55266552306357,NA,0.55266552306357,0.55266552306357,0.574736740175084,NA,0.574736740175084,0.574736740175084,0.955003243794768,NA,0.955003243794768,0.955003243794768,1.70060444758049,NA,1.70060444758049,1.70060444758049,2.3911224693267,NA,2.3911224693267,2.3911224693267
"Lambda0.5","random",1000,1.08924382624275,0.330525649080721,0.121212857287505,2.41678880513852,0.99771999185315,0.00423177109025223,0.958775051512728,0.999947237950008,0.424216864734775,0.0814058183033308,0.194746257212298,0.680048520811352,0.483662828846359,0.0476193241002486,0.35079497712027,0.660656940070815,0.606506739312499,0.0314113059299648,0.518413896811037,0.707705790634309,0.983408471666862,0.00310335499307853,0.969475501570737,0.990033717460484,1.61992193371731,0.079555492575519,1.39501146891326,1.87454262611864,2.1859147436285,0.159916713260315,1.7389127813752,2.74938556221699
"OU_alpha0.2","dispersed",1,0.0547629800316406,NA,0.0547629800316406,0.0547629800316406,0.988509591050293,NA,0.988509591050293,0.988509591050293,0.0454128982759557,NA,0.0454128982759557,0.0454128982759557,0.484280454698139,NA,0.484280454698139,0.484280454698139,0.0116609181123322,NA,0.0116609181123322,0.0116609181123322,0.214623347000074,NA,0.214623347000074,0.214623347000074,23.5036879895115,NA,23.5036879895115,23.5036879895115,30.4036697832596,NA,30.4036697832596,30.4036697832596
