"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.533700985271452,0.813490198835274,0.365799584350611,7.33137435857406e-05,0.708302863629416,0.461083564968515,-0.0985439743738517,-0.0153270887674471,-0.168435576185552,0.703216776989177,0.511427225968449,0.424716499388665,0.379961804206355,0.449258541408562,0.458496230160747,0.778699578283618,0.912946166928072,0.898901437376092,2.18595203803572,1.95431132012285,1.90047515177593,3.21156338793507,2.61432384670032,2.56422631321939
"Lambda0.7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.796730048867972,1.46311520479965,1.56100056025848,0.999926686256414,0.964745636982043,0.999926686256414,-0.0123961267456898,0.0849268216029728,0.0137979816937002,0.501131930501266,0.480869154526345,0.304472087402803,0.385221872498667,0.440876083454242,0.44638505174531,0.798037565102703,0.895350612922488,0.891694391248387,2.16417829458174,1.97472292797652,1.93953717728616,3.15905663221347,2.68183283128824,2.64911533538263
"Lambda0.5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.503251929080615,1.94915759503329,1.94110102579108,7.33137435857406e-05,0.979861357430026,0.999926686256414,-0.168319985948992,0.171027825951914,0.0653928275910801,0.583892050629294,0.521330746919201,0.438863346537649,0.387494108123366,0.436776178132259,0.44083701705404,0.806376734141405,0.888281896404517,0.888129268865492,2.15490609429927,1.98552313647449,1.95797255026681,3.13655008637905,2.71439691692065,2.68927901404945
"OU_alpha0.2",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.532029866781034,0.381752933082005,0.663174608270214,7.33137435857406e-05,0.409492951190788,0.83603126018897,-0.0771910436217652,-0.084299695449355,-0.0579730570734922,0.566164999562797,0.46231738743374,0.329000112752777,0.233644607044152,0.126326516638365,0.0847890267111786,0.53150646292429,0.537200113618087,0.310988205974029,3.03546303080068,4.29175560080961,5.02032230555123,5.02251743205424,6.23558078536552,7.11272773845954
"OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.776752316587734,0.360703364513918,0.411976214465458,0.321212371750116,0.46123753355622,0.999926686256414,-0.124303489585041,-0.097754344662586,0.0451495995812206,0.739285757089506,0.65853190311631,0.695164150088957,0.0171917135951674,0.00445822467983717,0.000398337017895555,0.0590842444478208,0.0552999352459701,0.00290935219279473,7.14067671703534,7.75974915994703,7.97775515361825,7.96203978736025,7.98830698189908,7.99994905942872
"OU_alpha5",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.389010129931054,0.293717079199941,0.261586663689563,7.33137435857406e-05,0.312592799044504,7.33137435857406e-05,-0.184868295235829,-0.128723520963181,-0.0253699206664245,0.734669161613421,0.753292280179824,0.829438731065961,9.58303762760165e-08,2.00209616531704e-07,1.69689771671926e-14,7.20218493294426e-07,5.41988823016664e-06,2.090123246942e-13,7.99999463350253,7.99998878846285,7.99999999999905,7.99999999999706,7.99999999920814,8
