"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,4.62495879383159,NA,4.62495879383159,4.62495879383159,0.996682731725372,NA,0.996682731725372,0.996682731725372,0.541509289022325,NA,0.541509289022325,0.541509289022325,0.411194279556132,NA,0.411194279556132,0.411194279556132,0.619672648212456,NA,0.619672648212456,0.619672648212456,0.980043106125824,NA,0.980043106125824,0.980043106125824,1.58338615494233,NA,1.58338615494233,1.58338615494233,2.11759670086414,NA,2.11759670086414,2.11759670086414
"Lambda1","clustered",1,1.02232024839839,NA,1.02232024839839,1.02232024839839,0.956353805459514,NA,0.956353805459514,0.956353805459514,0.374321457518548,NA,0.374321457518548,0.374321457518548,0.445065891111677,NA,0.445065891111677,0.445065891111677,0.575690829428136,NA,0.575690829428136,0.575690829428136,0.958517174909165,NA,0.958517174909165,0.958517174909165,1.69793559096558,NA,1.69793559096558,1.69793559096558,2.37880566721514,NA,2.37880566721514,2.37880566721514
"Lambda1","random",1000,3.58634316088732,0.862017729351892,0.617417941534524,7.08004293556958,0.997601233602332,0.00362354523407481,0.980959950861432,0.999947237950008,0.558948709045458,0.0788007369531691,0.318302581881391,0.779306233038248,0.429312887729679,0.0466935900026712,0.30939369058855,0.581968569038646,0.619089032302302,0.0410114284820614,0.483501770560954,0.737339828258214,0.9923078494511,0.00206179101762879,0.975949577974832,0.995733614497053,1.59115635601358,0.101368956826048,1.341295336445,2.00143166317294,2.11408171649332,0.198403091832942,1.61626705976829,2.92689820192936
"Lambda0.7","dispersed",1,0.706572298693561,NA,0.706572298693561,0.706572298693561,0.993306265623248,NA,0.993306265623248,0.993306265623248,0.489315323557589,NA,0.489315323557589,0.489315323557589,0.33298328222437,NA,0.33298328222437,0.33298328222437,0.612748714585699,NA,0.612748714585699,0.612748714585699,0.975676711798456,NA,0.975676711798456,0.975676711798456,1.60038327962002,NA,1.60038327962002,1.60038327962002,2.15672387097762,NA,2.15672387097762,2.15672387097762
"Lambda0.7","clustered",1,2.29788740992861,NA,2.29788740992861,2.29788740992861,0.967636523406041,NA,0.967636523406041,0.967636523406041,0.396211974811592,NA,0.396211974811592,0.396211974811592,0.513110989651417,NA,0.513110989651417,0.513110989651417,0.576378689474192,NA,0.576378689474192,0.576378689474192,0.960628248445254,NA,0.960628248445254,0.960628248445254,1.69601664334018,NA,1.69601664334018,1.69601664334018,2.37713744870035,NA,2.37713744870035,2.37713744870035
"Lambda0.7","random",1000,1.00074339587882,0.354945932076107,0.301210594659743,3.09589521761744,0.994349644239079,0.0091489292178241,0.912075605229222,0.999947237950008,0.568397419632041,0.0821942435860135,0.232727806207092,0.768430881731367,0.441479618556203,0.0479256820066549,0.298745643916235,0.632802314313995,0.613105249438315,0.0353440990562836,0.503263364874835,0.719228917864159,0.986248627938032,0.00295313655108369,0.968491847416961,0.991699268789349,1.60430774184366,0.0881398063464296,1.37362068634445,1.9275756447134,2.15174692494627,0.176141290943636,1.6894011209483,2.815462729651
"Lambda0.5","dispersed",1,0.162143990036081,NA,0.162143990036081,0.162143990036081,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.190841395005027,NA,0.190841395005027,0.190841395005027,0.409746807285279,NA,0.409746807285279,0.409746807285279,0.609315712456105,NA,0.609315712456105,0.609315712456105,0.974356315056076,NA,0.974356315056076,0.974356315056076,1.60894678299921,NA,1.60894678299921,1.60894678299921,2.17661376326177,NA,2.17661376326177,2.17661376326177
"Lambda0.5","clustered",1,0.741481566150243,NA,0.741481566150243,0.741481566150243,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.132095393579266,NA,0.132095393579266,0.132095393579266,0.590541457080981,NA,0.590541457080981,0.590541457080981,0.576684105014611,NA,0.576684105014611,0.576684105014611,0.961569886319941,NA,0.961569886319941,0.961569886319941,1.69516600453472,NA,1.69516600453472,1.69516600453472,2.37634756259923,NA,2.37634756259923,2.37634756259923
"Lambda0.5","random",1000,0.194457642763899,0.0684875799357738,0.0662967562939959,0.589728529384741,0.997610599658913,0.004217111293391,0.96513974531182,0.999947237950008,0.294487375783876,0.0727807317049623,0.0623405128951797,0.504487147485764,0.464040744285942,0.0474045124531299,0.329521686459673,0.630591607088274,0.610044292528183,0.032391322354438,0.512143135573376,0.709374387120628,0.983489451527787,0.00344611545268751,0.966323503561395,0.989602239658322,1.6112044773495,0.0812332912675939,1.39187283706096,1.89613480709891,2.17091077991819,0.163625165832762,1.7306603095335,2.76363388411144
"OU_alpha0.2","dispersed",1,0.049105260660388,NA,0.049105260660388,0.049105260660388,0.773051129273158,NA,0.773051129273158,0.773051129273158,0.0220176761597346,NA,0.0220176761597346,0.0220176761597346,0.440278570850128,NA,0.440278570850128,0.440278570850128,0.010122316514116,NA,0.010122316514116,0.010122316514116,0.164934693751669,NA,0.164934693751669,0.164934693751669,24.3569793244532,NA,24.3569793244532,24.3569793244532,30.8496170272856,NA,30.8496170272856,30.8496170272856
"OU_alpha0.2","clustered",1,0.207942755578444,NA,0.207942755578444,0.207942755578444,0.745056184002809,NA,0.745056184002809,0.745056184002809,0.20497906468173,NA,0.20497906468173,0.20497906468173,0.501184184042041,NA,0.501184184042041,0.501184184042041,0.150387716339925,NA,0.150387716339925,0.150387716339925,0.640855280340572,NA,0.640855280340572,0.640855280340572,5.6516940039785,NA,5.6516940039785,5.6516940039785,12.6195709407324,NA,12.6195709407324,12.6195709407324
"OU_alpha0.2","random",1000,0.0575791558537345,0.0261561732174759,0.0223715068800359,0.237739159533616,0.66371656915243,0.344887164472128,7.33137435857406e-05,0.999926686256414,0.0779259282201782,0.0853560879929707,-0.130681383800951,0.38878373397876,0.506403820997735,0.0469398953455112,0.386583514616919,0.693526613246027,0.0229761831742021,0.00324845036279606,0.0156522120148754,0.0398097795630476,0.584731777006157,0.0326672274690851,0.45230241802994,0.655659464328241,18.7515397087769,1.07308849603044,14.3234209057516,21.5456503125821,26.246172560639,0.932293905939615,22.9055054295505,28.6959615388923
"OU_alpha1","dispersed",1,0.110419163825189,NA,0.110419163825189,0.110419163825189,0.900611386462479,NA,0.900611386462479,0.900611386462479,-0.0178643798703124,NA,-0.0178643798703124,-0.0178643798703124,0.596698729008518,NA,0.596698729008518,0.596698729008518,3.84267083765455e-06,NA,3.84267083765455e-06,3.84267083765455e-06,0.000136495820439604,NA,0.000136495820439604,0.000136495820439604,31.9961885245627,NA,31.9961885245627,31.9961885245627,31.9999996562139,NA,31.9999996562139,31.9999996562139
"OU_alpha1","clustered",1,0.118473721684662,NA,0.118473721684662,0.118473721684662,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0239337956405504,NA,-0.0239337956405504,-0.0239337956405504,0.620712356469325,NA,0.620712356469325,0.620712356469325,0.00531351933629235,NA,0.00531351933629235,0.00531351933629235,0.109469369807743,NA,0.109469369807743,0.109469369807743,27.4744356950926,NA,27.4744356950926,27.4744356950926,31.7565340605332,NA,31.7565340605332,31.7565340605332
"OU_alpha1","random",1000,0.052756575260294,0.025521595692101,0.0172069959152403,0.179890113698166,0.678200159608018,0.323994529764435,7.33137435857406e-05,0.999926686256414,-0.0311566068538499,0.0640456582562338,-0.208034841851555,0.262817523074428,0.605807335163313,0.0428637955574833,0.462786710917511,0.756777898729761,0.000667220453858539,0.000218985706848465,0.000119514385576807,0.00172441143521897,0.0707363265955556,0.0185831661821101,0.0189297355795646,0.121169041591564,31.352910026121,0.207687095747816,30.376187597219,31.8818793600946,31.971001423089,0.0149651744410165,31.9026903620518,31.9989679022975
"OU_alpha5","dispersed",1,0.0527604871470285,NA,0.0527604871470285,0.0527604871470285,0.168488791190387,NA,0.168488791190387,0.168488791190387,0.0299839563004962,NA,0.0299839563004962,0.0299839563004962,0.799287858845159,NA,0.799287858845159,0.799287858845159,4.30714829991127e-22,NA,4.30714829991127e-22,4.30714829991127e-22,4.7380199161638e-20,NA,4.7380199161638e-20,4.7380199161638e-20,32,NA,32,32,32,NA,32,32
"OU_alpha5","clustered",1,0.123840298807723,NA,0.123840298807723,0.123840298807723,0.978000146194111,NA,0.978000146194111,0.978000146194111,-0.074313124213795,NA,-0.074313124213795,-0.074313124213795,0.752116209408518,NA,0.752116209408518,0.752116209408518,9.55905629171273e-08,NA,9.55905629171273e-08,9.55905629171273e-08,1.57203818097205e-05,NA,1.57203818097205e-05,1.57203818097205e-05,31.9999051744426,NA,31.9999051744426,31.9999051744426,31.9999999992636,NA,31.9999999992636,31.9999999992636
"OU_alpha5","random",1000,0.0424283505655096,0.0299774202724186,0.0123389493812678,0.406898444577162,0.502996845730664,0.394453517130756,7.33137435857406e-05,0.999947237950008,-0.0349086390551522,0.0690746756800413,-0.209435868216016,0.266526519315947,0.770598289514146,0.0325771086361272,0.6674827295744,0.866416342418994,9.60868789538328e-09,1.2097850615235e-08,4.99314733480137e-12,1.02321890401802e-07,3.23298225003416e-06,4.58496477339457e-06,2.43065173724037e-09,2.61191093653729e-05,31.9999904681889,1.20010483095545e-05,31.9998984970067,31.9999999950468,31.9999999999301,2.15308438695593e-10,31.999999997712,32
