"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.805412234803187,1.62748553628813,0.86661928284398,1,0.606393606393606,0.999000999000999,1,1,1000
"Lambda1","Lambda",0.373301025127415,0.965653285125262,0.860182644131478,1,0.94005994005994,0.531468531468531,1,1,1000
"Lambda1","MoransI",-0.0142049383291977,0.112880744080197,0.0384239881646143,1,0.78021978021978,0.966033966033966,1,1,1000
"Lambda1","mpnns",0.305169736363935,0.487967105622738,0.414231355558591,1,0.996003996003996,0.949050949050949,1,1,1000
"Lambda1","mean_offdiag_cor",0.185718461935606,0.339099430797704,0.200732150932502,1,0.691308691308691,1,1,1,1000
"Lambda1","max_offdiag_cor",0.667124384994991,0.888888888888889,0.895618608239766,1,1,0.364635364635365,1,1,1000
"Lambda1","ess_1",4.73563865485624,2.77968824526827,4.52782613962427,1,0.691308691308691,1,1,1,1000
"Lambda1","ess_2",11.7955749136835,5.49098469681172,9.86126697910166,1,0.928071928071928,1,1,1,1000
"Lambda0.7","K",0.994794986815354,0.773830297360859,1.06114880040326,0.5,0.567432567432567,0.10989010989011,1,1,1000
"Lambda0.7","Lambda",0.615168711037069,0.89225379427987,0.910669220090545,1,0.935064935064935,0.266733266733267,1,1,1000
"Lambda0.7","MoransI",0.0137247583065953,0.0654035389694748,0.0616021199013184,1,0.909090909090909,0.603396603396603,1,1,1000
"Lambda0.7","mpnns",0.353522246760953,0.475401557739252,0.441301211511588,1,0.976023976023976,0.765234765234765,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.23252388690001,0.339994590558955,0.2278146225628,1,0.563436563436563,1,1,1,1000
"Lambda0.7","max_offdiag_cor",0.757100997621118,0.888888888888889,0.888895694947214,1,1,0.434565434565435,1,1,1000
"Lambda0.7","ess_1",3.89852125114752,2.77300390055759,4.05922264864693,1,0.563436563436563,1,1,1,1000
"Lambda0.7","ess_2",8.98960526741146,5.46680638811087,8.52826883564039,1,0.704295704295704,1,1,1,1000
"Lambda0.5","K",0.656089587470995,0.722179000091847,0.649243168113986,1,0.412587412587413,0.75024975024975,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,0.86227894350808,0.353298207074237,1,0.999000999000999,0.861138861138861,1,1,1000
"Lambda0.5","MoransI",-0.0222495175464693,0.062242108053853,0.00303543725637331,1,0.393606393606394,0.96003996003996,1,1,1000
