"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.751726339428251,1.93073413946361,1.0370909156282,1,0.668331668331668,0.931068931068931,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999926686256414,0.8588648684469,1,0.492507492507492,1,1,1,1000
"Lambda1","MoransI",0.0556592960633911,0.140300964519384,0.0820746457404073,1,0.723276723276723,0.598401598401598,1,1,1000
"Lambda1","mpnns",0.434597114696483,0.673509819088722,0.494736420008604,1,0.687312687312687,0.944055944055944,1,1,1000
"Lambda1","mean_offdiag_cor",0.46865348850672,0.407933063511339,0.467140055975931,0.5,0.498501498501498,0.201798201798202,1,1,1000
"Lambda1","max_offdiag_cor",0.901051713474219,0.880944847630523,0.917869019293906,0.5,0.742257742257742,0.128871128871129,1,1,1000
"Lambda1","ess_1",1.86890805202881,2.07494092967326,1.89503541054293,0.5,0.498501498501498,0.201798201798202,1,1,1000
"Lambda1","ess_2",2.49778812924596,2.9429565505538,2.49198433408835,0.5,0.565434565434565,0.140859140859141,1,1,1000
"Lambda0.7","K",0.442699279303388,1.94543531318033,0.436465892134133,1,0.318681318681319,0.991008991008991,1,1,1000
"Lambda0.7","Lambda",0.999926686256414,0.999926686256414,0.515332375246521,1,0.325674325674326,1,1,1,1000
"Lambda0.7","MoransI",-0.0505640101309968,0.00282669160957437,-0.0519189951512869,0.5,0.803196803196803,0.015984015984016,1,1,1000
"Lambda0.7","mpnns",0.48297144992928,0.696557145111561,0.505773359648425,1,0.567432567432567,0.966033966033966,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.455129760766615,0.406282562319627,0.455885138385199,0.5,0.498501498501498,0.201798201798202,1,1,1000
"Lambda0.7","max_offdiag_cor",0.893490828323664,0.875409832756253,0.900018431045727,0.5,0.614385614385614,0.207792207792208,1,1,1000
"Lambda0.7","ess_1",1.91117420119322,2.08117739818004,1.92444640300951,0.5,0.498501498501498,0.201798201798202,1,1,1000
"Lambda0.7","ess_2",2.59021017321911,2.95817941266521,2.57475306938462,0.5,0.562437562437562,0.148851148851149,1,1,1000
"Lambda0.5","K",0.798500902837917,0.439647180778132,0.981154761095261,0.5,0.536463536463537,0.0859140859140859,1,1,1000
"Lambda0.5","Lambda",0.902189651611493,0.440068295237819,0.831739896560773,0.5,0.577422577422577,0.0929070929070929,1,1,1000
"Lambda0.5","MoransI",0.0856483219115752,-0.222539257947209,0.154511212740183,1,0.751248751248751,0.691308691308691,1,1,1000
"Lambda0.5","mpnns",0.414534846574773,0.484673824937995,0.499877038483023,1,0.841158841158841,0.45954045954046,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.448794299385582,0.405576425227146,0.450355830922553,0.5,0.504495504495505,0.202797202797203,1,1,1000
"Lambda0.5","max_offdiag_cor",0.889748202952116,0.8729580406587,0.892603474626853,0.5,0.575424575424575,0.25974025974026,1,1,1000
"Lambda0.5","ess_1",1.93163924104538,2.08385702364866,1.93964711072078,0.5,0.504495504495505,0.202797202797203,1,1,1000
"Lambda0.5","ess_2",2.6349200057097,2.96461721148024,2.61577759609321,0.5,0.561438561438561,0.152847152847153,1,1,1000
"OU_alpha0.2","K",0.422545401364146,1.3634816497524,0.361049949644814,1,0.235764235764236,0.982017982017982,1,1,1000
"OU_alpha0.2","Lambda",0.438642238485878,0.817811545835977,0.528996917281903,1,0.558441558441558,0.572427572427572,1,1,1000
"OU_alpha0.2","MoransI",-0.125255082646907,0.0263254413898024,-0.090288481649295,0.5,0.534465534465534,0.0889110889110889,1,1,1000
"OU_alpha0.2","mpnns",0.328271242951293,0.543178881653444,0.460295923060507,1,0.93006993006993,0.816183816183816,1,1,1000
