"Tree","Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"large_balanced","Lambda1",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1.62748553628813,0.86661928284398,0.805412234803187,0.965653285125262,0.860182644131478,0.373301025127415,0.112880744080197,0.0384239881646143,-0.0142049383291977,0.487967105622738,0.414231355558591,0.305169736363935,0.339099430797704,0.200732150932502,0.185718461935606,0.888888888888889,0.895618608239766,0.667124384994991,2.77968824526827,4.52782613962427,4.73563865485624,5.49098469681172,9.86126697910166,11.7955749136835
"large_balanced","Lambda0.7",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.773830297360859,1.06114880040326,0.994794986815354,0.89225379427987,0.910669220090545,0.615168711037069,0.0654035389694748,0.0616021199013184,0.0137247583065953,0.475401557739252,0.441301211511588,0.353522246760953,0.339994590558955,0.2278146225628,0.23252388690001,0.888888888888889,0.888895694947214,0.757100997621118,2.77300390055759,4.05922264864693,3.89852125114752,5.46680638811087,8.52826883564039,8.98960526741146
"large_balanced","Lambda0.5",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.722179000091847,0.649243168113986,0.656089587470995,0.86227894350808,0.353298207074237,7.33137435857406e-05,0.062242108053853,0.00303543725637331,-0.0222495175464693,0.563686789360766,0.478020341881774,0.329342861763737,0.340395606289898,0.23817954403955,0.248721882613982,0.888888888888889,0.886998850821093,0.785153914842825,2.77001984787488,3.90463861385573,3.6737784139383,5.45592731597043,8.07407476325008,8.22125111021071
"large_balanced","OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.771011599052825,0.607275100550662,0.640327811439762,0.957897516887712,0.459076149124226,7.33137435857406e-05,0.0479662476348917,-0.00881610332820771,-0.0396284296788107,0.571996761610005,0.497060059744767,0.407864889122269,0.134287398677848,0.0381797671902329,0.0187090476205565,0.661058913872302,0.622776639136867,0.161526561820796,6.19805574237616,14.7261430111299,20.2534148245986,15.2367312407269,26.4301997453491,30.9212820031483
"large_balanced","OU_alpha1",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.399336065023979,0.485577943231616,0.650750985865633,7.33137435857406e-05,0.0914479877449823,7.33137435857406e-05,-0.0142666819559055,-0.0288075125143828,-0.0348060638495179,0.717349432365245,0.622746085343169,0.609719910690418,0.00525633525630101,0.000674344951265628,2.61118092000867e-06,0.135335270067786,0.108109566182331,0.000123409802207509,27.5163156222148,31.3473652261183,31.9974099181857,31.5311607612395,31.9459266404313,31.9999997810302
"large_balanced","OU_alpha5",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.587551006234802,0.461011462795247,0.628190857126649,0.430192800136087,0.0694630168890884,7.33137435857406e-05,-0.000546344856492879,-0.0335723937169412,-0.0354312477943169,0.768024861751061,0.761281069001475,0.80893882122278,1.01490893259073e-06,1.08797742806732e-07,3.49393989808889e-22,4.53999297624848e-05,3.15469481020405e-05,2.86251858054939e-20,31.9989932420137,31.9998920732781,32,31.9999999546522,31.9999999951518,32
"large_ladder","Lambda1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.02232024839839,3.58634316088732,4.62495879383159,0.956353805459514,0.997601233602332,0.996682731725372,0.374321457518548,0.558948709045458,0.541509289022325,0.445065891111677,0.429312887729679,0.411194279556132,0.575690829428136,0.619089032302302,0.619672648212456,0.958517174909165,0.9923078494511,0.980043106125824,1.69793559096558,1.59115635601358,1.58338615494233,2.37880566721514,2.11408171649332,2.11759670086414
"large_ladder","Lambda0.7",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.29788740992861,1.00074339587882,0.706572298693561,0.967636523406041,0.994349644239079,0.993306265623248,0.396211974811592,0.568397419632041,0.489315323557589,0.513110989651417,0.441479618556203,0.33298328222437,0.576378689474192,0.613105249438315,0.612748714585699,0.960628248445254,0.986248627938032,0.975676711798456,1.69601664334018,1.60430774184366,1.60038327962002,2.37713744870035,2.15174692494627,2.15672387097762
"large_ladder","Lambda0.5",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.741481566150243,0.194457642763899,0.162143990036081,0.999926686256414,0.997610599658913,0.999926686256414,0.132095393579266,0.294487375783876,0.190841395005027,0.590541457080981,0.464040744285942,0.409746807285279,0.576684105014611,0.610044292528183,0.609315712456105,0.961569886319941,0.983489451527787,0.974356315056076,1.69516600453472,1.6112044773495,1.60894678299921,2.37634756259923,2.17091077991819,2.17661376326177
"large_ladder","OU_alpha0.2",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.207942755578444,0.0575791558537345,0.049105260660388,0.745056184002809,0.66371656915243,0.773051129273158,0.20497906468173,0.0779259282201782,0.0220176761597346,0.501184184042041,0.506403820997735,0.440278570850128,0.150387716339925,0.0229761831742021,0.010122316514116,0.640855280340572,0.584731777006157,0.164934693751669,5.6516940039785,18.7515397087769,24.3569793244532,12.6195709407324,26.246172560639,30.8496170272856
"large_ladder","OU_alpha1",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.118473721684662,0.052756575260294,0.110419163825189,7.33137435857406e-05,0.678200159608018,0.900611386462479,-0.0239337956405504,-0.0311566068538499,-0.0178643798703124,0.620712356469325,0.605807335163313,0.596698729008518,0.00531351933629235,0.000667220453858539,3.84267083765455e-06,0.109469369807743,0.0707363265955556,0.000136495820439604,27.4744356950926,31.352910026121,31.9961885245627,31.7565340605332,31.971001423089,31.9999996562139
"large_ladder","OU_alpha5",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.123840298807723,0.0424283505655096,0.0527604871470285,0.978000146194111,0.502996845730664,0.168488791190387,-0.074313124213795,-0.0349086390551522,0.0299839563004962,0.752116209408518,0.770598289514146,0.799287858845159,9.55905629171273e-08,9.60868789538328e-09,4.30714829991127e-22,1.57203818097205e-05,3.23298225003416e-06,4.7380199161638e-20,31.9999051744426,31.9999904681889,32,31.9999999992636,31.9999999999301,32
"small_balanced","Lambda1",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.11559408348868,1.07452934415255,1.0999317342842,0.999926686256414,0.651149300381722,0.999926686256414,0.227432337122845,-0.0369664766814127,-0.0768890905854408,0.648134885508375,0.459487300024449,0.348131334182963,0.241851508025279,0.178790931909075,0.1188170858347,0.8,0.763742050750561,0.5,2.97070819758206,3.59497240316339,4.36748069754707,3.97392114250233,5.0710501898968,6.341616860648
"small_balanced","Lambda0.7",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.21292384260698,0.865816938297342,0.67228455385689,0.999926686256414,0.44062722783708,7.33137435857406e-05,0.116196473685141,-0.0766910964968402,-0.1952866147994,0.569490037411512,0.459808072329419,0.275201482259808,0.236794406047697,0.190963382208586,0.144914332446595,0.789772727272727,0.758945680482227,0.584905660377359,3.01027915243302,3.45440130664137,3.97140523274893,4.05636997764424,4.90292399515744,5.8169351657664
"small_balanced","Lambda0.5",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.05148142955103,1.3512729964604,1.23079295285184,0.847359344047778,0.896724789596848,0.999926686256414,0.124058411855322,0.0206791923309888,-0.0698012569245524,0.543469530955226,0.436088123967452,0.315015341532244,0.234387878076879,0.19607438592025,0.155275575319181,0.785,0.756910182229274,0.615384615384616,3.0294823773354,3.39938212615421,3.83338383605796,4.0953847892742,4.83053439460046,5.60879084994994
"small_balanced","OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.875078969684358,0.746053322001428,0.787807939395188,0.571285684977822,0.213596863767846,7.33137435857406e-05,0.0911065824915443,-0.110768204796513,-0.164827561372533,0.54500640351459,0.535462998200482,0.359995422629563,0.168506944066867,0.0916878964572437,0.0432633929904447,0.618719316779319,0.546182120703046,0.231475216500982,3.67048478245361,4.91570442465836,6.1404139938272,5.30466685834593,6.66449293245715,7.67857645516207
"small_balanced","OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.41880656580318,0.672251985412384,0.896221777268418,7.33137435857406e-05,0.217254601256455,0.0926864208792079,-0.229776459441383,-0.150879753086386,-0.128149821794839,0.57994411475833,0.636625075423925,0.662959212962295,0.022428625427995,0.00568978326314293,0.000218090725657512,0.135296025736916,0.0885646980594338,0.00247262315663477,6.91443162175691,7.69720211308798,7.98780553585991,7.89788926502814,7.97310411208029,7.99997503710545
"small_balanced","OU_alpha5",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.548496673712426,0.676455040005052,0.929988107600812,7.33137435857406e-05,0.179374482305637,7.33137435857406e-05,-0.0905603798441788,-0.135101630616262,-0.137097025727646,0.748738149705645,0.758366642899376,0.785373766225727,3.30869657092105e-06,9.59684110641458e-07,6.68432195301481e-15,4.53999297624848e-05,2.27743257841244e-05,9.3576229688393e-14,7.99981471728334,7.99994625848336,7.99999999999963,7.99999999175426,7.99999999758826,8
"small_ladder","Lambda1",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1.93073413946361,1.0370909156282,0.751726339428251,0.999926686256414,0.8588648684469,0.999926686256414,0.140300964519384,0.0820746457404073,0.0556592960633911,0.673509819088722,0.494736420008604,0.434597114696483,0.407933063511339,0.467140055975931,0.46865348850672,0.880944847630523,0.917869019293906,0.901051713474219,2.07494092967326,1.89503541054293,1.86890805202881,2.9429565505538,2.49198433408835,2.49778812924596
"small_ladder","Lambda0.7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.94543531318033,0.436465892134133,0.442699279303388,0.999926686256414,0.515332375246521,0.999926686256414,0.00282669160957437,-0.0519189951512869,-0.0505640101309968,0.696557145111561,0.505773359648425,0.48297144992928,0.406282562319627,0.455885138385199,0.455129760766615,0.875409832756253,0.900018431045727,0.893490828323664,2.08117739818004,1.92444640300951,1.91117420119322,2.95817941266521,2.57475306938462,2.59021017321911
"small_ladder","Lambda0.5",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.439647180778132,0.981154761095261,0.798500902837917,0.440068295237819,0.831739896560773,0.902189651611493,-0.222539257947209,0.154511212740183,0.0856483219115752,0.484673824937995,0.499877038483023,0.414534846574773,0.405576425227146,0.450355830922553,0.448794299385582,0.8729580406587,0.892603474626853,0.889748202952116,2.08385702364866,1.93964711072078,1.93163924104538,2.96461721148024,2.61577759609321,2.6349200057097
"small_ladder","OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.3634816497524,0.361049949644814,0.422545401364146,0.817811545835977,0.528996917281903,0.438642238485878,0.0263254413898024,-0.090288481649295,-0.125255082646907,0.543178881653444,0.460295923060507,0.328271242951293,0.261598724843218,0.134518981033197,0.0902605079110349,0.715874907992745,0.555171910094745,0.325656838067577,2.82566587389412,4.16765581994034,4.90249081994074,4.54429825623839,6.11299050198682,7.04060018715197
"small_ladder","OU_alpha1",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.371972894426368,0.310082384033188,0.205355476383815,7.33137435857406e-05,0.446179728949713,7.33137435857406e-05,-0.139304369532943,-0.160971453887855,-0.168087390838753,0.461861441000497,0.602315071771743,0.463849539494428,0.0283007214573013,0.00509847266829705,0.000452067066372313,0.218955326399115,0.0671249746368748,0.00366318009832268,6.67721081607757,7.7271018205979,7.97476410251017,7.84025739240752,7.98185678991984,7.99993606948247
"small_ladder","OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.370217304847967,0.414849756018129,0.607427716484378,7.33137435857406e-05,0.676111993179682,0.788853935670505,-0.1547443612111,-0.148583027535055,-0.168805030319316,0.796562901413596,0.783587916333953,0.87242794937348,1.95027354471686e-05,1.40754437371648e-06,3.69805853552214e-14,0.000503268710475111,3.90551922176889e-05,6.59616263767067e-13,7.99890799589443,7.99992118676417,7.99999999999793,7.99999949007639,7.99999996334524,8
