"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.0999317342842,NA,1.0999317342842,1.0999317342842,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0768890905854408,NA,-0.0768890905854408,-0.0768890905854408,0.348131334182963,NA,0.348131334182963,0.348131334182963,0.1188170858347,NA,0.1188170858347,0.1188170858347,0.5,NA,0.5,0.5,4.36748069754707,NA,4.36748069754707,4.36748069754707,6.341616860648,NA,6.341616860648,6.341616860648
"Lambda1","clustered",1,2.11559408348868,NA,2.11559408348868,2.11559408348868,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.227432337122845,NA,0.227432337122845,0.227432337122845,0.648134885508375,NA,0.648134885508375,0.648134885508375,0.241851508025279,NA,0.241851508025279,0.241851508025279,0.8,NA,0.8,0.8,2.97070819758206,NA,2.97070819758206,2.97070819758206,3.97392114250233,NA,3.97392114250233,3.97392114250233
"Lambda1","random",1000,1.07452934415255,0.294851849933696,0.364919846813211,2.22511600915365,0.651149300381722,0.446882013689681,7.33137435857406e-05,0.999926686256414,-0.0369664766814127,0.0970378416412189,-0.273110201793835,0.327366271675536,0.459487300024449,0.0961516895359111,0.231983211515352,0.801905109244306,0.178790931909075,0.0369319200078089,0.119198538678004,0.37498334599387,0.763742050750561,0.0817600284938188,0.5,0.857142857142857,3.59497240316339,0.369761470247231,2.20696752660828,4.36112331609137,5.0710501898968,0.523696012086684,3.19196580036642,6.27255756067206
"Lambda0.7","dispersed",1,0.67228455385689,NA,0.67228455385689,0.67228455385689,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.1952866147994,NA,-0.1952866147994,-0.1952866147994,0.275201482259808,NA,0.275201482259808,0.275201482259808,0.144914332446595,NA,0.144914332446595,0.144914332446595,0.584905660377359,NA,0.584905660377359,0.584905660377359,3.97140523274893,NA,3.97140523274893,3.97140523274893,5.8169351657664,NA,5.8169351657664,5.8169351657664
"Lambda0.7","clustered",1,1.21292384260698,NA,1.21292384260698,1.21292384260698,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.116196473685141,NA,0.116196473685141,0.116196473685141,0.569490037411512,NA,0.569490037411512,0.569490037411512,0.236794406047697,NA,0.236794406047697,0.236794406047697,0.789772727272727,NA,0.789772727272727,0.789772727272727,3.01027915243302,NA,3.01027915243302,3.01027915243302,4.05636997764424,NA,4.05636997764424,4.05636997764424
"Lambda0.7","random",1000,0.865816938297342,0.224000339322164,0.34067664379958,1.95976140349564,0.44062722783708,0.466731369901193,4.72863868252701e-05,0.999926686256414,-0.0766910964968402,0.0847887765877407,-0.270132550420352,0.230340488008087,0.459808072329419,0.0927598888197894,0.2195284226931,0.77813670746363,0.190963382208586,0.0335517342647837,0.13826301955765,0.366947058845033,0.758945680482227,0.0608987750700928,0.560112033611204,0.850071736011478,3.45440130664137,0.31033249766707,2.24175700992906,4.06536881965392,4.90292399515744,0.424138972141673,3.2016124310222,5.85547888549889
"Lambda0.5","dispersed",1,1.23079295285184,NA,1.23079295285184,1.23079295285184,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0698012569245524,NA,-0.0698012569245524,-0.0698012569245524,0.315015341532244,NA,0.315015341532244,0.315015341532244,0.155275575319181,NA,0.155275575319181,0.155275575319181,0.615384615384616,NA,0.615384615384616,0.615384615384616,3.83338383605796,NA,3.83338383605796,3.83338383605796,5.60879084994994,NA,5.60879084994994,5.60879084994994
"Lambda0.5","clustered",1,1.05148142955103,NA,1.05148142955103,1.05148142955103,0.847359344047778,NA,0.847359344047778,0.847359344047778,0.124058411855322,NA,0.124058411855322,0.124058411855322,0.543469530955226,NA,0.543469530955226,0.543469530955226,0.234387878076879,NA,0.234387878076879,0.234387878076879,0.785,NA,0.785,0.785,3.0294823773354,NA,3.0294823773354,3.0294823773354,4.0953847892742,NA,4.0953847892742,4.0953847892742
"Lambda0.5","random",1000,1.3512729964604,0.32676410895446,0.454412506707333,2.86392741344167,0.896724789596848,0.23680537652492,7.33137435857406e-05,1.18303762609773,0.0206791923309888,0.0932054724615225,-0.210925877544276,0.331563722423773,0.436088123967452,0.0851035700132925,0.236079764522421,0.77404276776857,0.19607438592025,0.0324084221723647,0.146136358428454,0.369505356387713,0.756910182229274,0.0533269659219109,0.577350269189626,0.847305389221557,3.39938212615421,0.290050497263999,2.2305636039748,3.95461191263163,4.83053439460046,0.387152638519567,3.20124469090679,5.69465087249143
"OU_alpha0.2","dispersed",1,0.787807939395188,NA,0.787807939395188,0.787807939395188,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.164827561372533,NA,-0.164827561372533,-0.164827561372533,0.359995422629563,NA,0.359995422629563,0.359995422629563,0.0432633929904447,NA,0.0432633929904447,0.0432633929904447,0.231475216500982,NA,0.231475216500982,0.231475216500982,6.1404139938272,NA,6.1404139938272,6.1404139938272,7.67857645516207,NA,7.67857645516207,7.67857645516207
"OU_alpha0.2","clustered",1,0.875078969684358,NA,0.875078969684358,0.875078969684358,0.571285684977822,NA,0.571285684977822,0.571285684977822,0.0911065824915443,NA,0.0911065824915443,0.0911065824915443,0.54500640351459,NA,0.54500640351459,0.54500640351459,0.168506944066867,NA,0.168506944066867,0.168506944066867,0.618719316779319,NA,0.618719316779319,0.618719316779319,3.67048478245361,NA,3.67048478245361,3.67048478245361,5.30466685834593,NA,5.30466685834593,5.30466685834593
"OU_alpha0.2","random",1000,0.746053322001428,0.223434818772931,0.292604989117693,1.86833633369821,0.213596863767846,0.368005497073156,7.33137435857406e-05,1.1798384998434,-0.110768204796513,0.0834419426269976,-0.294734716438251,0.248258576745451,0.535462998200482,0.0892625068971217,0.317466548997814,0.798278943847188,0.0916878964572437,0.0229076471164536,0.0496112068368124,0.202377884618528,0.546182120703046,0.101661006677106,0.254138344971549,0.648974141603476,4.91570442465836,0.445606964958347,3.31037424334841,5.93789651480051,6.66449293245715,0.429239211690017,5.08638753374898,7.61464815042496
"OU_alpha1","dispersed",1,0.896221777268418,NA,0.896221777268418,0.896221777268418,0.0926864208792079,NA,0.0926864208792079,0.0926864208792079,-0.128149821794839,NA,-0.128149821794839,-0.128149821794839,0.662959212962295,NA,0.662959212962295,0.662959212962295,0.000218090725657512,NA,0.000218090725657512,0.000218090725657512,0.00247262315663477,NA,0.00247262315663477,0.00247262315663477,7.98780553585991,NA,7.98780553585991,7.98780553585991,7.99997503710545,NA,7.99997503710545,7.99997503710545
"OU_alpha1","clustered",1,0.41880656580318,NA,0.41880656580318,0.41880656580318,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.229776459441383,NA,-0.229776459441383,-0.229776459441383,0.57994411475833,NA,0.57994411475833,0.57994411475833,0.022428625427995,NA,0.022428625427995,0.022428625427995,0.135296025736916,NA,0.135296025736916,0.135296025736916,6.91443162175691,NA,6.91443162175691,6.91443162175691,7.89788926502814,NA,7.89788926502814,7.89788926502814
"OU_alpha1","random",1000,0.672251985412384,0.276905024082065,0.237681864198541,2.09337768776797,0.217254601256455,0.375919549291928,4.72863868252701e-05,0.999926686256414,-0.150879753086386,0.0903594254680219,-0.394453738160407,0.149098385722075,0.636625075423925,0.0858480011501071,0.391007420439195,0.882251530159779,0.00568978326314293,0.00324923976775881,0.000413663323303506,0.0193692128697409,0.0885646980594338,0.0478560550942061,0.00662277071208961,0.13533456424247,7.69720211308798,0.165981738090587,7.04483027888021,7.97690173822111,7.97310411208029,0.0232782975054387,7.88157424967183,7.99989581375523
"OU_alpha5","dispersed",1,0.929988107600812,NA,0.929988107600812,0.929988107600812,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.137097025727646,NA,-0.137097025727646,-0.137097025727646,0.785373766225727,NA,0.785373766225727,0.785373766225727,6.68432195301481e-15,NA,6.68432195301481e-15,6.68432195301481e-15,9.3576229688393e-14,NA,9.3576229688393e-14,9.3576229688393e-14,7.99999999999963,NA,7.99999999999963,7.99999999999963,8,NA,8,8
"OU_alpha5","clustered",1,0.548496673712426,NA,0.548496673712426,0.548496673712426,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0905603798441788,NA,-0.0905603798441788,-0.0905603798441788,0.748738149705645,NA,0.748738149705645,0.748738149705645,3.30869657092105e-06,NA,3.30869657092105e-06,3.30869657092105e-06,4.53999297624848e-05,NA,4.53999297624848e-05,4.53999297624848e-05,7.99981471728334,NA,7.99981471728334,7.99981471728334,7.99999999175426,NA,7.99999999175426,7.99999999175426
"OU_alpha5","random",1000,0.676455040005052,0.233894605995141,0.238642247479209,1.85906741070494,0.179374482305637,0.336294986322705,4.72863868252701e-05,0.999926686256414,-0.135101630616262,0.0804188670019689,-0.34407679801902,0.152699264634586,0.758366642899376,0.0596397332248455,0.579919335324598,0.937716185642871,9.59684110641458e-07,1.05096503778964e-06,4.99362980938209e-13,4.88613035194781e-06,2.27743257841244e-05,2.2591872963958e-05,1.38879438363395e-11,4.53999297624848e-05,7.99994625848336,5.8852936661736e-05,7.99972638605869,7.99999999997203,7.99999999758826,2.67533874549661e-09,7.9999999876327,8
