"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.37314858378145,NA,1.37314858378145,1.37314858378145,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.030476265684241,NA,0.030476265684241,0.030476265684241,0.305208432805886,NA,0.305208432805886,0.305208432805886,0.12440619219829,NA,0.12440619219829,0.12440619219829,0.622799155329218,NA,0.622799155329218,0.622799155329218,6.58898261904001,NA,6.58898261904001,6.58898261904001,14.4586284649638,NA,14.4586284649638,14.4586284649638
"Lambda1","clustered",1,1.1380611202043,NA,1.1380611202043,1.1380611202043,0.905826792499979,NA,0.905826792499979,0.905826792499979,0.00811442432503261,NA,0.00811442432503261,0.00811442432503261,0.560217899002549,NA,0.560217899002549,0.560217899002549,0.344167789251555,NA,0.344167789251555,0.344167789251555,0.9,NA,0.9,0.9,2.74226133562335,NA,2.74226133562335,2.74226133562335,5.27821285956889,NA,5.27821285956889,5.27821285956889
"Lambda1","random",1000,1.55079989773765,0.266849428976711,0.895795493939154,2.53854864796953,0.991356097608703,0.0258906543583827,0.784009924382415,0.999926686256414,0.0921070069122413,0.0322110281102924,0.0108447315114002,0.213439801765819,0.429342031488639,0.0502946696948958,0.263472666642784,0.604235961204717,0.15258262894897,0.016288584944304,0.121167731229388,0.212191730065461,0.892462826045167,0.0303904176427654,0.771516749810459,0.933333333333333,5.62591213933964,0.472283522572923,4.22278147659311,6.72806068562489,11.5251301344298,0.942942182786545,8.43416479417569,14.1420473772033
"Lambda0.7","dispersed",1,0.806393809532353,NA,0.806393809532353,0.806393809532353,0.602957610181985,NA,0.602957610181985,0.602957610181985,-0.00148135937385019,NA,-0.00148135937385019,-0.00148135937385019,0.382063080998605,NA,0.382063080998605,0.382063080998605,0.155960723326216,NA,0.155960723326216,0.155960723326216,0.718598324888968,NA,0.718598324888968,0.718598324888968,5.48435188829694,NA,5.48435188829694,5.48435188829694,11.3252173072217,NA,11.3252173072217,11.3252173072217
"Lambda0.7","clustered",1,0.561797660074775,NA,0.561797660074775,0.561797660074775,0.582017520421204,NA,0.582017520421204,0.582017520421204,0.112521901326816,NA,0.112521901326816,0.112521901326816,0.48807676943645,NA,0.48807676943645,0.48807676943645,0.344553716937794,NA,0.344553716937794,0.344553716937794,0.9,NA,0.9,0.9,2.73945273296173,NA,2.73945273296173,2.73945273296173,5.26991720147051,NA,5.26991720147051,5.26991720147051
"Lambda0.7","random",1000,0.684402642336899,0.140706425596062,0.38067642467744,1.2769035841315,0.496385502259945,0.353310572526528,7.33137435857406e-05,0.999926686256414,0.0168603378867414,0.0317928291150487,-0.0566259582140551,0.150135012575781,0.440282455850012,0.050959565325924,0.312636359547959,0.581818577300531,0.172730047529139,0.0173893623335181,0.139941870938223,0.236659217393632,0.883589289900142,0.0235355358477404,0.796296296296296,0.924198250728863,5.07012321669922,0.408440060002969,3.83857094339707,5.99453223831067,10.1450462728922,0.763630434986911,7.5630244888403,12.1642047532412
"Lambda0.5","dispersed",1,0.839437470346182,NA,0.839437470346182,0.839437470346182,0.580311080316635,NA,0.580311080316635,0.580311080316635,-0.00782184219864771,NA,-0.00782184219864771,-0.00782184219864771,0.454920232468958,NA,0.454920232468958,0.454920232468958,0.167070244120181,NA,0.167070244120181,0.167070244120181,0.75225500148332,NA,0.75225500148332,0.75225500148332,5.17868270482124,NA,5.17868270482124,5.17868270482124,10.4271357405744,NA,10.4271357405744,10.4271357405744
"Lambda0.5","clustered",1,0.252536880802068,NA,0.252536880802068,0.252536880802068,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0456532750514631,NA,-0.0456532750514631,-0.0456532750514631,0.52544965642048,NA,0.52544965642048,0.52544965642048,0.344730744366122,NA,0.344730744366122,0.344730744366122,0.9,NA,0.9,0.9,2.7381663333103,NA,2.7381663333103,2.7381663333103,5.26606569325503,NA,5.26606569325503,5.26606569325503
"Lambda0.5","random",1000,0.709536339259677,0.14993032421864,0.351243971877173,1.5198953232484,0.748894194517641,0.273950425953768,7.33137435857406e-05,0.999947237950008,0.0162209424922692,0.0262191917028238,-0.0434611463448047,0.141327877971946,0.501095243729912,0.0457881611906647,0.348241680637537,0.666774966625378,0.180543469079965,0.0178515951640659,0.146429998287626,0.245993350323448,0.880981736542348,0.0212740331444177,0.803030303030303,0.922716627634661,4.88322510153528,0.388945255921022,3.70980347076138,5.77687198752504,9.65691486596209,0.711715563258347,7.24359906682004,11.477374270044
"OU_alpha0.2","dispersed",1,0.7376466060327,NA,0.7376466060327,0.7376466060327,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.032234880897024,NA,-0.032234880897024,-0.032234880897024,0.436616517717475,NA,0.436616517717475,0.436616517717475,0.0161217427464891,NA,0.0161217427464891,0.0161217427464891,0.157122597562671,NA,0.157122597562671,0.157122597562671,21.3365476822337,NA,21.3365476822337,21.3365476822337,30.9596042210721,NA,30.9596042210721,30.9596042210721
