"Tree","Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"large_balanced","Lambda1",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.1380611202043,1.55079989773765,1.37314858378145,0.905826792499979,0.991356097608703,0.999926686256414,0.00811442432503261,0.0921070069122413,0.030476265684241,0.560217899002549,0.429342031488639,0.305208432805886,0.344167789251555,0.15258262894897,0.12440619219829,0.9,0.892462826045167,0.622799155329218,2.74226133562335,5.62591213933964,6.58898261904001,5.27821285956889,11.5251301344298,14.4586284649638
"large_balanced","Lambda0.7",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.561797660074775,0.684402642336899,0.806393809532353,0.582017520421204,0.496385502259945,0.602957610181985,0.112521901326816,0.0168603378867414,-0.00148135937385019,0.48807676943645,0.440282455850012,0.382063080998605,0.344553716937794,0.172730047529139,0.155960723326216,0.9,0.883589289900142,0.718598324888968,2.73945273296173,5.07012321669922,5.48435188829694,5.26991720147051,10.1450462728922,11.3252173072217
"large_balanced","Lambda0.5",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.252536880802068,0.709536339259677,0.839437470346182,7.33137435857406e-05,0.748894194517641,0.580311080316635,-0.0456532750514631,0.0162209424922692,-0.00782184219864771,0.52544965642048,0.501095243729912,0.454920232468958,0.344730744366122,0.180543469079965,0.167070244120181,0.9,0.880981736542348,0.75225500148332,2.7381663333103,4.88322510153528,5.17868270482124,5.26606569325503,9.65691486596209,10.4271357405744
"large_balanced","OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.664449528996052,0.739484375642523,0.7376466060327,0.973410467417014,0.646722937223538,7.33137435857406e-05,0.0661577581210303,0.024090207711644,-0.032234880897024,0.53351926046627,0.477612426545743,0.436616517717475,0.135874119452731,0.0339903526116316,0.0161217427464891,0.664169088329814,0.632919039598221,0.157122597562671,6.13956257599862,15.6361803439475,21.3365476822337,14.8014351819232,26.5433087524046,30.9596042210721
"large_balanced","OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.221331725814484,0.469792329296849,0.668398029661133,7.33137435857406e-05,0.087257329071657,7.33137435857406e-05,-0.0728275019992642,-0.0308498756013102,-0.039549993506442,0.633794050116996,0.620052253662839,0.636844432310522,0.00514904403800461,0.000704873075869349,2.56511056096017e-06,0.135335281454406,0.115091902311179,0.000123409701595382,27.5952380286837,31.3183731505083,31.9974556126492,31.5902579725708,31.9408788297202,31.9999997895739
"large_balanced","OU_alpha5",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.397929708789811,0.48204019015103,0.61939853112978,0.25010455439146,0.118184191335858,7.33137435857406e-05,-0.0114650517997768,-0.0252410075726529,-0.0297702320721317,0.818162004114663,0.772034187694114,0.752321145840867,8.33107264709034e-07,1.2247679346094e-07,3.48245713040635e-22,4.53999297624848e-05,3.50673165604018e-05,2.86251858054939e-20,31.9991735789368,31.9998785037631,32,31.9999999628964,31.9999999945335,32
"large_ladder","Lambda1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.528858936851298,1.68185609844439,1.0658766670684,0.999926686256414,0.99760651201657,0.999926686256414,0.119191101464451,0.608423264077385,0.564276713306178,0.469407585169747,0.437810216158888,0.364843229577333,0.590524507696949,0.617418165753133,0.611114692581342,0.953116270278229,0.992522215118603,0.982125005637084,1.65749349865069,1.59454999469674,1.60444789296501,2.31179455780635,2.12126180377165,2.16915165838048
"large_ladder","Lambda0.7",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.364691614542525,0.24503253747101,0.222872496187504,0.93180180530381,0.97287736136178,0.982761203236932,0.07045213671442,0.345391967754038,0.260215997747533,0.49647255313233,0.457142490427843,0.41771109973202,0.587843106465443,0.611594629500791,0.605291524127175,0.953325907313121,0.986448067368345,0.980010528868961,1.66466072444621,1.607548972454,1.61910239282368,2.32523964999888,2.15823468933099,2.20265845209355
"large_ladder","Lambda0.5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.326266687792364,1.8000863710146,1.45412789242757,0.619124605845739,0.99811355354971,0.995745169961674,0.202975936173668,0.487674216261048,0.470741464628779,0.550463423098506,0.490031116100323,0.422878774893514,0.586641377183901,0.608634019557419,0.602462740537022,0.955222636611301,0.983715950503467,0.978915449349817,1.66789302908508,1.61430686885588,1.62631830609316,2.33123727377364,2.17698978091522,2.21931651353776
"large_ladder","OU_alpha0.2",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.119543634791198,0.0569372040688546,0.0406821222532099,0.85035769256087,0.691031017587784,0.999926686256414,0.0050263303585953,0.00673716203340407,-0.0885227784475384,0.527747327677815,0.49954282876649,0.472927078325021,0.147377238108486,0.0223226818808659,0.00953371413773326,0.604280386824988,0.582284500036504,0.161860895943629,5.74640980605713,18.9816238260344,24.7000270810616,12.8957943155423,26.4177966991179,30.9661186435505
"large_ladder","OU_alpha1",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.122590116545408,0.0644106637072783,0.0815817247110319,7.33137435857406e-05,0.650265389185097,0.863632497980331,0.0208222829828692,-0.0119738840511136,-0.0174681993611449,0.713664050777689,0.635660793334733,0.609882781565823,0.00474756554482926,0.000636580667097612,2.84966446514096e-06,0.0806502295280609,0.0694146795575397,0.000111098884913593,27.8946220565822,31.3820632317158,31.9971733825528,31.8121862668692,31.9725616925602,31.999999812756
"large_ladder","OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.176961630153271,0.0572329511327939,0.139066623494412,0.999926686256414,0.647960966968849,0.999926686256414,-0.0515592696648052,-0.0320027779751407,-0.0570825885056445,0.761837895762507,0.786477211316765,0.845849569289891,3.59158296945744e-08,1.00549703082263e-08,1.02689318228645e-22,3.41214940160093e-06,3.670876701674e-06,1.69257725308992e-20,31.9999643715366,31.9999900254875,32,31.9999999999447,31.999999999757,32
"small_balanced","Lambda1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.626610832238979,0.703471690049908,0.677849089024537,7.33137435857406e-05,0.3004428589001,7.33137435857406e-05,-0.0721605989339607,-0.0856202463684373,-0.152364265492222,0.451046323927701,0.430468862179544,0.567405502091661,0.2812003882969,0.204144374497601,0.143675201617949,0.8,0.793108578248347,0.703526470681448,2.69505210707363,3.34540285071758,3.98857987551381,3.88939532057126,4.63965603221191,5.6491327136055
"small_balanced","Lambda0.7",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.465974126633959,0.739481663618195,0.745457726576144,7.33137435857406e-05,0.396835751916105,0.176477080853073,-0.154787388170179,-0.0805946055492773,-0.118726783915266,0.557129037322695,0.454150920351767,0.497984546070504,0.2812003882969,0.210720935003316,0.159982826554197,0.8,0.781794606251297,0.714100105053279,2.69505210707363,3.27165259463896,3.77379889807355,3.88939532057126,4.57165878906464,5.36504879496357
"small_balanced","Lambda0.5",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.689362681294067,0.91969917592077,0.776650137263683,0.999926686256414,0.602782595214601,7.33137435857406e-05,-0.12315413188996,-0.0569131401961564,-0.131457927196611,0.587338250328441,0.50289737359519,0.468655313709221,0.2812003882969,0.213458269372494,0.16655844575534,0.8,0.777610706992945,0.71882961038895,2.69505210707362,3.24272522414039,3.69359911044584,3.88939532057125,4.54129044566345,5.24631122106175
"small_balanced","OU_alpha0.2",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.990973579684558,0.678314816190875,0.564851994902068,0.999926686256414,0.170107669921576,7.33137435857406e-05,0.0179107457491882,-0.104814049033629,-0.219107681897012,0.619297771668149,0.466915546118824,0.330060496591944,0.183844941426103,0.0991574463158476,0.0499160064347315,0.618719316779319,0.54512435878328,0.288601365654175,3.49816299875915,4.76997315355922,5.92850792268151,5.37247053201868,6.5308648051673,7.56884372756726
"small_balanced","OU_alpha1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.709135080442005,0.703917281441616,0.770175624602645,0.501145707271593,0.255922739511214,7.33137435857406e-05,-0.0599408323301852,-0.0931641626281716,-0.143118166894882,0.680075202459075,0.62349327019545,0.713442510831823,0.0218230849489243,0.00564521323168943,0.000234452231245729,0.135296025736916,0.0835730923399548,0.00247875013473411,6.93985646050362,7.6994313880852,7.98689218714204,7.88693229079942,7.97500584403616,7.99998136812593
"small_balanced","OU_alpha5",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.469654213578709,0.589928939102151,0.658749818231147,7.33137435857406e-05,0.223015025393234,7.33137435857406e-05,-0.16421672321056,-0.134526514296107,-0.174158806677987,0.859511077208277,0.798754044669361,0.769857445416047,4.88642577436382e-06,8.88041371697988e-07,3.43223404895007e-15,4.53999297624848e-05,2.14852874678982e-05,9.35762296884017e-14,7.99972636951616,7.99995027039601,7.99999999999981,7.99999998763308,7.99999999776555,8
"small_ladder","Lambda1",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.523984548185879,0.430335901865029,0.383552511925102,0.999926686256414,0.619103771316712,0.52588319499965,-0.180581245622781,-0.0346240046356162,-0.153563467729757,0.286802228181446,0.421129680112478,0.313056799042129,0.383141880956204,0.456273638280652,0.465201407843832,0.782331526146661,0.915013926460402,0.889552508201714,2.17273624306704,1.93028985983084,1.87951824958246,3.15865246275512,2.56238658555508,2.52166943624708
"small_ladder","Lambda0.7",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.934939479770272,0.742263318270682,0.311404581574808,0.999926686256414,0.713046880201475,7.33137435857406e-05,-0.179619842114016,0.0200277917363658,-0.0384758157997447,0.33684538644321,0.546698268163622,0.566314005023039,0.387434067434188,0.446583029579363,0.451752352336691,0.79848155503272,0.895501760028124,0.883793025732277,2.15515007731183,1.95501807435548,1.9220297558225,3.12160611966609,2.63820404251537,2.61450524308052
"small_ladder","Lambda0.5",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.476985960008478,0.46327122971491,0.25880463326573,0.999926686256414,0.633957319862148,0.999926686256414,-0.17092102927144,-0.0941101089530494,-0.264813265815175,0.560451145911413,0.465314903561533,0.38360086189272,0.389325193931477,0.441865176287161,0.445565082265059,0.806324056409767,0.887839237729561,0.880968056569187,2.14749168443574,1.96783014981951,1.94223993259228,3.10528963069298,2.67500337903987,2.65860962965751
"small_ladder","OU_alpha0.2",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,0.737332799483347,0.449374047416572,0.487117742644203,0.509210715179289,0.660322907863436,0.999926686256414,-0.0460736497695557,-0.110444681184119,-0.27469566904396,0.506930641376707,0.544648221031772,0.417008440148419,0.222467324653715,0.124806784353603,0.0839731434261087,0.536174091382799,0.539113785555269,0.278931320912166,3.12833452038954,4.31912963133489,5.03837984593474,5.14589592740779,6.25081174744658,7.13715726095325
"small_ladder","OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.397974047316551,0.293831753751335,0.585205770535527,7.33137435857406e-05,0.393859049158355,0.646894472912813,-0.14785028595108,-0.15537407597507,-0.0759260058692468,0.642021465719449,0.587581959402464,0.678859356391624,0.0136555686131496,0.00439949299644208,0.000333796664763776,0.0611476311677308,0.0563931653357267,0.00240723793127296,7.30200845746684,7.76275458618499,7.98135096168077,7.97240458667396,7.98790364271272,7.99996890951369
"small_ladder","OU_alpha5",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.471870973228861,0.269353248089203,0.213620759204096,7.33137435857406e-05,0.329500185335873,0.152965326488288,-0.158209883656081,-0.158128202922335,-0.268274409294332,0.692852841101904,0.724442875757862,0.654943824850643,5.82514816522646e-08,3.12699294837333e-07,4.21509804575509e-15,8.55057601436173e-07,8.54499330510213e-06,8.09697589994639e-14,7.99999673791836,7.99998248970525,7.99999999999976,7.99999999999818,7.9999999965613,8
