"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.383552511925102,NA,0.383552511925102,0.383552511925102,0.52588319499965,NA,0.52588319499965,0.52588319499965,-0.153563467729757,NA,-0.153563467729757,-0.153563467729757,0.313056799042129,NA,0.313056799042129,0.313056799042129,0.465201407843832,NA,0.465201407843832,0.465201407843832,0.889552508201714,NA,0.889552508201714,0.889552508201714,1.87951824958246,NA,1.87951824958246,1.87951824958246,2.52166943624708,NA,2.52166943624708,2.52166943624708
"Lambda1","clustered",1,0.523984548185879,NA,0.523984548185879,0.523984548185879,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.180581245622781,NA,-0.180581245622781,-0.180581245622781,0.286802228181446,NA,0.286802228181446,0.286802228181446,0.383141880956204,NA,0.383141880956204,0.383141880956204,0.782331526146661,NA,0.782331526146661,0.782331526146661,2.17273624306704,NA,2.17273624306704,2.17273624306704,3.15865246275512,NA,3.15865246275512,3.15865246275512
"Lambda1","random",1000,0.430335901865029,0.299364734049314,0.103509916962754,3.13958092374384,0.619103771316712,0.454644609810678,7.33137435857406e-05,0.999933845388379,-0.0346240046356162,0.129820159700273,-0.320709432616284,0.417408346919162,0.421129680112478,0.0875269113982972,0.207901146015538,0.706780227596511,0.456273638280652,0.064845975947191,0.304236020358128,0.631991503080454,0.915013926460402,0.0327294320192994,0.779391656772007,0.973528030141355,1.93028985983084,0.212337810006832,1.47494242759402,2.55619462985809,2.56238658555508,0.400453177978787,1.68367164833456,3.90528884182473
"Lambda0.7","dispersed",1,0.311404581574808,NA,0.311404581574808,0.311404581574808,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0384758157997447,NA,-0.0384758157997447,-0.0384758157997447,0.566314005023039,NA,0.566314005023039,0.566314005023039,0.451752352336691,NA,0.451752352336691,0.451752352336691,0.883793025732277,NA,0.883793025732277,0.883793025732277,1.9220297558225,NA,1.9220297558225,1.9220297558225,2.61450524308052,NA,2.61450524308052,2.61450524308052
"Lambda0.7","clustered",1,0.934939479770272,NA,0.934939479770272,0.934939479770272,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.179619842114016,NA,-0.179619842114016,-0.179619842114016,0.33684538644321,NA,0.33684538644321,0.33684538644321,0.387434067434188,NA,0.387434067434188,0.387434067434188,0.79848155503272,NA,0.79848155503272,0.79848155503272,2.15515007731183,NA,2.15515007731183,2.15515007731183,3.12160611966609,NA,3.12160611966609,3.12160611966609
"Lambda0.7","random",1000,0.742263318270682,0.642757698275356,0.1106598869069,3.82395213003264,0.713046880201475,0.365169621217761,7.33137435857406e-05,0.999926686256414,0.0200277917363658,0.121682189617129,-0.31982456127301,0.375646523107347,0.546698268163622,0.105722407176123,0.291118387374613,0.913820156159781,0.446583029579363,0.0537956605893407,0.327857523839434,0.602075192306429,0.895501760028124,0.032557865851612,0.763277116376934,0.955680654800672,1.95501807435548,0.177983249980666,1.53417577531548,2.4279191274782,2.63820404251537,0.345414331041503,1.81276356235862,3.68531656575654
"Lambda0.5","dispersed",1,0.25880463326573,NA,0.25880463326573,0.25880463326573,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.264813265815175,NA,-0.264813265815175,-0.264813265815175,0.38360086189272,NA,0.38360086189272,0.38360086189272,0.445565082265059,NA,0.445565082265059,0.445565082265059,0.880968056569187,NA,0.880968056569187,0.880968056569187,1.94223993259228,NA,1.94223993259228,1.94223993259228,2.65860962965751,NA,2.65860962965751,2.65860962965751
"Lambda0.5","clustered",1,0.476985960008478,NA,0.476985960008478,0.476985960008478,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.17092102927144,NA,-0.17092102927144,-0.17092102927144,0.560451145911413,NA,0.560451145911413,0.560451145911413,0.389325193931477,NA,0.389325193931477,0.389325193931477,0.806324056409767,NA,0.806324056409767,0.806324056409767,2.14749168443574,NA,2.14749168443574,2.14749168443574,3.10528963069298,NA,3.10528963069298,3.10528963069298
"Lambda0.5","random",1000,0.46327122971491,0.288898171820197,0.129983719794,3.3709899373624,0.633957319862148,0.370605718956339,7.33137435857406e-05,0.999926686256414,-0.0941101089530494,0.118667056009304,-0.349684853266741,0.380709356682987,0.465314903561533,0.0886948628844359,0.210038137287145,0.727110500304088,0.441865176287161,0.0484252151902013,0.337775113948823,0.586208081963916,0.887839237729561,0.0321784321614064,0.756769136325191,0.946541343147286,1.96783014981951,0.161540377921115,1.56756501880562,2.37782031204477,2.67500337903987,0.316557782008494,1.88616110014246,3.59202782590723
"OU_alpha0.2","dispersed",1,0.487117742644203,NA,0.487117742644203,0.487117742644203,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.27469566904396,NA,-0.27469566904396,-0.27469566904396,0.417008440148419,NA,0.417008440148419,0.417008440148419,0.0839731434261087,NA,0.0839731434261087,0.0839731434261087,0.278931320912166,NA,0.278931320912166,0.278931320912166,5.03837984593474,NA,5.03837984593474,5.03837984593474,7.13715726095325,NA,7.13715726095325,7.13715726095325
