"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.677849089024537,NA,0.677849089024537,0.677849089024537,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.152364265492222,NA,-0.152364265492222,-0.152364265492222,0.567405502091661,NA,0.567405502091661,0.567405502091661,0.143675201617949,NA,0.143675201617949,0.143675201617949,0.703526470681448,NA,0.703526470681448,0.703526470681448,3.98857987551381,NA,3.98857987551381,3.98857987551381,5.6491327136055,NA,5.6491327136055,5.6491327136055
"Lambda1","clustered",1,0.626610832238979,NA,0.626610832238979,0.626610832238979,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0721605989339607,NA,-0.0721605989339607,-0.0721605989339607,0.451046323927701,NA,0.451046323927701,0.451046323927701,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707363,NA,2.69505210707363,2.69505210707363,3.88939532057126,NA,3.88939532057126,3.88939532057126
"Lambda1","random",1000,0.703471690049908,0.204820329032039,0.272061248752556,1.87375805849072,0.3004428589001,0.41680791861302,7.33137435857406e-05,0.999926686256414,-0.0856202463684373,0.0923145706743825,-0.293353153090626,0.296574717188978,0.430468862179544,0.0893035911453555,0.225953756798986,0.737487857145555,0.204144374497601,0.0464850997482819,0.119585691687187,0.442981442147496,0.793108578248347,0.077527222942302,0.492365963917331,0.909090909090909,3.34540285071758,0.393746066750975,1.9508055155638,4.3546898311834,4.63965603221191,0.603734535020481,2.59851635499251,6.34592684270394
"Lambda0.7","dispersed",1,0.745457726576144,NA,0.745457726576144,0.745457726576144,0.176477080853073,NA,0.176477080853073,0.176477080853073,-0.118726783915266,NA,-0.118726783915266,-0.118726783915266,0.497984546070504,NA,0.497984546070504,0.497984546070504,0.159982826554197,NA,0.159982826554197,0.159982826554197,0.714100105053279,NA,0.714100105053279,0.714100105053279,3.77379889807355,NA,3.77379889807355,3.77379889807355,5.36504879496357,NA,5.36504879496357,5.36504879496357
"Lambda0.7","clustered",1,0.465974126633959,NA,0.465974126633959,0.465974126633959,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.154787388170179,NA,-0.154787388170179,-0.154787388170179,0.557129037322695,NA,0.557129037322695,0.557129037322695,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707363,NA,2.69505210707363,2.69505210707363,3.88939532057126,NA,3.88939532057126,3.88939532057126
"Lambda0.7","random",1000,0.739481663618195,0.306305237516731,0.232871139602894,2.29670543845085,0.396835751916105,0.42987944671986,7.33137435857406e-05,0.999926686256414,-0.0805946055492773,0.106378617215852,-0.357147890687582,0.309646370350616,0.454150920351767,0.0920900622015298,0.218426811339504,0.823033911170021,0.210720935003316,0.0418041743471659,0.142834849717874,0.432904703740459,0.781794606251297,0.0635461405565525,0.556794253984217,0.896281800391389,3.27165259463896,0.337819870127549,1.98494768212018,4.00031212830388,4.57165878906464,0.502221322121441,2.68946222120587,5.8483400364184
"Lambda0.5","dispersed",1,0.776650137263683,NA,0.776650137263683,0.776650137263683,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.131457927196611,NA,-0.131457927196611,-0.131457927196611,0.468655313709221,NA,0.468655313709221,0.468655313709221,0.16655844575534,NA,0.16655844575534,0.16655844575534,0.71882961038895,NA,0.71882961038895,0.71882961038895,3.69359911044584,NA,3.69359911044584,3.69359911044584,5.24631122106175,NA,5.24631122106175,5.24631122106175
"Lambda0.5","clustered",1,0.689362681294067,NA,0.689362681294067,0.689362681294067,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.12315413188996,NA,-0.12315413188996,-0.12315413188996,0.587338250328441,NA,0.587338250328441,0.587338250328441,0.2812003882969,NA,0.2812003882969,0.2812003882969,0.8,NA,0.8,0.8,2.69505210707362,NA,2.69505210707362,2.69505210707362,3.88939532057125,NA,3.88939532057125,3.88939532057125
"Lambda0.5","random",1000,0.91969917592077,0.338287991952517,0.295932642478853,3.25153942730448,0.602782595214601,0.46798553648364,7.33137435857406e-05,0.999926686256414,-0.0569131401961564,0.115150883531994,-0.314702592467349,0.367331663999391,0.50289737359519,0.0839291023128011,0.274182943501637,0.801376431172071,0.213458269372494,0.0400899809196766,0.152174934664782,0.42851014042111,0.777610706992945,0.057588133726739,0.584178230119417,0.890756302521008,3.24272522414039,0.317800435309974,2.00021453153554,3.87367079693975,4.54129044566345,0.462269343644663,2.73038158487578,5.64664673568722
"OU_alpha0.2","dispersed",1,0.564851994902068,NA,0.564851994902068,0.564851994902068,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.219107681897012,NA,-0.219107681897012,-0.219107681897012,0.330060496591944,NA,0.330060496591944,0.330060496591944,0.0499160064347315,NA,0.0499160064347315,0.0499160064347315,0.288601365654175,NA,0.288601365654175,0.288601365654175,5.92850792268151,NA,5.92850792268151,5.92850792268151,7.56884372756726,NA,7.56884372756726,7.56884372756726
