"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.37314858378145,1.1380611202043,1.55079989773765,0.5,0.724275724275724,0.051948051948052,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.905826792499979,0.991356097608703,0.5,0.806193806193806,0.027972027972028,1,1,1000
"Lambda1","MoransI",0.030476265684241,0.00811442432503261,0.0921070069122413,0.5,0.981018981018981,0.000999000999000999,1,1,1000
"Lambda1","mpnns",0.305208432805886,0.560217899002549,0.429342031488639,1,0.994005994005994,0.991008991008991,1,1,1000
"Lambda1","mean_offdiag_cor",0.12440619219829,0.344167789251555,0.15258262894897,1,0.993006993006993,1,1,1,1000
"Lambda1","max_offdiag_cor",0.622799155329218,0.9,0.892462826045167,1,1,0.57042957042957,1,1,1000
"Lambda1","ess_1",6.58898261904001,2.74226133562335,5.62591213933964,1,0.993006993006993,1,1,1,1000
"Lambda1","ess_2",14.4586284649638,5.27821285956889,11.5251301344298,1,1,1,1,1,1000
"Lambda0.7","K",0.806393809532353,0.561797660074775,0.684402642336899,0.5,0.185814185814186,0.182817182817183,1,1,1000
"Lambda0.7","Lambda",0.602957610181985,0.582017520421204,0.496385502259945,0.5,0.421578421578422,0.564435564435564,1,1,1000
"Lambda0.7","MoransI",-0.00148135937385019,0.112521901326816,0.0168603378867414,1,0.96003996003996,0.994005994005994,1,1,1000
"Lambda0.7","mpnns",0.382063080998605,0.48807676943645,0.440282455850012,1,0.861138861138861,0.827172827172827,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.155960723326216,0.344553716937794,0.172730047529139,1,0.845154845154845,1,1,1,1000
"Lambda0.7","max_offdiag_cor",0.718598324888968,0.9,0.883589289900142,1,1,0.714285714285714,1,1,1000
"Lambda0.7","ess_1",5.48435188829694,2.73945273296173,5.07012321669922,1,0.845154845154845,1,1,1,1000
"Lambda0.7","ess_2",11.3252173072217,5.26991720147051,10.1450462728922,1,0.957042957042957,1,1,1,1000
"Lambda0.5","K",0.839437470346182,0.252536880802068,0.709536339259677,0.5,0.176823176823177,0.000999000999000999,1,1,1000
"Lambda0.5","Lambda",0.580311080316635,7.33137435857406e-05,0.748894194517641,0.5,0.799200799200799,0.0599400599400599,1,1,1000
