"Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"Lambda1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.626610832238979,0.703471690049908,0.677849089024537,7.33137435857406e-05,0.3004428589001,7.33137435857406e-05,-0.0721605989339607,-0.0856202463684373,-0.152364265492222,0.451046323927701,0.430468862179544,0.567405502091661,0.2812003882969,0.204144374497601,0.143675201617949,0.8,0.793108578248347,0.703526470681448,2.69505210707363,3.34540285071758,3.98857987551381,3.88939532057126,4.63965603221191,5.6491327136055
"Lambda0.7",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.465974126633959,0.739481663618195,0.745457726576144,7.33137435857406e-05,0.396835751916105,0.176477080853073,-0.154787388170179,-0.0805946055492773,-0.118726783915266,0.557129037322695,0.454150920351767,0.497984546070504,0.2812003882969,0.210720935003316,0.159982826554197,0.8,0.781794606251297,0.714100105053279,2.69505210707363,3.27165259463896,3.77379889807355,3.88939532057126,4.57165878906464,5.36504879496357
"Lambda0.5",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.689362681294067,0.91969917592077,0.776650137263683,0.999926686256414,0.602782595214601,7.33137435857406e-05,-0.12315413188996,-0.0569131401961564,-0.131457927196611,0.587338250328441,0.50289737359519,0.468655313709221,0.2812003882969,0.213458269372494,0.16655844575534,0.8,0.777610706992945,0.71882961038895,2.69505210707362,3.24272522414039,3.69359911044584,3.88939532057125,4.54129044566345,5.24631122106175
"OU_alpha0.2",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.990973579684558,0.678314816190875,0.564851994902068,0.999926686256414,0.170107669921576,7.33137435857406e-05,0.0179107457491882,-0.104814049033629,-0.219107681897012,0.619297771668149,0.466915546118824,0.330060496591944,0.183844941426103,0.0991574463158476,0.0499160064347315,0.618719316779319,0.54512435878328,0.288601365654175,3.49816299875915,4.76997315355922,5.92850792268151,5.37247053201868,6.5308648051673,7.56884372756726
"OU_alpha1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.709135080442005,0.703917281441616,0.770175624602645,0.501145707271593,0.255922739511214,7.33137435857406e-05,-0.0599408323301852,-0.0931641626281716,-0.143118166894882,0.680075202459075,0.62349327019545,0.713442510831823,0.0218230849489243,0.00564521323168943,0.000234452231245729,0.135296025736916,0.0835730923399548,0.00247875013473411,6.93985646050362,7.6994313880852,7.98689218714204,7.88693229079942,7.97500584403616,7.99998136812593
"OU_alpha5",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.469654213578709,0.589928939102151,0.658749818231147,7.33137435857406e-05,0.223015025393234,7.33137435857406e-05,-0.16421672321056,-0.134526514296107,-0.174158806677987,0.859511077208277,0.798754044669361,0.769857445416047,4.88642577436382e-06,8.88041371697988e-07,3.43223404895007e-15,4.53999297624848e-05,2.14852874678982e-05,9.35762296884017e-14,7.99972636951616,7.99995027039601,7.99999999999981,7.99999998763308,7.99999999776555,8
