"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.677849089024537,0.626610832238979,0.703471690049908,0.5,0.472527472527473,0.40959040959041,1,1,1000
"Lambda1","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.3004428589001,1,1,0.599400599400599,1,1,1000
"Lambda1","MoransI",-0.152364265492222,-0.0721605989339607,-0.0856202463684373,0.5,0.262737262737263,0.292707292707293,1,1,1000
"Lambda1","mpnns",0.567405502091661,0.451046323927701,0.430468862179544,0.5,0.0719280719280719,0.614385614385614,1,1,1000
"Lambda1","mean_offdiag_cor",0.143675201617949,0.2812003882969,0.204144374497601,1,0.983016983016983,0.926073926073926,1,1,1000
"Lambda1","max_offdiag_cor",0.703526470681448,0.8,0.793108578248347,1,0.862137862137862,0.482517482517482,1,1,1000
"Lambda1","ess_1",3.98857987551381,2.69505210707363,3.34540285071758,1,0.983016983016983,0.926073926073926,1,1,1000
"Lambda1","ess_2",5.6491327136055,3.88939532057126,4.63965603221191,1,0.976023976023976,0.87012987012987,1,1,1000
"Lambda0.7","K",0.745457726576144,0.465974126633959,0.739481663618195,0.5,0.391608391608392,0.147852147852148,1,1,1000
"Lambda0.7","Lambda",0.176477080853073,7.33137435857406e-05,0.396835751916105,0.5,0.503496503496504,0.452547452547453,1,1,1000
"Lambda0.7","MoransI",-0.118726783915266,-0.154787388170179,-0.0805946055492773,1,0.470529470529471,0.693306693306693,1,1,1000
"Lambda0.7","mpnns",0.497984546070504,0.557129037322695,0.454150920351767,1,0.304695304695305,0.878121878121878,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.159982826554197,0.2812003882969,0.210720935003316,1,0.982017982017982,0.929070929070929,1,1,1000
"Lambda0.7","max_offdiag_cor",0.714100105053279,0.8,0.781794606251297,1,0.829170829170829,0.541458541458541,1,1,1000
"Lambda0.7","ess_1",3.77379889807355,2.69505210707363,3.27165259463896,1,0.982017982017982,0.929070929070929,1,1,1000
"Lambda0.7","ess_2",5.36504879496357,3.88939532057126,4.57165878906464,1,0.973026973026973,0.89010989010989,1,1,1000
"Lambda0.5","K",0.776650137263683,0.689362681294067,0.91969917592077,0.5,0.629370629370629,0.260739260739261,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,0.999926686256414,0.602782595214601,1,1,1,1,1,1000
"Lambda0.5","MoransI",-0.131457927196611,-0.12315413188996,-0.0569131401961564,0.5,0.395604395604396,0.564435564435564,1,1,1000
"Lambda0.5","mpnns",0.468655313709221,0.587338250328441,0.50289737359519,1,0.65034965034965,0.838161838161838,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.16655844575534,0.2812003882969,0.213458269372494,1,0.977022977022977,0.929070929070929,1,1,1000
"Lambda0.5","max_offdiag_cor",0.71882961038895,0.8,0.777610706992945,1,0.815184815184815,0.614385614385614,1,1,1000
"Lambda0.5","ess_1",3.69359911044584,2.69505210707362,3.24272522414039,1,0.977022977022977,0.929070929070929,1,1,1000
"Lambda0.5","ess_2",5.24631122106175,3.88939532057125,4.54129044566345,1,0.973026973026973,0.898101898101898,1,1,1000
"OU_alpha0.2","K",0.564851994902068,0.990973579684558,0.678314816190875,1,0.687312687312687,0.928071928071928,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.999926686256414,0.170107669921576,1,1,1,1,1,1000
"OU_alpha0.2","MoransI",-0.219107681897012,0.0179107457491882,-0.104814049033629,0.5,0.0529470529470529,0.047952047952048,1,1,1000
"OU_alpha0.2","mpnns",0.330060496591944,0.619297771668149,0.466915546118824,1,0.958041958041958,0.935064935064935,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0499160064347315,0.183844941426103,0.0991574463158476,1,0.999000999000999,0.996003996003996,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.288601365654175,0.618719316779319,0.54512435878328,1,0.999000999000999,0.617382617382617,1,1,1000
"OU_alpha0.2","ess_1",5.92850792268151,3.49816299875915,4.76997315355922,1,0.999000999000999,0.996003996003996,1,1,1000
"OU_alpha0.2","ess_2",7.56884372756726,5.37247053201868,6.5308648051673,1,0.999000999000999,0.992007992007992,1,1,1000
"OU_alpha1","K",0.770175624602645,0.709135080442005,0.703917281441616,0.5,0.293706293706294,0.625374625374625,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.501145707271593,0.255922739511214,1,1,0.752247752247752,1,1,1000
"OU_alpha1","MoransI",-0.143118166894882,-0.0599408323301852,-0.0931641626281716,0.5,0.42957042957043,0.235764235764236,1,1,1000
"OU_alpha1","mpnns",0.713442510831823,0.680075202459075,0.62349327019545,0.5,0.158841158841159,0.754245754245754,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000234452231245729,0.0218230849489243,0.00564521323168943,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00247875013473411,0.135296025736916,0.0835730923399548,1,0.999000999000999,0.617382617382617,1,1,1000
"OU_alpha1","ess_1",7.98689218714204,6.93985646050362,7.6994313880852,1,1,1,1,1,1000
"OU_alpha1","ess_2",7.99998136812593,7.88693229079942,7.97500584403616,1,1,1,1,1,1000
"OU_alpha5","K",0.658749818231147,0.469654213578709,0.589928939102151,0.5,0.292707292707293,0.338661338661339,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.223015025393234,1,1,0.657342657342657,1,1,1000
"OU_alpha5","MoransI",-0.174158806677987,-0.16421672321056,-0.134526514296107,0.5,0.357642357642358,0.585414585414585,1,1,1000
"OU_alpha5","mpnns",0.769857445416047,0.859511077208277,0.798754044669361,1,0.707292707292707,0.864135864135864,1,1,1000
"OU_alpha5","mean_offdiag_cor",3.43223404895007e-15,4.88642577436382e-06,8.88041371697988e-07,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",9.35762296884017e-14,4.53999297624848e-05,2.14852874678982e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",7.99999999999981,7.99972636951616,7.99995027039601,1,1,1,1,1,1000
"OU_alpha5","ess_2",8,7.99999998763308,7.99999999776555,1,1,1,1,1,1000
