"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.0658766670684,0.528858936851298,1.68185609844439,0.5,0.824175824175824,0.001998001998002,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999926686256414,0.99760651201657,1,0.609390609390609,0.999000999000999,1,1,1000
"Lambda1","MoransI",0.564276713306178,0.119191101464451,0.608423264077385,0.5,0.817182817182817,0.000999000999000999,1,1,1000
"Lambda1","mpnns",0.364843229577333,0.469407585169747,0.437810216158888,1,0.935064935064935,0.747252747252747,1,1,1000
"Lambda1","mean_offdiag_cor",0.611114692581342,0.590524507696949,0.617418165753133,0.5,0.569430569430569,0.23976023976024,1,1,1000
"Lambda1","max_offdiag_cor",0.982125005637084,0.953116270278229,0.992522215118603,0.5,1,0.000999000999000999,1,1,1000
"Lambda1","ess_1",1.60444789296501,1.65749349865069,1.59454999469674,0.5,0.569430569430569,0.23976023976024,1,1,1000
"Lambda1","ess_2",2.16915165838048,2.31179455780635,2.12126180377165,0.5,0.622377622377622,0.160839160839161,1,1,1000
"Lambda0.7","K",0.222872496187504,0.364691614542525,0.24503253747101,1,0.523476523476524,0.89010989010989,1,1,1000
"Lambda0.7","Lambda",0.982761203236932,0.93180180530381,0.97287736136178,0.5,0.665334665334665,0.0679320679320679,1,1,1000
"Lambda0.7","MoransI",0.260215997747533,0.07045213671442,0.345391967754038,0.5,0.756243756243756,0.012987012987013,1,1,1000
"Lambda0.7","mpnns",0.41771109973202,0.49647255313233,0.457142490427843,1,0.791208791208791,0.805194805194805,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.605291524127175,0.587843106465443,0.611594629500791,0.5,0.573426573426573,0.23976023976024,1,1,1000
"Lambda0.7","max_offdiag_cor",0.980010528868961,0.953325907313121,0.986448067368345,0.5,0.983016983016983,0.000999000999000999,1,1,1000
"Lambda0.7","ess_1",1.61910239282368,1.66466072444621,1.607548972454,0.5,0.573426573426573,0.23976023976024,1,1,1000
"Lambda0.7","ess_2",2.20265845209355,2.32523964999888,2.15823468933099,0.5,0.618381618381618,0.163836163836164,1,1,1000
"Lambda0.5","K",1.45412789242757,0.326266687792364,1.8000863710146,0.5,0.703296703296703,0.000999000999000999,1,1,1000
"Lambda0.5","Lambda",0.995745169961674,0.619124605845739,0.99811355354971,0.5,0.825174825174825,0.000999000999000999,1,1,1000
"Lambda0.5","MoransI",0.470741464628779,0.202975936173668,0.487674216261048,0.5,0.612387612387612,0.004995004995005,1,1,1000
"Lambda0.5","mpnns",0.422878774893514,0.550463423098506,0.490031116100323,1,0.91008991008991,0.882117882117882,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.602462740537022,0.586641377183901,0.608634019557419,0.5,0.572427572427572,0.23976023976024,1,1,1000
"Lambda0.5","max_offdiag_cor",0.978915449349817,0.955222636611301,0.983715950503467,0.5,0.936063936063936,0.000999000999000999,1,1,1000
"Lambda0.5","ess_1",1.62631830609316,1.66789302908508,1.61430686885588,0.5,0.572427572427572,0.23976023976024,1,1,1000
"Lambda0.5","ess_2",2.21931651353776,2.33123727377364,2.17698978091522,0.5,0.618381618381618,0.164835164835165,1,1,1000
"OU_alpha0.2","K",0.0406821222532099,0.119543634791198,0.0569372040688546,1,0.628371628371628,0.938061938061938,1,1,1000
"OU_alpha0.2","Lambda",0.999926686256414,0.85035769256087,0.691031017587784,0.5,0.0829170829170829,0.433566433566434,1,1,1000
"OU_alpha0.2","MoransI",-0.0885227784475384,0.0050263303585953,0.00673716203340407,0.5,0.163836163836164,0.0659340659340659,1,1,1000
"OU_alpha0.2","mpnns",0.472927078325021,0.527747327677815,0.49954282876649,1,0.714285714285714,0.732267732267732,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.00953371413773326,0.147377238108486,0.0223226818808659,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.161860895943629,0.604280386824988,0.582284500036504,1,1,0.777222777222777,1,1,1000
"OU_alpha0.2","ess_1",24.7000270810616,5.74640980605713,18.9816238260344,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",30.9661186435505,12.8957943155423,26.4177966991179,1,1,1,1,1,1000
"OU_alpha1","K",0.0815817247110319,0.122590116545408,0.0644106637072783,1,0.238761238761239,0.895104895104895,1,1,1000
"OU_alpha1","Lambda",0.863632497980331,7.33137435857406e-05,0.650265389185097,0.5,0.43956043956044,0.100899100899101,1,1,1000
"OU_alpha1","MoransI",-0.0174681993611449,0.0208222829828692,-0.0119738840511136,1,0.784215784215784,0.265734265734266,1,1,1000
"OU_alpha1","mpnns",0.609882781565823,0.713664050777689,0.635660793334733,1,0.718281718281718,0.958041958041958,1,1,1000
