"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.186822597014849,0.440289287623821,0.194579272172825,1,0.377622377622378,0.979020979020979,1,1,1000
"Lambda1","Lambda",0.999926686256414,0.999926686256414,0.998444779200506,1,0.696303696303696,1,1,1,1000
"Lambda1","MoransI",0.25990129070382,0.198066401204759,0.341109143515428,0.5,0.846153846153846,0.027972027972028,1,1,1000
"Lambda1","mpnns",0.42969752465529,0.529251769674009,0.44609602927377,1,0.623376623376623,0.945054945054945,1,1,1000
"Lambda1","mean_offdiag_cor",0.605339561836272,0.591122092985501,0.618156790844945,0.5,0.627372627372627,0.252747252747253,1,1,1000
"Lambda1","max_offdiag_cor",0.982728179464407,0.959685492356412,0.992377687335522,0.5,0.999000999000999,0.000999000999000999,1,1,1000
"Lambda1","ess_1",1.61898040684612,1.65590459063245,1.5934183275719,0.5,0.627372627372627,0.252747252747253,1,1,1000
"Lambda1","ess_2",2.19266267592101,2.30403507780198,2.11781659845904,0.5,0.678321678321678,0.168831168831169,1,1,1000
"Lambda0.7","K",0.436178961174023,0.587549288381173,0.440107069176801,1,0.447552447552448,0.801198801198801,1,1,1000
"Lambda0.7","Lambda",0.977748881495145,0.99992208087306,0.99497097691329,1,0.935064935064935,0.381618381618382,1,1,1000
"Lambda0.7","MoransI",0.451503182474816,0.22129760639969,0.467877382972877,0.5,0.591408591408591,0.027972027972028,1,1,1000
"Lambda0.7","mpnns",0.33221070760774,0.599409009994403,0.439056501392864,1,0.997002997002997,0.998001998001998,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.600366630635166,0.588243419993087,0.612303722399029,0.5,0.631368631368631,0.250749250749251,1,1,1000
"Lambda0.7","max_offdiag_cor",0.979319356408041,0.961530568054037,0.986099444330376,0.5,0.986013986013986,0.000999000999000999,1,1,1000
