"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,1.38886619657659,NA,1.38886619657659,1.38886619657659,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0106006596528902,NA,-0.0106006596528902,-0.0106006596528902,0.454578462792432,NA,0.454578462792432,0.454578462792432,0.19146764205765,NA,0.19146764205765,0.19146764205765,0.577350269189626,NA,0.577350269189626,0.577350269189626,3.41840388276452,NA,3.41840388276452,3.41840388276452,5.55604222544846,NA,5.55604222544846,5.55604222544846
"Lambda1","clustered",1,0.798289725002007,NA,0.798289725002007,0.798289725002007,0.984929705821217,NA,0.984929705821217,0.984929705821217,-0.0977242113993499,NA,-0.0977242113993499,-0.0977242113993499,0.576851608889406,NA,0.576851608889406,0.576851608889406,0.338018413188854,NA,0.338018413188854,0.338018413188854,0.8,NA,0.8,0.8,2.37661725260958,NA,2.37661725260958,2.37661725260958,3.56083086053413,NA,3.56083086053413,3.56083086053413
"Lambda1","random",1000,1.51029562904994,0.316801028244479,0.580785481648157,2.52969428826169,0.980276011331257,0.111636735343924,7.33137435857406e-05,0.999926686256414,0.047118964562648,0.0906296710359082,-0.162435737266732,0.354928248006871,0.493108323315313,0.0964951433365764,0.265851636279404,0.818746383331067,0.202340843312693,0.0409357861278785,0.121266496781655,0.360475949171862,0.768432090609416,0.0813518515388094,0.471404520791032,0.875,3.35665556978778,0.39159288242506,2.27057819355792,4.32697786695677,4.89829414136057,0.502879833995055,3.24971099863214,6.2830651758931
"Lambda0.7","dispersed",1,1.51210387589248,NA,1.51210387589248,1.51210387589248,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.000204374651803702,NA,-0.000204374651803702,-0.000204374651803702,0.520062640345286,NA,0.520062640345286,0.520062640345286,0.226489201725522,NA,0.226489201725522,0.226489201725522,0.651074964739083,NA,0.651074964739083,0.651074964739083,3.09426953757588,NA,3.09426953757588,3.09426953757588,4.98858225999129,NA,4.98858225999129,4.98858225999129
"Lambda0.7","clustered",1,0.900403406414943,NA,0.900403406414943,0.900403406414943,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0110589658731277,NA,0.0110589658731277,0.0110589658731277,0.619273874855127,NA,0.619273874855127,0.619273874855127,0.338018413188854,NA,0.338018413188854,0.338018413188854,0.8,NA,0.8,0.8,2.37661725260958,NA,2.37661725260958,2.37661725260958,3.56083086053412,NA,3.56083086053412,3.56083086053412
"Lambda0.7","random",1000,1.32176957720928,0.338465725287589,0.448667332378393,2.72087293609157,0.916672520158541,0.186474905927859,7.33137435857406e-05,0.999926686256414,0.0352189464950847,0.0869405847844348,-0.210012127259474,0.345370989771738,0.48871870535779,0.0870706892940062,0.252353386883329,0.867932995253439,0.218484274041219,0.0421906336006612,0.139836760672469,0.368543459420691,0.766493212447742,0.0614548250182442,0.522976360368491,0.863057324840764,3.20572316822117,0.370525838324437,2.23475908664701,4.04273713931517,4.69705036148726,0.433780121575569,3.21532836791903,5.87682872167284
"Lambda0.5","dispersed",1,0.948266820073069,NA,0.948266820073069,0.948266820073069,0.331771091545644,NA,0.331771091545644,0.331771091545644,-0.107441155670163,NA,-0.107441155670163,-0.107441155670163,0.413283747267807,NA,0.413283747267807,0.413283747267807,0.240311295593736,NA,0.240311295593736,0.240311295593736,0.677942575517042,NA,0.677942575517042,0.677942575517042,2.98264947780571,NA,2.98264947780571,2.98264947780571,4.77625608561249,NA,4.77625608561249,4.77625608561249
"Lambda0.5","clustered",1,1.09756123736321,NA,1.09756123736321,1.09756123736321,0.650841288117006,NA,0.650841288117006,0.650841288117006,-0.0751840102860243,NA,-0.0751840102860243,-0.0751840102860243,0.593183746306495,NA,0.593183746306495,0.593183746306495,0.338018413188854,NA,0.338018413188854,0.338018413188854,0.8,NA,0.8,0.8,2.37661725260958,NA,2.37661725260958,2.37661725260958,3.56083086053412,NA,3.56083086053412,3.56083086053412
"Lambda0.5","random",1000,1.43057267116481,0.380399116227756,0.57629992477233,3.04571558230959,0.953986452339952,0.163858271542291,7.33137435857406e-05,0.999947237950008,0.0407428990772657,0.0896730527290309,-0.153777934946935,0.379109529847837,0.502929337945407,0.0979026153060177,0.26000994103559,0.814009056516461,0.225239865333239,0.0430980960960574,0.14748151204389,0.372196044773787,0.765662037726578,0.0543918858858863,0.544331053951817,0.858288770053476,3.1471800907584,0.364927923073243,2.21891092085829,3.93628999640681,4.61246840648285,0.413231259234171,3.19504358623161,5.70941542211284
"OU_alpha0.2","dispersed",1,0.829842233262128,NA,0.829842233262128,0.829842233262128,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.153659370693698,NA,-0.153659370693698,-0.153659370693698,0.501136409252018,NA,0.501136409252018,0.501136409252018,0.0644919940687662,NA,0.0644919940687662,0.0644919940687662,0.257391012267976,NA,0.257391012267976,0.257391012267976,5.51175259179166,NA,5.51175259179166,5.51175259179166,7.51387733543146,NA,7.51387733543146,7.51387733543146
"OU_alpha0.2","clustered",1,0.597303920818863,NA,0.597303920818863,0.597303920818863,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0976592411184187,NA,-0.0976592411184187,-0.0976592411184187,0.691378006057185,NA,0.691378006057185,0.691378006057185,0.212049324666816,NA,0.212049324666816,0.212049324666816,0.618719316779319,NA,0.618719316779319,0.618719316779319,3.22016431774377,NA,3.22016431774377,3.22016431774377,5.16308873310476,NA,5.16308873310476,5.16308873310476
