"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.863506368064491,NA,0.863506368064491,0.863506368064491,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0226454879827891,NA,-0.0226454879827891,-0.0226454879827891,0.397329964626369,NA,0.397329964626369,0.397329964626369,0.129081281182848,NA,0.129081281182848,0.129081281182848,0.658145181714418,NA,0.658145181714418,0.658145181714418,6.39805535372688,NA,6.39805535372688,6.39805535372688,14.8053401338458,NA,14.8053401338458,14.8053401338458
"Lambda1","clustered",1,0.642487062980894,NA,0.642487062980894,0.642487062980894,0.768904920943906,NA,0.768904920943906,0.768904920943906,0.0181230310405246,NA,0.0181230310405246,0.0181230310405246,0.504371949837506,NA,0.504371949837506,0.504371949837506,0.432952385407061,NA,0.432952385407061,0.432952385407061,0.888888888888889,NA,0.888888888888889,0.888888888888889,2.21890558281002,NA,2.21890558281002,2.21890558281002,4.11561863764908,NA,4.11561863764908,4.11561863764908
"Lambda1","random",1000,0.785090904372526,0.14229923596877,0.41381156872703,1.3449074397622,0.754686934806323,0.308772615637518,7.33137435857406e-05,0.999926686256414,0.0221753416469351,0.028777839198163,-0.0409519034040629,0.129307469513864,0.433515485413351,0.0489182319289573,0.307087095273405,0.639927533535864,0.165638842129071,0.0210756140285877,0.119621722025144,0.262385036304967,0.893617007475099,0.031757702942211,0.737864787372622,0.941176470588235,5.27339263227521,0.543553761887871,3.50341841244368,6.79654671647576,11.2988606353863,1.09101376833513,7.2782664541278,14.0706641636534
"Lambda0.7","dispersed",1,1.04127288316275,NA,1.04127288316275,1.04127288316275,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0101861857958372,NA,0.0101861857958372,0.0101861857958372,0.403492797837738,NA,0.403492797837738,0.403492797837738,0.16143822538363,NA,0.16143822538363,0.16143822538363,0.73174493876864,NA,0.73174493876864,0.73174493876864,5.32926090143668,NA,5.32926090143668,5.32926090143668,11.8191138633315,NA,11.8191138633315,11.8191138633315
"Lambda0.7","clustered",1,0.838461597208183,NA,0.838461597208183,0.838461597208183,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0713255812792861,NA,0.0713255812792861,0.0713255812792861,0.545066080972435,NA,0.545066080972435,0.545066080972435,0.416835916936932,NA,0.416835916936932,0.416835916936932,0.885817978782803,NA,0.885817978782803,0.885817978782803,2.29853462114147,NA,2.29853462114147,2.29853462114147,4.34303404095309,NA,4.34303404095309,4.34303404095309
"Lambda0.7","random",1000,1.13759949272055,0.217624819466233,0.671468215779736,2.0119630387411,0.980786933313445,0.0571122770062289,0.501710904507879,0.999926686256414,0.0600474614782809,0.0328435478649427,-0.014682148391331,0.178902486058291,0.445372942853961,0.0482724663421622,0.308235426201641,0.601998751278983,0.188033287681417,0.0222693030066806,0.137058636671778,0.284425653354138,0.884213261372023,0.0242981881319712,0.7626379418523,0.926732129368949,4.73262302289362,0.466984545856089,3.25958679359387,6.09661100927389,9.92619780620988,0.899074695365522,6.50509710519363,12.2786023072608
"Lambda0.5","dispersed",1,1.09207845086099,NA,1.09207845086099,1.09207845086099,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.00085513355147738,NA,0.00085513355147738,0.00085513355147738,0.481775345289376,NA,0.481775345289376,0.481775345289376,0.173128254798952,NA,0.173128254798952,0.173128254798952,0.761243762030928,NA,0.761243762030928,0.761243762030928,5.02593389841392,NA,5.02593389841392,5.02593389841392,10.9113854441712,NA,10.9113854441712,10.9113854441712
"Lambda0.5","clustered",1,0.522921089873517,NA,0.522921089873517,0.522921089873517,0.881727149954133,NA,0.881727149954133,0.881727149954133,0.0374722493316844,NA,0.0374722493316844,0.0374722493316844,0.549405386691902,NA,0.549405386691902,0.549405386691902,0.409458202977972,NA,0.409458202977972,0.409458202977972,0.884428223844282,NA,0.884428223844282,0.884428223844282,2.33692562506749,NA,2.33692562506749,2.33692562506749,4.45154118722489,NA,4.45154118722489,4.45154118722489
"Lambda0.5","random",1000,0.942980949991515,0.188113071701021,0.483162884820628,1.7381225759534,0.911858322119026,0.13842101660445,7.33137435857406e-05,0.999926686256414,0.0375031798216145,0.0299208762933429,-0.0266222868384971,0.139318643671618,0.462889310273221,0.0488518482147843,0.327453687007381,0.657205993274361,0.196765671633013,0.0227562333843791,0.143978410789237,0.293009608060131,0.881287828707111,0.0214329173986639,0.77424873077698,0.920846622209336,4.55076708737026,0.442531983947755,3.17356488685211,5.85723280454589,9.43879700264733,0.837902222611944,6.23433112457301,11.6337162234463
"OU_alpha0.2","dispersed",1,0.600492471910687,NA,0.600492471910687,0.600492471910687,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.044298492130756,NA,-0.044298492130756,-0.044298492130756,0.448391639427766,NA,0.448391639427766,0.448391639427766,0.015370558965345,NA,0.015370558965345,0.015370558965345,0.159658446519545,NA,0.159658446519545,0.159658446519545,21.6730610515679,NA,21.6730610515679,21.6730610515679,31.0085625339569,NA,31.0085625339569,31.0085625339569
