"Tree","Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"large_balanced","Lambda1",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.642487062980894,0.785090904372526,0.863506368064491,0.768904920943906,0.754686934806323,0.999926686256414,0.0181230310405246,0.0221753416469351,-0.0226454879827891,0.504371949837506,0.433515485413351,0.397329964626369,0.432952385407061,0.165638842129071,0.129081281182848,0.888888888888889,0.893617007475099,0.658145181714418,2.21890558281002,5.27339263227521,6.39805535372688,4.11561863764908,11.2988606353863,14.8053401338458
"large_balanced","Lambda0.7",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.838461597208183,1.13759949272055,1.04127288316275,0.999926686256414,0.980786933313445,0.999926686256414,0.0713255812792861,0.0600474614782809,0.0101861857958372,0.545066080972435,0.445372942853961,0.403492797837738,0.416835916936932,0.188033287681417,0.16143822538363,0.885817978782803,0.884213261372023,0.73174493876864,2.29853462114147,4.73262302289362,5.32926090143668,4.34303404095309,9.92619780620988,11.8191138633315
"large_balanced","Lambda0.5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.522921089873517,0.942980949991515,1.09207845086099,0.881727149954133,0.911858322119026,0.999926686256414,0.0374722493316844,0.0375031798216145,0.00085513355147738,0.549405386691902,0.462889310273221,0.481775345289376,0.409458202977972,0.196765671633013,0.173128254798952,0.884428223844282,0.881287828707111,0.761243762030928,2.33692562506749,4.55076708737026,5.02593389841392,4.45154118722489,9.43879700264733,10.9113854441712
"large_balanced","OU_alpha0.2",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.589083039463506,0.622541800597632,0.600492471910687,0.946734607155608,0.483940840376577,7.33137435857406e-05,0.0636054449259364,-0.00336742351194606,-0.044298492130756,0.536402028540865,0.501993304709534,0.448391639427766,0.161582967359517,0.0347478910121505,0.015370558965345,0.661058913872302,0.630329000997592,0.159658446519545,5.32528151819966,15.4804540238839,21.6730610515679,13.8822619198324,26.534968979681,31.0085625339569
"large_balanced","OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.303853071604207,0.477434137242263,0.708234842927661,7.33137435857406e-05,0.109328629508758,0.13154881265254,-0.0382007051553935,-0.0288880173101235,-0.0219721034200028,0.639984221081548,0.625315745688208,0.643793908183429,0.00517838676984218,0.00069929578616072,3.02747800880592e-06,0.135335270067786,0.113915258458117,0.00012340979020138,27.5736088506592,31.3237362095778,31.9969970236501,31.5386224253449,31.9407726357425,31.9999997476498
"large_balanced","OU_alpha5",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.423553204734021,0.441797692569776,0.659589128225245,7.33137435857406e-05,0.0636137075447884,0.173880125873332,-0.0359176006616029,-0.0344491830600252,-0.0283373118898884,0.781301336080875,0.7648435341328,0.805583581160949,1.01368797645513e-06,1.24488858268527e-07,4.0712434539335e-22,4.53999297624848e-05,3.47017049294615e-05,2.86251858054939e-20,31.998994453126,31.9998765078177,32,31.9999999546526,31.9999999944387,32
"large_ladder","Lambda1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.440289287623821,0.194579272172825,0.186822597014849,0.999926686256414,0.998444779200506,0.999926686256414,0.198066401204759,0.341109143515428,0.25990129070382,0.529251769674009,0.44609602927377,0.42969752465529,0.591122092985501,0.618156790844945,0.605339561836272,0.959685492356412,0.992377687335522,0.982728179464407,1.65590459063245,1.5934183275719,1.61898040684612,2.30403507780198,2.11781659845904,2.19266267592101
"large_ladder","Lambda0.7",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.587549288381173,0.440107069176801,0.436178961174023,0.99992208087306,0.99497097691329,0.977748881495145,0.22129760639969,0.467877382972877,0.451503182474816,0.599409009994403,0.439056501392864,0.33221070760774,0.588243419993087,0.612303722399029,0.600366630635166,0.961530568054037,0.986099444330376,0.979319356408041,1.66358677664178,1.60626379737871,1.63170687522601,2.31939183968748,2.15500930972192,2.22295928602544
"large_ladder","Lambda0.5",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.180469379252282,0.20436475012327,0.141715367140051,0.926013959765093,0.995150553233926,0.999926686256414,0.0541876661482092,0.369151392657487,0.224112256946375,0.52573903754101,0.465348528411257,0.44762336945864,0.586965285669018,0.609310199522068,0.597991458564631,0.962353308295171,0.983251543809635,0.978277914856372,1.66702057376791,1.61300469154267,1.63785616127131,2.32621450048038,2.17391989823064,2.23788507606677
"large_ladder","OU_alpha0.2",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.440613388382805,0.0630162227568478,0.0503510414917141,0.889800059681615,0.781416185408496,0.999926686256414,0.0908957296857042,0.0431544161987774,0.0281420375516031,0.567421675647302,0.501368199640583,0.46690034628214,0.157778834854461,0.0227155787738619,0.0108470459823133,0.629551282755196,0.586222937219807,0.206344319048621,5.43188227094321,18.8468061661166,23.9474635972324,12.1961451896458,26.3326614145453,30.5874655384697
