"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,4.6931214442873,NA,4.6931214442873,4.6931214442873,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.214097299204118,NA,0.214097299204118,0.214097299204118,0.564309896683765,NA,0.564309896683765,0.564309896683765,0.49722911006694,NA,0.49722911006694,0.49722911006694,0.899677421362393,NA,0.899677421362393,0.899677421362393,1.78547365708335,NA,1.78547365708335,1.78547365708335,2.31492320129147,NA,2.31492320129147,2.31492320129147
"Lambda1","clustered",1,0.507068908450879,NA,0.507068908450879,0.507068908450879,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0738933292854287,NA,-0.0738933292854287,-0.0738933292854287,0.532511008928352,NA,0.532511008928352,0.532511008928352,0.415861281054519,NA,0.415861281054519,0.415861281054519,0.777452129718001,NA,0.777452129718001,0.777452129718001,2.04549750633933,NA,2.04549750633933,2.04549750633933,2.90230627683047,NA,2.90230627683047,2.90230627683047
"Lambda1","random",1000,2.28942033498885,1.02947875489224,0.23310932647517,5.49728324841204,0.969176515700997,0.0870859105678257,7.33137435857406e-05,0.9999589430207,0.199150237729299,0.127010252242212,-0.19890350728558,0.5744239105862,0.541212811378613,0.0934991295982935,0.2901212769217,0.815823834310289,0.476923863907063,0.0641616892466445,0.312039478534258,0.642279443974655,0.919344240164859,0.0284283985106788,0.771536117668864,0.970533868935328,1.86433167589799,0.198450069977702,1.4556157005354,2.51234475947846,2.43202806417097,0.36931056035463,1.64211167549715,3.6221191749301
"Lambda0.7","dispersed",1,1.12784558963296,NA,1.12784558963296,1.12784558963296,0.835717055025634,NA,0.835717055025634,0.835717055025634,0.15550107840918,NA,0.15550107840918,0.15550107840918,0.453087146836457,NA,0.453087146836457,0.453087146836457,0.479889230819556,NA,0.479889230819556,0.479889230819556,0.892373946423598,NA,0.892373946423598,0.892373946423598,1.83518875607369,NA,1.83518875607369,1.83518875607369,2.4236833003253,NA,2.4236833003253,2.4236833003253
"Lambda0.7","clustered",1,0.312285216555334,NA,0.312285216555334,0.312285216555334,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.163503697783851,NA,-0.163503697783851,-0.163503697783851,0.444696210624692,NA,0.444696210624692,0.444696210624692,0.412192916113154,NA,0.412192916113154,0.412192916113154,0.794357677259902,NA,0.794357677259902,0.794357677259902,2.05901634345795,NA,2.05901634345795,2.05901634345795,2.93036116606874,NA,2.93036116606874,2.93036116606874
"Lambda0.7","random",1000,1.03884643645708,0.555735878789086,0.169340969595374,3.8786028906608,0.847939232692354,0.235627415006157,7.33137435857406e-05,0.999926686256414,0.147872650042996,0.127008152717297,-0.211395459118586,0.515516375426153,0.45749875512248,0.0902418656425579,0.245234453465211,0.780989284088738,0.463771776440323,0.0540247380753174,0.3328866112448,0.611484150362469,0.898512055730407,0.0295887530194883,0.765107468537386,0.953399969708566,1.8990543193267,0.170760294905102,1.51503988066105,2.40225359345916,2.52520784792502,0.326437740234691,1.77040612051364,3.49530574266554
"Lambda0.5","dispersed",1,0.935148104987899,NA,0.935148104987899,0.935148104987899,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.148454769909092,NA,0.148454769909092,0.148454769909092,0.508454956411662,NA,0.508454956411662,0.508454956411662,0.47145617678794,NA,0.47145617678794,0.47145617678794,0.888755285318739,NA,0.888755285318739,0.888755285318739,1.86038151267406,NA,1.86038151267406,1.86038151267406,2.47889428151409,NA,2.47889428151409,2.47889428151409
"Lambda0.5","clustered",1,0.424330958744462,NA,0.424330958744462,0.424330958744462,0.0228080682042638,NA,0.0228080682042638,0.0228080682042638,-0.181878415360994,NA,-0.181878415360994,-0.181878415360994,0.48236734955003,NA,0.48236734955003,0.48236734955003,0.410625291823084,NA,0.410625291823084,0.410625291823084,0.80213337111389,NA,0.80213337111389,0.80213337111389,2.0648480805311,NA,2.0648480805311,2.0648480805311,2.94188927783023,NA,2.94188927783023,2.94188927783023
"Lambda0.5","random",1000,0.917829392168067,0.514079155009852,0.159232078783265,4.25034968915219,0.766439077000044,0.210405904989156,7.33137435857406e-05,0.999926686256414,0.10221333323839,0.132289063761027,-0.297050673525683,0.483705136203266,0.515243199455963,0.0902183550698844,0.260735407249297,0.796415702960198,0.457349847084868,0.0489471330927563,0.341760434611827,0.595113516630556,0.890384060015735,0.029581705526851,0.772930577609116,0.944590783816193,1.91681506989644,0.156748285445786,1.54864848373581,2.3582659729884,2.5713388343476,0.302412055710934,1.84368477517971,3.43729669420146
"OU_alpha0.2","dispersed",1,0.426306398302015,NA,0.426306398302015,0.426306398302015,0.577465460838903,NA,0.577465460838903,0.577465460838903,-0.0815047988494909,NA,-0.0815047988494909,-0.0815047988494909,0.643963907244215,NA,0.643963907244215,0.643963907244215,0.0938399497484205,NA,0.0938399497484205,0.0938399497484205,0.322284265808355,NA,0.322284265808355,0.322284265808355,4.82835310850912,NA,4.82835310850912,4.82835310850912,6.9970650054206,NA,6.9970650054206,6.9970650054206
