"Scenario","Metric","CleanMetric","Type","Variance","MeanDelta","AbsMeanDelta","N"
"UC2_wk","delta_adjusted_r2","adjusted_r2","R-squared",0.695413225397816,-0.495875822111529,0.77418850014811,250
"UC2_wk","delta_mse","mse","Error",0.0964872641861875,-0.0162677240118846,0.246335691688696,250
"UC2_wk","delta_rmse","rmse","Error",0.02499554364935,-0.0084409964076484,0.124705428668494,250
"UC2_wk","delta_weighted_rmse","weighted_rmse","Error",0.0350988174896738,-0.0515683687041902,0.153418179171018,250
"UC2_wk","delta_mae","mae","Error",0.0297184079338986,-0.00746916146285856,0.138970708368234,250
"UC2_wk","delta_median_ae","median_ae","Error",0.0743224700085172,-0.011313842416217,0.218920202040545,250
"UC2_wk","delta_see","see","Error",0.0252689956411378,0.00870412384733121,0.126777560870868,250
"UC2_wk","delta_percent_see","percent_see","Error",0.0891467543810529,-0.826953673092755,0.827990842343829,250
"UC2_wk","delta_R_whole","R_whole","Error",1.65856654336542,-0.0340378986281535,0.340289603640844,250
"UC2_wk","delta_R_ari","R_ari","Error",345.626189967597,0.59376043139339,4.02551064488973,250
"UC2_wk","delta_R_geo","R_geo","Error",0.0606001129957838,0.284698154778682,0.306943821672175,250
"UC2_wk","delta_R_median","R_median","Error",0.121071484811612,0.461895914744883,0.468814540053211,250
"UC2_wk","delta_pearson_corr","pearson_corr","Correlation",0.278467600193652,-0.218031092541642,0.385584999689283,250
"UC2_wk","delta_spearman_corr","spearman_corr","Correlation",0.44740674762623,-0.228295296870542,0.440346723623525,250
"UC2_wk","delta_mape","mape","Percentage Error",0.311124669634598,-1.26908394635255,1.31788850496421,250
"UC2_wk","delta_smape","smape","Percentage Error",0.0798364620001394,-0.604436788253887,0.606349932411302,250
"UC2_wk","delta_cn_smape","cn_smape","Percentage Error",0.0131371657625557,0.336238029292037,0.338795836729265,250
"UC3","delta_ols_r2","ols_r2","R-squared",0.105710686504931,-0.296019030022222,0.367760841818758,250
"UC3","delta_adjusted_r2","adjusted_r2","R-squared",0.119580700631755,-0.319850589056105,0.394582015983055,250
"UC3","delta_mse","mse","Error",0.152958555733493,-0.0564300151204085,0.325201294134663,250
"UC3","delta_rmse","rmse","Error",0.0403702411405206,-0.0290594011146318,0.165671529871982,250
"UC3","delta_weighted_rmse","weighted_rmse","Error",0.0564419856491738,-0.105111948528498,0.213371887327062,250
"UC3","delta_mae","mae","Error",0.041569392509423,-0.0174137311072191,0.165359765247118,250
"UC3","delta_median_ae","median_ae","Error",0.0703997256121019,-0.011532440969426,0.213245305529148,250
"UC3","delta_see","see","Error",0.0404378296054919,-0.0119774323015572,0.165082173613211,250
"UC3","delta_percent_see","percent_see","Error",0.0914097812020927,-0.84173071323342,0.84173071323342,250
"UC3","delta_R_whole","R_whole","Error",0.0384595874397167,-0.0237685558504124,0.0507372668773483,250
"UC3","delta_R_ari","R_ari","Error",33.9964421181961,-0.0599228479809698,1.6870767202906,250
"UC3","delta_R_geo","R_geo","Error",0.00927462642733549,-0.00438803979622544,0.0633263831924227,250
"UC3","delta_R_median","R_median","Error",0.0149935187910212,0.073705964919887,0.0838449051047813,250
"UC3","delta_pearson_corr","pearson_corr","Correlation",0.0284528020722644,-0.151783973246,0.188043895392491,250
"UC3","delta_spearman_corr","spearman_corr","Correlation",0.0375925829843876,-0.178920070110019,0.221756036125172,250
"UC3","delta_mape","mape","Percentage Error",0.329814511558348,-1.25949833331477,1.31085967043131,250
"UC3","delta_smape","smape","Percentage Error",0.115493001399891,-0.906265639487342,0.907907227840031,250
"UC3","delta_cn_smape","cn_smape","Percentage Error",0.0069145029098745,0.237026464645155,0.237898365201642,250
"Bad","delta_ols_r2","ols_r2","R-squared",1.97078836319825,0.40923119327026,1.35398980494311,250
"Bad","delta_adjusted_r2","adjusted_r2","R-squared",639.467418265937,2.91295748945576,6.06895662997226,250
"Bad","delta_mse","mse","Error",0.558644322034034,-0.456796461973761,0.775127323546476,250
"Bad","delta_rmse","rmse","Error",0.170456451805367,-0.2559169540947,0.421112328155653,250
"Bad","delta_weighted_rmse","weighted_rmse","Error",0.10050720777747,-0.302172853339206,0.358369083419012,250
"Bad","delta_mae","mae","Error",0.229884727497489,-0.251271814343156,0.476061091724238,250
"Bad","delta_median_ae","median_ae","Error",0.322243788978942,-0.249848433305968,0.552084539084513,250
"Bad","delta_see","see","Error",0.174043979671762,-0.239650264387937,0.418574028951126,250
"Bad","delta_percent_see","percent_see","Error",0.188136086733844,-0.979490215022304,0.979490215022304,250
"Bad","delta_R_whole","R_whole","Error",0.0677448242273343,0.837897169870454,0.837968673236172,250
"Bad","delta_R_ari","R_ari","Error",0.067717897014339,0.837918327784994,0.838004821458164,250
"Bad","delta_R_geo","R_geo","Error",0.0495705651689585,0.755194767213487,0.760430338053111,250
"Bad","delta_R_median","R_median","Error",0.0834933613158812,0.84037676740937,0.841196253809209,250
"Bad","delta_pearson_corr","pearson_corr","Correlation",66.3044191773775,1.30386465642588,4.24705244046116,250
"Bad","delta_spearman_corr","spearman_corr","Correlation",1442.72075489465,-0.166056978978595,8.75203503804588,250
"Bad","delta_mape","mape","Percentage Error",0.311442867096343,-1.47871398839541,1.51929910926712,250
"Bad","delta_smape","smape","Percentage Error",0.129131667747141,-0.634280541273862,0.63441958503197,250
"Bad","delta_cn_smape","cn_smape","Percentage Error",0.0554225830618191,0.36271732563456,0.362778453847496,250
