"SubsetID","MinPD","MeanPD","MeanNND","SubsetType","SubsetSize"
1,2.39518602292867,18.5363771399405,6.52828329023132,"random",20
2,2.77883218037433,15.5837533519069,6.42387408710386,"random",20
3,5.96147881419656,16.7996011586951,8.41839370881821,"random",20
4,1.82027808877415,16.3795472791829,6.67961937639482,"random",20
5,5.01280843546959,16.2243510685284,7.62897404754097,"random",20
6,2.80878422642887,17.2184156499819,6.89570435216002,"random",20
7,3.73990430239015,17.6697683302358,7.2236778057815,"random",20
8,2.87411685900555,17.2507666986944,7.34817444821487,"random",20
9,1.61000166474732,15.5297472985056,6.72769529765689,"random",20
10,2.19236167709939,17.8782946400966,7.15242503957661,"random",20
11,2.38276497346765,18.0511138684797,7.24115012390061,"random",20
12,1.80040277945802,17.9766057318421,6.68566299889601,"random",20
13,2.68987677253263,17.4841553674459,6.64223382739618,"random",20
14,2.42135228446147,15.1556183444407,6.34216179317179,"random",20
15,5.20537459899462,16.0710549246809,7.93111695595376,"random",20
16,1.74735531228664,17.3065599953428,6.63985299981738,"random",20
17,3.29127813406018,16.7900934170717,8.00520902985345,"random",20
18,1.33638621010615,17.7124366732509,6.80972271942774,"random",20
19,2.39518602292867,17.4218397079356,7.84621334527229,"random",20
20,5.93853436813714,17.2901162583028,8.48520355668048,"random",20
21,2.34130361404294,17.6644718002596,8.17863281745387,"random",20
22,2.98898452779411,16.3418446034868,6.62221569206921,"random",20
23,4.9885464373198,19.1340443222927,8.92347662295982,"random",20
24,1.67570737143597,16.1308041571048,7.64780796765211,"random",20
25,2.87596159805878,16.1268166187084,6.70136488616288,"random",20
26,2.59955298517264,17.9217526606035,8.05048841939513,"random",20
27,5.16831683184095,17.6130154054172,8.58503735665461,"random",20
28,1.87761173116904,18.0309906817795,6.78784584108619,"random",20
29,1.94930487788542,15.9684060415826,7.58174472863529,"random",20
30,4.45883621028091,17.9525031750796,8.60031649907203,"random",20
31,4.09856093666909,17.945277493501,7.29947846092698,"random",20
32,1.9451918959709,17.8192376140567,6.09949753564265,"random",20
33,2.31506681875952,16.6802609421318,7.73377195575249,"random",20
34,2.04050408475267,17.0435257558715,6.07831154992973,"random",20
35,2.16161647779463,19.6635623449483,8.13601590447401,"random",20
36,2.08362453791928,17.9610212864673,6.01551570282282,"random",20
37,4.20216050450509,17.7249250056775,7.56627121178256,"random",20
38,4.36104101962461,17.0201044224457,8.75635803574186,"random",20
39,1.87761173116904,16.9385298137875,7.80700400869716,"random",20
40,1.80040277945802,16.7396356009825,6.51783301265794,"random",20
41,1.94930487788542,16.5927605708812,6.26948023192507,"random",20
42,2.21053985257622,16.974521501604,6.55569412184332,"random",20
43,1.86263302993196,16.3663985971353,7.29692619127816,"random",20
44,2.70740078891892,17.8286714566738,6.29608984498936,"random",20
45,3.79889435992235,17.1390176121564,7.22978259446377,"random",20
46,4.5852174957379,16.2265201601005,7.64923714518254,"random",20
47,2.40343172228986,17.0894525960487,7.558735088436,"random",20
48,1.5617995091236,15.8151471106189,6.22797485296369,"random",20
49,1.88865903433267,17.5829061890387,7.43519456196657,"random",20
50,1.938660398916,17.583172862632,6.85621556243678,"random",20
51,3.34546828213612,17.8508130413436,7.29179616400442,"random",20
52,1.70933803280869,16.3333571106734,7.29647300512649,"random",20
53,3.55084019138873,15.9251677447161,6.77491078240488,"random",20
54,2.86249912451262,15.0908409733853,8.25890679548405,"random",20
55,6.3123698792411,16.7975946711726,8.61918983456241,"random",20
56,2.21053985257622,18.2938804164725,7.24396769800872,"random",20
57,1.74735531228664,16.5469181600552,7.10228075190791,"random",20
58,2.87411685900555,16.8027759093806,6.78410676634358,"random",20
59,1.88219789966165,18.1979528651216,7.7905063497627,"random",20
60,1.94256967988523,17.3887909494207,8.33456962649546,"random",20
61,1.47204546974295,17.2700928511512,7.54764516670339,"random",20
62,4.45657001919097,17.2497137677604,7.30709331524894,"random",20
63,1.55202631192759,16.6756546583455,5.97909688456276,"random",20
64,1.61000166474732,18.0263366460689,7.5511357463579,"random",20
65,1.94930487788542,17.8147769110473,8.29592115371639,"random",20
66,2.40454901248399,17.155731385362,6.21378849540627,"random",20
67,4.34289154254916,17.2345123797103,7.77872556283612,"random",20
68,4.5100819698619,17.7758588609775,7.92922848100687,"random",20
69,2.40454901248399,16.6551469629873,7.48831385756694,"random",20
70,3.10073628098705,16.9147553474654,6.87969598615878,"random",20
71,3.65100490150276,16.0938248579391,7.06928750595377,"random",20
72,2.88411339967361,17.1067942555816,8.3828552130338,"random",20
73,2.72902012692966,16.1492607995513,6.90358995669284,"random",20
74,3.93761607474309,17.3088933829544,7.51851582994952,"random",20
75,2.46134127966194,17.1802142682106,7.46334068805143,"random",20
76,2.39518602292867,15.6946579264944,6.22135767164909,"random",20
77,2.02150340287514,16.5444518761164,7.54818822338093,"random",20
78,2.46134127966194,18.1698545302001,8.44241609061224,"random",20
79,6.01209357273579,17.1891119326772,9.12677338530503,"random",20
80,5.01280843546959,16.482838418667,7.96072345346002,"random",20
81,3.5070166414683,15.4734728153092,7.1721578483688,"random",20
82,4.01635631945897,18.1022147103137,7.81637111993126,"random",20
83,2.48925747466215,17.88852432688,6.69585217168803,"random",20
84,2.02054718548396,17.9767390605048,8.21627726250093,"random",20
85,3.2392393622368,15.9672109537136,7.10395172800295,"random",20
86,3.5070166414683,18.2019537761497,8.11567756155059,"random",20
87,2.5566805035435,16.2167505413123,7.71930718279922,"random",20
88,4.25493093595105,17.4949237798955,8.27582331688375,"random",20
89,1.52656841319861,17.1227986247815,7.47876546168165,"random",20
90,1.72470024583498,17.7608834234833,7.35084596353147,"random",20
91,4.25493093595105,16.7298075304449,7.71900287485441,"random",20
92,1.93196413332098,17.4612886254641,7.116087517115,"random",20
93,1.7068770373052,16.7495763653682,6.95868433656847,"random",20
94,3.92460440843324,16.7966042039884,7.5970787631681,"random",20
95,2.12972536904914,17.5867641992321,7.173755041319,"random",20
96,3.16759484173779,17.5660546606791,7.81345812168731,"random",20
97,1.5617995091236,17.4970359726867,7.39772584188867,"random",20
98,1.9451918959709,17.0489376667678,7.56456869928479,"random",20
99,3.52472188226832,16.8907928090718,7.90092961115397,"random",20
100,3.13003984139699,16.472995665606,7.69240691540227,"random",20
101,3.62999438295077,18.7104395316354,8.52622622206059,"random",20
102,2.26272414003324,18.4688982494502,8.11977969776198,"random",20
103,1.93196413332098,18.5034044034798,7.69888548799724,"random",20
104,1.78717027892825,17.0078524398068,5.76353814950028,"random",20
105,1.5163999870568,16.9092155225066,6.21106800421759,"random",20
106,4.20216050450509,16.5231605261944,7.77739465506457,"random",20
107,2.23038220082153,17.5650276633433,7.75862514905925,"random",20
108,3.7269920492912,17.9713800764641,7.18556053998351,"random",20
109,3.30961957342819,16.4888880128713,7.55123458232168,"random",20
110,2.83198442919118,18.2071068101557,7.69814147985065,"random",20
111,4.20216050450509,17.2960720112134,7.94182200093038,"random",20
112,4.05960096748846,17.6745364296258,8.40197097046933,"random",20
113,4.9982655399082,17.54706872843,8.32715031188541,"random",20
114,3.6740904408466,18.2288130715358,7.99331288603786,"random",20
115,2.87378090611252,17.8274676275756,7.71071718981799,"random",20
116,4.77144011425024,16.6236597651752,8.78989975573436,"random",20
117,2.98359820325615,15.5032524182819,7.42453875805795,"random",20
