"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.437679627809329,1.66920324274957,0.599826483235777,1,0.631368631368631,0.967032967032967,1,1,1000
"Lambda1","Lambda",7.33137435857406e-05,0.999926686256414,0.630027816394667,1,1,1,1,1,1000
"Lambda1","MoransI",0.00435872944520123,0.0557809091614603,0.0678420597306738,1,0.983016983016983,0.308691308691309,1,1,1000
"Lambda1","mpnns",0.307851387620432,0.612008171472983,0.451109242256325,1,0.95004995004995,0.951048951048951,1,1,1000
"Lambda1","mean_offdiag_cor",0.469141927687521,0.39190805710968,0.456669780465392,0.5,0.422577422577423,0.200799200799201,1,1,1000
"Lambda1","max_offdiag_cor",0.902791910304079,0.780270791039392,0.921128311070135,0.5,0.769230769230769,0.002997002997003,1,1,1000
"Lambda1","ess_1",1.86741646819827,2.1371195113819,1.93058188286778,0.5,0.422577422577423,0.200799200799201,1,1,1000
"Lambda1","ess_2",2.49027609744872,3.14559769464877,2.55857183776709,0.5,0.46953046953047,0.100899100899101,1,1,1000
"Lambda0.7","K",0.34157066225215,0.354386873597575,0.492480658849734,1,0.629370629370629,0.398601398601399,1,1,1000
"Lambda0.7","Lambda",0.303244734221528,7.33137435857406e-05,0.64060953494221,0.5,0.764235764235764,0.141858141858142,1,1,1000
"Lambda0.7","MoransI",-0.132530226935315,-0.175073139496456,-0.0474172892567519,1,0.303696303696304,0.829170829170829,1,1,1000
"Lambda0.7","mpnns",0.524491020028067,0.588419210809485,0.520634909054276,1,0.460539460539461,0.809190809190809,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.45557927764163,0.394096584545773,0.447095682081396,0.5,0.424575424575425,0.20979020979021,1,1,1000
"Lambda0.7","max_offdiag_cor",0.895006220442096,0.797948969790369,0.903046405971016,0.5,0.684315684315684,0.011988011988012,1,1,1000
