"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",1.07621507379742,0.7356166477507,0.941547382112127,0.5,0.325674325674326,0.285714285714286,1,1,1000
"Lambda1","Lambda",0.0876018010761859,0.367790415852046,0.523213251726735,1,0.682317682317682,0.416583416583417,1,1,1000
"Lambda1","MoransI",-0.1019327553022,-0.0378237093974851,-0.0553206560947077,0.5,0.415584415584416,0.1998001998002,1,1,1000
"Lambda1","mpnns",0.50057886283991,0.4724363479349,0.523252883636785,0.5,0.572427572427572,0.321678321678322,1,1,1000
"Lambda1","mean_offdiag_cor",0.117786132833699,0.262926158673443,0.178577067463365,1,0.999000999000999,0.962037962037962,1,1,1000
"Lambda1","max_offdiag_cor",0.5,0.8,0.760316955498319,1,1,0.603396603396603,1,1,1000
"Lambda1","ess_1",4.38475590758277,2.8164223085237,3.59818912505162,1,0.999000999000999,0.962037962037962,1,1,1000
"Lambda1","ess_2",6.34236501631995,4.02459474566797,5.08978099058903,1,0.999000999000999,0.963036963036963,1,1,1000
"Lambda0.7","K",0.810781191441688,2.28214952058969,0.931508219951645,1,0.645354645354645,1,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,0.999926686256414,0.502903611724359,1,1,0.999000999000999,1,1,1000
"Lambda0.7","MoransI",-0.157517455196372,0.165998538709384,-0.0633427645015954,1,0.124875124875125,0.908091908091908,1,1,1000
"Lambda0.7","mpnns",0.359884030389774,0.640644000367094,0.440131237066503,1,0.812187812187812,0.984015984015984,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.141633264618832,0.261875738505376,0.191299553005939,1,0.992007992007992,0.949050949050949,1,1,1000
"Lambda0.7","max_offdiag_cor",0.580097087378641,0.8,0.756436374499558,1,0.993006993006993,0.639360639360639,1,1,1000
"Lambda0.7","ess_1",4.01720800710533,2.82373188708996,3.45248321655921,1,0.992007992007992,0.949050949050949,1,1,1000
"Lambda0.7","ess_2",5.82692764870759,4.04410067688349,4.90975242121542,1,0.996003996003996,0.959040959040959,1,1,1000
"Lambda0.5","K",0.830850305616289,1.09107055148326,0.882559235477986,1,0.517482517482518,0.828171828171828,1,1,1000
"Lambda0.5","Lambda",7.33137435857406e-05,0.999926686256414,0.421889311568392,1,1,1,1,1,1000
"Lambda0.5","MoransI",-0.137413325735119,0.0395340443028828,-0.0817586742635896,0.5,0.316683316683317,0.151848151848152,1,1,1000
"Lambda0.5","mpnns",0.408181390385367,0.631859071320745,0.503377724775974,1,0.774225774225774,0.858141858141858,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.151212022649455,0.261359742633343,0.196604799672462,1,0.986013986013986,0.943056943056943,1,1,1000
"Lambda0.5","max_offdiag_cor",0.61,0.8,0.754991950416209,1,0.988011988011988,0.704295704295704,1,1,1000
"Lambda0.5","ess_1",3.88635490187597,2.82733647178142,3.39583592423665,1,0.986013986013986,0.943056943056943,1,1,1000
"Lambda0.5","ess_2",5.6221498510584,4.05342657004586,4.83323592396302,1,0.993006993006993,0.96003996003996,1,1,1000
"OU_alpha0.2","K",0.703037973587504,0.862496063304364,0.803050373739463,1,0.571428571428571,0.647352647352647,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.999926686256414,0.307919066181391,1,1,1,1,1,1000
"OU_alpha0.2","MoransI",-0.17706317026882,0.00755835910450145,-0.0978244997973165,0.5,0.183816183816184,0.023976023976024,1,1,1000
"OU_alpha0.2","mpnns",0.493072898712769,0.532209663121077,0.471453349339179,1,0.383616383616384,0.76023976023976,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0470344162945248,0.174983518451721,0.0916385225862066,1,1,0.997002997002997,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.231475216500982,0.618719316779319,0.546025399638451,1,1,0.603396603396603,1,1,1000
"OU_alpha0.2","ess_1",6.01847258489428,3.59569206202527,4.91603571530489,1,1,0.997002997002997,1,1,1000
"OU_alpha0.2","ess_2",7.64739811742854,5.38591191929884,6.68001030920742,1,1,0.995004995004995,1,1,1000
"OU_alpha1","K",1.05710267792763,0.569361563530754,0.684320480524359,0.5,0.0529470529470529,0.31968031968032,1,1,1000
"OU_alpha1","Lambda",0.999926686256414,7.33137435857406e-05,0.186168081835646,0.5,0.111888111888112,0.732267732267732,1,1,1000
"OU_alpha1","MoransI",-0.0705840178192123,-0.13077036967534,-0.13608623675994,1,0.832167832167832,0.420579420579421,1,1,1000
"OU_alpha1","mpnns",0.550311450304609,0.578678547735152,0.593675715248911,1,0.699300699300699,0.431568431568432,1,1,1000
"OU_alpha1","mean_offdiag_cor",0.000333420853763952,0.0227846620507411,0.00580439893188016,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",0.00247262315663477,0.135296025736916,0.0942487628536185,1,1,0.603396603396603,1,1,1000
"OU_alpha1","ess_1",7.98137190914691,6.89956948665649,7.69166777388077,1,1,1,1,1,1000
"OU_alpha1","ess_2",7.99996443553324,7.8772108821456,7.96960161610362,1,1,1,1,1,1000
"OU_alpha5","K",0.974851131697833,0.492808276330641,0.721520855593964,0.5,0.134865134865135,0.151848151848152,1,1,1000
"OU_alpha5","Lambda",7.33137435857406e-05,7.33137435857406e-05,0.187651626858108,1,1,0.729270729270729,1,1,1000
"OU_alpha5","MoransI",-0.136889721338835,-0.196094011221328,-0.127458609489744,1,0.48951048951049,0.816183816183816,1,1,1000
"OU_alpha5","mpnns",0.789231330630412,0.847381333831984,0.789288023737448,1,0.502497502497502,0.858141858141858,1,1,1000
"OU_alpha5","mean_offdiag_cor",1.00488504128393e-14,4.89734887990818e-06,1.21039424512869e-06,1,1,1,1,1,1000
"OU_alpha5","max_offdiag_cor",9.3576229688393e-14,4.53999297624848e-05,2.72563807760431e-05,1,1,1,1,1,1000
"OU_alpha5","ess_1",7.99999999999944,7.99972575786414,7.99993221900771,1,1,1,1,1,1000
"OU_alpha5","ess_2",8,7.99999998763252,7.99999999693703,1,1,1,1,1,1000
