"Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"Lambda1","K",0.636355226475666,0.806727281359491,0.699432568583682,1,0.694305694305694,0.852147852147852,1,1,1000
"Lambda1","Lambda",7.33137435857406e-05,0.955298935788724,0.71870461952881,1,1,0.546453546453546,1,1,1000
"Lambda1","MoransI",-0.0406456354141124,0.0696608829726852,0.0154655856113047,1,0.16983016983017,0.948051948051948,1,1,1000
"Lambda1","mpnns",0.334291970376729,0.497589518982563,0.423028616796557,1,0.974025974025974,0.935064935064935,1,1,1000
"Lambda1","mean_offdiag_cor",0.138275380635473,0.290398316481492,0.169403324589349,1,0.99000999000999,1,1,1,1000
"Lambda1","max_offdiag_cor",0.653720450460614,0.857142857142857,0.899937123579633,1,1,0.0719280719280719,1,1,1000
"Lambda1","ess_1",6.05311212471234,3.19924887685311,5.16407310593115,1,0.99000999000999,1,1,1,1000
"Lambda1","ess_2",13.6667416740582,6.73730143017568,10.3248564661313,1,1,1,1,1,1000
"Lambda0.7","K",0.723545323485171,0.797090297555865,0.698116000487057,1,0.382617382617383,0.816183816183816,1,1,1000
"Lambda0.7","Lambda",7.33137435857406e-05,0.999926686256414,0.654027735492101,1,1,1,1,1,1000
"Lambda0.7","MoransI",-0.0394472781429304,0.0557190134580182,0.0142347143861019,1,0.196803196803197,0.901098901098901,1,1,1000
"Lambda0.7","mpnns",0.387113258249767,0.503810727382064,0.421982699829637,1,0.758241758241758,0.949050949050949,1,1,1000
"Lambda0.7","mean_offdiag_cor",0.17288406950434,0.291869227965543,0.188944112083872,1,0.757242757242757,1,1,1,1000
"Lambda0.7","max_offdiag_cor",0.733428463051065,0.857142857142857,0.890712662993391,1,1,0.0809190809190809,1,1,1000
"Lambda0.7","ess_1",5.03191638053805,3.18473046997268,4.7085319870048,1,0.757242757242757,1,1,1,1000
"Lambda0.7","ess_2",10.5380538467564,6.68925835284349,9.16088584401106,1,0.97002997002997,0.998001998001998,1,1,1000
"Lambda0.5","K",1.30413454094751,1.2573662058624,1.15247870803555,0.5,0.255744255744256,0.7002997002997,1,1,1000
"Lambda0.5","Lambda",0.999926686256414,0.999926686256414,0.96558450440042,1,0.625374625374625,1,1,1,1000
"Lambda0.5","MoransI",0.0211558360617637,0.114137871313623,0.0707806743125942,1,0.879120879120879,0.83016983016983,1,1,1000
"Lambda0.5","mpnns",0.44629867759279,0.482374367195626,0.475501380616778,1,0.742257742257742,0.565434565434565,1,1,1000
"Lambda0.5","mean_offdiag_cor",0.184812899830805,0.292556860717329,0.196489371801875,1,0.645354645354645,0.999000999000999,1,1,1000
"Lambda0.5","max_offdiag_cor",0.767075704469782,0.857142857142857,0.888110096342112,1,1,0.0929070929070929,1,1,1000
"Lambda0.5","ess_1",4.75539447489772,3.17798839993022,4.55371766735431,1,0.645354645354645,0.999000999000999,1,1,1000
"Lambda0.5","ess_2",9.66960164819278,6.66652818290035,8.74884546774328,1,0.881118881118881,0.995004995004995,1,1,1000
"OU_alpha0.2","K",0.785587536017356,0.448092629267569,0.684015911194941,0.5,0.234765234765235,0.02997002997003,1,1,1000
"OU_alpha0.2","Lambda",7.33137435857406e-05,0.367200135584245,0.617141420927453,1,1,0.251748251748252,1,1,1000
"OU_alpha0.2","MoransI",-0.0294847153041194,-0.00140398547154997,0.0220540999671285,0.5,0.397602397602398,0.03996003996004,1,1,1000
"OU_alpha0.2","mpnns",0.443762376943857,0.525853064907645,0.515070167827014,1,0.928071928071928,0.598401598401598,1,1,1000
"OU_alpha0.2","mean_offdiag_cor",0.0153128890519271,0.119494740925461,0.0351393792432953,1,1,1,1,1,1000
"OU_alpha0.2","max_offdiag_cor",0.130785239635999,0.648974141603476,0.62748660763945,1,1,0.332667332667333,1,1,1000
"OU_alpha0.2","ess_1",21.6993351423859,6.80223381381538,15.3796584238083,1,1,1,1,1,1000
"OU_alpha0.2","ess_2",31.1819838158572,16.2177777140756,26.4110762258713,1,1,1,1,1,1000
"OU_alpha1","K",0.689161254834078,0.737328140103216,0.447959255364546,1,0.038961038961039,0.979020979020979,1,1,1000
"OU_alpha1","Lambda",7.33137435857406e-05,0.535367948838446,0.0919724294017654,1,1,0.928071928071928,1,1,1000
"OU_alpha1","MoransI",-0.0389289816480553,-0.0503150207252375,-0.0318128009432817,1,0.410589410589411,0.803196803196803,1,1,1000
"OU_alpha1","mpnns",0.721061813936674,0.549406578933774,0.602089760765178,0.5,0.00799200799200799,0.123876123876124,1,1,1000
"OU_alpha1","mean_offdiag_cor",1.23582945538831e-06,0.0049912164901638,0.000687181286467483,1,1,1,1,1,1000
"OU_alpha1","max_offdiag_cor",4.539992465973e-05,0.13533456424247,0.110659239283363,1,1,0.332667332667333,1,1,1000
"OU_alpha1","ess_1",31.9987741041452,27.7121607888684,31.3349901053963,1,1,1,1,1,1000
