"Tree","Model","Pattern_K","Pattern_Lambda","Pattern_MoransI","Pattern_mpnns","Pattern_mean_offdiag_cor","Pattern_max_offdiag_cor","Pattern_ess_1","Pattern_ess_2","Clustered_Mean_K","Random_Mean_K","Dispersed_Mean_K","Clustered_Mean_Lambda","Random_Mean_Lambda","Dispersed_Mean_Lambda","Clustered_Mean_MoransI","Random_Mean_MoransI","Dispersed_Mean_MoransI","Clustered_Mean_mpnns","Random_Mean_mpnns","Dispersed_Mean_mpnns","Clustered_Mean_mean_offdiag_cor","Random_Mean_mean_offdiag_cor","Dispersed_Mean_mean_offdiag_cor","Clustered_Mean_max_offdiag_cor","Random_Mean_max_offdiag_cor","Dispersed_Mean_max_offdiag_cor","Clustered_Mean_ess_1","Random_Mean_ess_1","Dispersed_Mean_ess_1","Clustered_Mean_ess_2","Random_Mean_ess_2","Dispersed_Mean_ess_2"
"large_balanced","Lambda1",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.806727281359491,0.699432568583682,0.636355226475666,0.955298935788724,0.71870461952881,7.33137435857406e-05,0.0696608829726852,0.0154655856113047,-0.0406456354141124,0.497589518982563,0.423028616796557,0.334291970376729,0.290398316481492,0.169403324589349,0.138275380635473,0.857142857142857,0.899937123579633,0.653720450460614,3.19924887685311,5.16407310593115,6.05311212471234,6.73730143017568,10.3248564661313,13.6667416740582
"large_balanced","Lambda0.7",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.797090297555865,0.698116000487057,0.723545323485171,0.999926686256414,0.654027735492101,7.33137435857406e-05,0.0557190134580182,0.0142347143861019,-0.0394472781429304,0.503810727382064,0.421982699829637,0.387113258249767,0.291869227965543,0.188944112083872,0.17288406950434,0.857142857142857,0.890712662993391,0.733428463051065,3.18473046997268,4.7085319870048,5.03191638053805,6.68925835284349,9.16088584401106,10.5380538467564
"large_balanced","Lambda0.5",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1.2573662058624,1.15247870803555,1.30413454094751,0.999926686256414,0.96558450440042,0.999926686256414,0.114137871313623,0.0707806743125942,0.0211558360617637,0.482374367195626,0.475501380616778,0.44629867759279,0.292556860717329,0.196489371801875,0.184812899830805,0.857142857142857,0.888110096342112,0.767075704469782,3.17798839993022,4.55371766735431,4.75539447489772,6.66652818290035,8.74884546774328,9.66960164819278
"large_balanced","OU_alpha0.2",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.448092629267569,0.684015911194941,0.785587536017356,0.367200135584245,0.617141420927453,7.33137435857406e-05,-0.00140398547154997,0.0220540999671285,-0.0294847153041194,0.525853064907645,0.515070167827014,0.443762376943857,0.119494740925461,0.0351393792432953,0.0153128890519271,0.648974141603476,0.62748660763945,0.130785239635999,6.80223381381538,15.3796584238083,21.6993351423859,16.2177777140756,26.4110762258713,31.1819838158572
"large_balanced","OU_alpha1",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.737328140103216,0.447959255364546,0.689161254834078,0.535367948838446,0.0919724294017654,7.33137435857406e-05,-0.0503150207252375,-0.0318128009432817,-0.0389289816480553,0.549406578933774,0.602089760765178,0.721061813936674,0.0049912164901638,0.000687181286467483,1.23582945538831e-06,0.13533456424247,0.110659239283363,4.539992465973e-05,27.7121607888684,31.3349901053963,31.9987741041452,31.5647847190659,31.9448915760183,31.9999999646342
"large_balanced","OU_alpha5",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.460917768906299,0.421255162655814,0.695553681508547,7.33137435857406e-05,0.0623057879550501,0.174440031956855,-0.0322918847895391,-0.0348269920867027,-0.024256633793337,0.802591055216945,0.758238586809757,0.746221392756152,9.23393213769174e-07,1.09975278554697e-07,2.74842334891043e-24,4.53999297624848e-05,3.28997627842521e-05,1.92874984796392e-22,31.999084020152,31.9998909051513,32,31.9999999587745,31.9999999951023,32
"large_ladder","Lambda1",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.368697737780023,0.825740029265784,0.607048553423589,0.999926686256414,0.994880744781082,0.999926686256414,0.211511327720415,0.36760898736415,0.375493780530256,0.532523364960331,0.445398962193812,0.358854513055302,0.585956246538077,0.621296852828051,0.597710328508963,0.95553499995104,0.992312166548923,0.983417917715141,1.66974145706184,1.58512073265015,1.63858707189936,2.34786399884314,2.10369520484093,2.23062480856083
"large_ladder","Lambda0.7",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.160127832248204,0.680108127393184,0.820214307882584,0.972440288484592,0.979700262236154,0.993836334772523,0.0208148310984238,0.375610290293683,0.370473039676673,0.508849866983772,0.450792717412022,0.400149873467081,0.584262470013508,0.614928447770445,0.593811405061783,0.958367427713005,0.986177986149835,0.981115276899597,1.67432876392945,1.59935294381081,1.64879157134441,2.35345983438354,2.14261972652664,2.25631626000531
"large_ladder","Lambda0.5",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.41669125367592,0.944209270565489,0.913381118618876,0.985782856034649,0.996841386108941,0.999926686256414,0.311648680535259,0.477958684665793,0.441970762954112,0.469981611020461,0.483494709599387,0.439482263090939,0.58351245575567,0.611689713972706,0.592008452972762,0.959623286815023,0.983378872413715,0.979922488984371,1.67636811203708,1.60674033482697,1.65355346730493,2.35587248267151,2.16245669844984,2.26865061597391
"large_ladder","OU_alpha0.2",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.367433297408376,0.0605015138003252,0.045921547491648,0.956277508182415,0.77420228439739,0.919765854664606,0.130997355114215,0.0907051215298115,-0.0333888636649758,0.517172571327398,0.497029740707518,0.474302478080129,0.152406529380764,0.0221786158415974,0.0103988381283946,0.595615127934998,0.576465994224997,0.197580449594333,5.5899078579865,19.0328658230561,24.1990862092903,12.6398927553501,26.4891797602473,30.6654043752104
"large_ladder","OU_alpha1",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.248793244641025,0.0393025001566162,0.0511590642188651,0.942499230562388,0.442420000958228,0.0871940543733414,0.0682984428215049,-0.0366561478350582,-0.0516758837989738,0.640191162754956,0.62154515074906,0.646022858803584,0.00486064747276839,0.00060920467604488,7.25422324401553e-06,0.0754819465265606,0.066336536115088,0.000301106303099392,27.8096412619298,31.4080651673067,31.9928054284638,31.8143436401042,31.9749710911241,31.9999985074771
"large_ladder","OU_alpha5",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.253990964912171,0.0634821588911585,0.0678474074775187,0.870613632985725,0.706438440054245,0.669195313139054,0.028782409968206,-0.0346750170952592,-0.0925086978021343,0.802750409460764,0.771516230757527,0.763774356497016,2.93317920345986e-08,8.42714571137859e-09,2.17460513105757e-20,2.45027853805394e-06,3.23732481344099e-06,2.4751369511523e-18,31.9999709028888,31.999991640283,32,31.9999999999716,31.9999999998414,32
"small_balanced","Lambda1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.7356166477507,0.941547382112127,1.07621507379742,0.367790415852046,0.523213251726735,0.0876018010761859,-0.0378237093974851,-0.0553206560947077,-0.1019327553022,0.4724363479349,0.523252883636785,0.50057886283991,0.262926158673443,0.178577067463365,0.117786132833699,0.8,0.760316955498319,0.5,2.8164223085237,3.59818912505162,4.38475590758277,4.02459474566797,5.08978099058903,6.34236501631995
"small_balanced","Lambda0.7",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.28214952058969,0.931508219951645,0.810781191441688,0.999926686256414,0.502903611724359,7.33137435857406e-05,0.165998538709384,-0.0633427645015954,-0.157517455196372,0.640644000367094,0.440131237066503,0.359884030389774,0.261875738505376,0.191299553005939,0.141633264618832,0.8,0.756436374499558,0.580097087378641,2.82373188708996,3.45248321655921,4.01720800710533,4.04410067688349,4.90975242121542,5.82692764870759
"small_balanced","Lambda0.5",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.09107055148326,0.882559235477986,0.830850305616289,0.999926686256414,0.421889311568392,7.33137435857406e-05,0.0395340443028828,-0.0817586742635896,-0.137413325735119,0.631859071320745,0.503377724775974,0.408181390385367,0.261359742633343,0.196604799672462,0.151212022649455,0.8,0.754991950416209,0.61,2.82733647178142,3.39583592423665,3.88635490187597,4.05342657004586,4.83323592396302,5.6221498510584
"small_balanced","OU_alpha0.2",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.862496063304364,0.803050373739463,0.703037973587504,0.999926686256414,0.307919066181391,7.33137435857406e-05,0.00755835910450145,-0.0978244997973165,-0.17706317026882,0.532209663121077,0.471453349339179,0.493072898712769,0.174983518451721,0.0916385225862066,0.0470344162945248,0.618719316779319,0.546025399638451,0.231475216500982,3.59569206202527,4.91603571530489,6.01847258489428,5.38591191929884,6.68001030920742,7.64739811742854
"small_balanced","OU_alpha1",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.569361563530754,0.684320480524359,1.05710267792763,7.33137435857406e-05,0.186168081835646,0.999926686256414,-0.13077036967534,-0.13608623675994,-0.0705840178192123,0.578678547735152,0.593675715248911,0.550311450304609,0.0227846620507411,0.00580439893188016,0.000333420853763952,0.135296025736916,0.0942487628536185,0.00247262315663477,6.89956948665649,7.69166777388077,7.98137190914691,7.8772108821456,7.96960161610362,7.99996443553324
