"Model","Subset_Type","N","K_mean","K_sd","K_min","K_max","Lambda_mean","Lambda_sd","Lambda_min","Lambda_max","MoransI_mean","MoransI_sd","MoransI_min","MoransI_max","mpnns_mean","mpnns_sd","mpnns_min","mpnns_max","mean_offdiag_cor_mean","mean_offdiag_cor_sd","mean_offdiag_cor_min","mean_offdiag_cor_max","max_offdiag_cor_mean","max_offdiag_cor_sd","max_offdiag_cor_min","max_offdiag_cor_max","ess_1_mean","ess_1_sd","ess_1_min","ess_1_max","ess_2_mean","ess_2_sd","ess_2_min","ess_2_max"
"Lambda1","dispersed",1,0.437679627809329,NA,0.437679627809329,0.437679627809329,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,0.00435872944520123,NA,0.00435872944520123,0.00435872944520123,0.307851387620432,NA,0.307851387620432,0.307851387620432,0.469141927687521,NA,0.469141927687521,0.469141927687521,0.902791910304079,NA,0.902791910304079,0.902791910304079,1.86741646819827,NA,1.86741646819827,1.86741646819827,2.49027609744872,NA,2.49027609744872,2.49027609744872
"Lambda1","clustered",1,1.66920324274957,NA,1.66920324274957,1.66920324274957,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0557809091614603,NA,0.0557809091614603,0.0557809091614603,0.612008171472983,NA,0.612008171472983,0.612008171472983,0.39190805710968,NA,0.39190805710968,0.39190805710968,0.780270791039392,NA,0.780270791039392,0.780270791039392,2.1371195113819,NA,2.1371195113819,2.1371195113819,3.14559769464877,NA,3.14559769464877,3.14559769464877
"Lambda1","random",1000,0.599826483235777,0.407520871985887,0.121028595267615,3.64915989539013,0.630027816394667,0.454888426376997,7.33137435857406e-05,0.999926686256414,0.0678420597306738,0.142594068827859,-0.247385305468057,0.567524945331328,0.451109242256325,0.0929200078275008,0.227367211263482,0.797012345840205,0.456669780465392,0.0674985567816833,0.3142259574716,0.648773728633854,0.921128311070135,0.0333586242932078,0.715719233449971,0.975531479193237,1.93058188286778,0.21806208907504,1.44367429823022,2.50032683780078,2.55857183776709,0.412444326199847,1.61604926741117,3.77154920352426
"Lambda0.7","dispersed",1,0.34157066225215,NA,0.34157066225215,0.34157066225215,0.303244734221528,NA,0.303244734221528,0.303244734221528,-0.132530226935315,NA,-0.132530226935315,-0.132530226935315,0.524491020028067,NA,0.524491020028067,0.524491020028067,0.45557927764163,NA,0.45557927764163,0.45557927764163,0.895006220442096,NA,0.895006220442096,0.895006220442096,1.90973861835584,NA,1.90973861835584,1.90973861835584,2.5831367729372,NA,2.5831367729372,2.5831367729372
"Lambda0.7","clustered",1,0.354386873597575,NA,0.354386873597575,0.354386873597575,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.175073139496456,NA,-0.175073139496456,-0.175073139496456,0.588419210809485,NA,0.588419210809485,0.588419210809485,0.394096584545773,NA,0.394096584545773,0.394096584545773,0.797948969790369,NA,0.797948969790369,0.797948969790369,2.12840899416938,NA,2.12840899416938,2.12840899416938,3.11301731189104,NA,3.11301731189104,3.11301731189104
"Lambda0.7","random",1000,0.492480658849734,0.317878178083944,0.079363460497818,2.55912990274035,0.64060953494221,0.369185309525899,7.33137435857406e-05,0.999926686256414,-0.0474172892567519,0.115046867883822,-0.29260011636035,0.435781611416247,0.520634909054276,0.0792333160661601,0.31207635330845,0.764075118283873,0.447095682081396,0.0565296874271897,0.333252929811787,0.618151505280441,0.903046405971016,0.0329767453193561,0.732324246782286,0.957407108188613,1.95479012665456,0.184882208707908,1.50176630141334,2.40040530218281,2.63306165188541,0.36051082353548,1.74090064950433,3.60825896596805
"Lambda0.5","dispersed",1,0.229838289356456,NA,0.229838289356456,0.229838289356456,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.0430557246202512,NA,-0.0430557246202512,-0.0430557246202512,0.321399042818638,NA,0.321399042818638,0.321399042818638,0.449220167493709,NA,0.449220167493709,0.449220167493709,0.891140947778001,NA,0.891140947778001,0.891140947778001,1.9302498556817,NA,1.9302498556817,1.9302498556817,2.62821512613392,NA,2.62821512613392,2.62821512613392
"Lambda0.5","clustered",1,1.95660636114219,NA,1.95660636114219,1.95660636114219,0.999926686256414,NA,0.999926686256414,0.999926686256414,-0.0972106811174974,NA,-0.0972106811174974,-0.0972106811174974,0.530328580305204,NA,0.530328580305204,0.530328580305204,0.395069653931453,NA,0.395069653931453,0.395069653931453,0.80581430281908,NA,0.80581430281908,0.80581430281908,2.12455886131712,NA,2.12455886131712,2.12455886131712,3.09837207676354,NA,3.09837207676354,3.09837207676354
"Lambda0.5","random",1000,0.795439500859666,0.660123435594209,0.0777189006766116,3.58084802978949,0.856429833620791,0.285111867234454,7.33137435857406e-05,0.999926686256414,0.0584010557625912,0.150476087225154,-0.344553696115075,0.455988517919924,0.468450622141341,0.0862271858130952,0.245805597034399,0.776765830522403,0.442431512750518,0.0511001945636226,0.34183895486597,0.601755507709699,0.895485816802075,0.0323897370684931,0.745576341368194,0.948121693174076,1.96726926300313,0.168612127438247,1.53483444309888,2.3578839364001,2.66918180125411,0.332243351063147,1.81273027214307,3.53227403675544
"OU_alpha0.2","dispersed",1,0.3689803592184,NA,0.3689803592184,0.3689803592184,0.230853529223058,NA,0.230853529223058,0.230853529223058,-0.0901881108940628,NA,-0.0901881108940628,-0.0901881108940628,0.616742125967935,NA,0.616742125967935,0.616742125967935,0.0807746590227182,NA,0.0807746590227182,0.0807746590227182,0.299371701006858,NA,0.299371701006858,0.299371701006858,5.11044106093241,NA,5.11044106093241,5.11044106093241,7.16477706332264,NA,7.16477706332264,7.16477706332264
"OU_alpha0.2","clustered",1,1.0113352554707,NA,1.0113352554707,1.0113352554707,0.999926686256414,NA,0.999926686256414,0.999926686256414,0.0190833635984203,NA,0.0190833635984203,0.0190833635984203,0.318163596028126,NA,0.318163596028126,0.318163596028126,0.233928404974896,NA,0.233928404974896,0.233928404974896,0.505134229652955,NA,0.505134229652955,0.505134229652955,3.03317669542516,NA,3.03317669542516,3.03317669542516,5.04945362289859,NA,5.04945362289859,5.04945362289859
"OU_alpha0.2","random",1000,0.691572081668535,0.462628108881862,0.135756253147939,3.68558802177612,0.690322464953903,0.311339855982932,7.33137435857406e-05,0.999926686256414,0.0643582949546549,0.13609256277808,-0.243362482706929,0.467887074538658,0.479898928649519,0.0994315874170998,0.24675061677477,0.827679049658851,0.120296078719821,0.0292566994147903,0.0636805403546255,0.238464040217813,0.534083939652777,0.0742572383969487,0.294110449301445,0.729317707414734,4.39317137797298,0.457456305383769,2.99709849225054,5.53340739125723,6.30368081132743,0.455192806142775,4.78324859574421,7.37301718571761
"OU_alpha1","dispersed",1,0.142403050843507,NA,0.142403050843507,0.142403050843507,7.33137435857406e-05,NA,7.33137435857406e-05,7.33137435857406e-05,-0.280116440622626,NA,-0.280116440622626,-0.280116440622626,0.40443292875787,NA,0.40443292875787,0.40443292875787,0.000321455046049665,NA,0.000321455046049665,0.000321455046049665,0.0026094014721684,NA,0.0026094014721684,0.0026094014721684,7.98203893315022,NA,7.98203893315022,7.98203893315022,7.99996438061022,NA,7.99996438061022,7.99996438061022
"OU_alpha1","clustered",1,0.863017929715172,NA,0.863017929715172,0.863017929715172,0.67486474517162,NA,0.67486474517162,0.67486474517162,-0.0179155188966312,NA,-0.0179155188966312,-0.0179155188966312,0.677972232812932,NA,0.677972232812932,0.677972232812932,0.0171000446901047,NA,0.0171000446901047,0.0171000446901047,0.0632115687601147,NA,0.0632115687601147,0.0632115687601147,7.14476892461972,NA,7.14476892461972,7.14476892461972,7.95860693853438,NA,7.95860693853438,7.95860693853438
"OU_alpha1","random",1000,0.375481898981809,0.359455639083635,0.0640149715285991,2.83516190562353,0.650500576892926,0.424611333847721,7.33137435857406e-05,0.999926686256414,-0.155168206445909,0.133820543309033,-0.431118578267917,0.425319805103772,0.595531811376757,0.0856744194967842,0.334049586204376,0.854555253991675,0.00432188410729958,0.00248490096030797,0.000311481298293232,0.0145240688569702,0.0578115083839192,0.0406170194747526,0.00283598465342039,0.206341130168336,7.76725329961179,0.128796738311855,7.26171269371831,7.98259499662691,7.98650632236445,0.0194978503184374,7.88837933580984,7.99996627648298
